"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Krt18";1,13373303839288e-114;2,11081460543975;1;0,985;1,68155284254432e-110
"Wfdc18";1,63393162011488e-113;2,11408872813019;0,993;0,523;2,42344737895439e-109
"Krt8";2,62367651527637e-112;2,37839962164107;1;0,969;3,89143700745791e-108
"Actb";4,28374476653181e-106;1,98078848238311;1;0,983;6,35365023771997e-102
"Cebpb";9,79867783175355e-105;2,07577303226851;0,978;0,708;1,45333989600569e-100
"Actg1";1,82416206895242e-100;1,79515797539699;1;0,981;2,70559718067023e-96
"Car2";1,43987819690267e-93;1,6508014393972;0,921;0,422;2,13562734164604e-89
"Tnf";1,69813789614123e-92;0,640523886593196;0,245;0,013;2,51867812755668e-88
"Gjb2";3,99483173784516e-92;1,32461435885936;0,736;0,198;5,92513443357194e-88
"Rhov";3,06683659696772e-87;0,85060498449789;0,552;0,114;4,54873204062253e-83
"Jund";1,2303201619503e-85;1,37234429781723;1;0,968;1,82481086420469e-81
"Cxcl1";1,37164510489553e-79;2,51959447207383;0,484;0,1;2,03442401958105e-75
"Klf6";6,06564368313624e-79;1,70212694133271;0,993;0,829;8,99656271082767e-75
"Ier3";1,08832193628657e-75;2,00202713828044;0,982;0,771;1,61419909590024e-71
"Junb";1,67656868943325e-75;1,56073717372063;0,996;0,917;2,48668668016739e-71
"Hspb8";4,83818021671378e-75;1,33370087297451;0,765;0,302;7,17598889742987e-71
"Cldn4";9,05847685127645e-74;1,732846043206;0,986;0,843;1,34355328658132e-69
"Aox3";3,79607851778633e-73;0,742026068364376;0,592;0,14;5,63034365758069e-69
"Sdc4";8,03714815842185e-73;1,44313488990816;1;0,926;1,19206981485713e-68
"Esp4";4,60328875455981e-70;1,19237080735054;0,693;0,203;6,82759788076312e-66
"Clu";1,03409915494852e-69;1,88160585643259;0,805;0,367;1,53377586661964e-65
"Zfp36";1,10278832111608e-69;1,6798536764344;0,975;0,794;1,63565563787936e-65
"Cd24a";2,86989749451415e-68;1,0607058148193;0,993;0,926;4,25663196386339e-64
"Ceacam1";4,15952322102293e-67;1,12365446369933;0,722;0,285;6,16940484142121e-63
"Myl12a";1,66908359699208e-66;1,21392046516693;0,975;0,877;2,47558479105865e-62
"Pir";2,60496366040795e-66;0,673821698669389;0,484;0,104;3,86368210111707e-62
"Tm4sf1";3,58319209411924e-66;1,61935000580791;0,44;0,093;5,31459051399766e-62
"Ctsh";5,07622252286288e-66;1,04066111875211;0,877;0,483;7,52905324591022e-62
"Palmd";7,63935708746203e-64;1,20133303346466;0,903;0,604;1,13306944321237e-59
