"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Clcnka";9,79537711374614e-61;0,944006705150226;0,759;0,125;1,51025124339738e-56
"Rcan2";3,12049058639305e-59;1,18918947811052;0,928;0,186;4,8111723861008e-55
"Slc4a11";4,85540730150148e-59;1,41038657854486;0,988;0,222;7,48606697745498e-55
"Gng4";6,90043823408073e-59;0,90662341100525;0,795;0,136;1,06390956693057e-54
"Nrip3";3,13274381039216e-57;1,16163653553491;0,867;0,177;4,83006440686263e-53
"Itih5";2,79717246243058e-55;1,29180287533307;0,88;0,184;4,31268050257547e-51
"Aldh1a3";3,38270906422386e-55;1,2917245199117;0,976;0,225;5,21546083522035e-51
"Stap1";1,46332673778174e-54;1,40720140938681;1;0,221;2,25615716431189e-50
"Foxi1";2,7518807081492e-52;1,15664464215266;0,843;0,169;4,24284967582444e-48
"Hepacam2";2,77617932659855e-52;1,23866379026536;0,988;0,232;4,28031328574965e-48
"Kcnj8";5,40892326509989e-50;0,772594676160257;0,639;0,102;8,33947789013102e-46
"Hspb7";7,3028349259706e-50;0,703660810048849;0,59;0,091;1,12595108888615e-45
"Tmem61";8,74010724096793e-50;0,758280394612171;0,711;0,13;1,34754973441244e-45
"Serpinb1a";1,8680603334061e-46;1,30773701800881;0,94;0,257;2,88017542204552e-42
"2610016A17Rik";5,32378021436637e-46;0,64391872635696;0,675;0,12;8,20820433451007e-42
"Ascl3";5,76806640378651e-46;1,31707109411071;0,892;0,21;8,89320478135804e-42
"Cpxm2";1,45072217521209e-45;0,967268440076243;0,783;0,168;2,236723449742e-41
"Pde1c";8,78511764937826e-45;1,09238631969438;0,94;0,26;1,35448943918114e-40
"Scgb1c1";1,14470029539834e-44;1,40546995880144;0,88;0,225;1,76489891544516e-40
"Plxna4";2,3787825030971e-44;1,02692597179826;0,88;0,239;3,66760686327512e-40
"Wdr72";7,50031399495495e-44;0,742415617882276;0,735;0,159;1,15639841174215e-39
"Bsnd";1,86092597957727e-43;0,881516399303038;0,723;0,158;2,86917567531224e-39
"Plcg2";2,08575477808365e-43;0,942325470054999;0,855;0,223;3,21581671684937e-39
"Klk1b3";2,49209367657291e-43;1,90308304950217;0,964;0,301;3,84231003054011e-39
"Trp53i11";4,118958564327e-43;0,868472239937291;0,699;0,144;6,35061031447936e-39
"Neurl1a";1,92459080951788e-42;0,65105076793712;0,614;0,111;2,96733411011467e-38
"Atp6v0d2";4,33251647269194e-42;1,41157523673897;1;0,403;6,67987389759643e-38
"Tmem171";5,17721128997981e-42;0,832303827915782;0,843;0,204;7,98222436689088e-38
