"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Tpt1";2,48551833775666e-185;-1,8628201623029;1;0,999;3,83217217315322e-181
"Eef1a1";7,48315377167889e-180;-1,95176158362676;1;0,999;1,15375264851745e-175
"Rpl41";7,41382826193104e-170;-1,71258192424103;1;0,999;1,14306404142453e-165
"Rpl32";4,74010742072105e-168;-1,89862454599962;0,998;0,998;7,30829762126772e-164
"Rplp1";1,40346837510437e-167;-1,68879057447822;1;1;2,16386754073591e-163
"Rps24";1,54152446540368e-166;-1,80156349731375;0,998;0,998;2,37672242075939e-162
"Rps14";2,87361122150331e-166;-1,68032249938263;1;0,998;4,4305337813138e-162
"Rpl23";3,47495655727021e-166;-1,79151084847226;1;0,999;5,3576880199992e-162
"Rplp0";5,07410444783616e-165;-1,89471252535755;1;0,998;7,8232542376738e-161
"Rps27a";5,699994150607e-165;-1,89949684000905;1;0,996;8,78825098140588e-161
"Gm42418";1,20580237430232e-162;1,7812162422702;1;1;1,85910610069931e-158
"Rpl8";3,14043353686317e-161;-1,68534365529614;1;0,996;4,84192042713564e-157
"Rps16";3,29394117480214e-161;-1,75081458019994;1;0,995;5,07859850330994e-157
"Rps4x";5,24143203476353e-160;-1,89603944303976;0,998;0,997;8,08123991119841e-156
"Rps20";3,33338109827496e-159;-1,82679859259105;1;0,996;5,13940697732033e-155
"Rpl28";3,61187006873333e-159;-1,71381730486727;1;0,996;5,56878127197305e-155
"Rps21";9,66819804585109e-159;-1,60979883316025;1;0,994;1,49064277470932e-154
"Rpl21";1,21377381747329e-158;-1,80345048226341;1;0,998;1,87139647178033e-154
"Rps10";5,32413512945879e-158;-1,83294014810039;1;0,996;8,20875154259957e-154
"Rpl9";3,92225043189247e-157;-1,9449828825135;1;0,987;6,0473257158918e-153
"Rpl30";1,35857460363518e-156;-1,74722447211631;1;0,991;2,09465032388473e-152
"Rps3a1";2,46067593041421e-156;-1,92310558764687;1;0,994;3,79387014951263e-152
"Rps7";4,70285309458371e-155;-1,85148433386595;1;0,994;7,25085890122916e-151
"Rpl27a";2,96425842366633e-154;-1,67685363910825;1;0,996;4,57029363760875e-150
"Rpl10";3,92490027126493e-153;-1,79264933153826;0,998;0,989;6,05141123823627e-149
"Rps3";4,19569239514661e-153;-1,73842701010018;0,996;0,988;6,46891853483705e-149
"Rpl35a";3,28707533107159e-152;-1,58057883719201;1;0,998;5,06801274544618e-148
"Rpl19";5,71775886514625e-152;-1,63674773914388;1;0,997;8,81564061828249e-148
"Rpl37";1,2863603275739e-151;-1,63834081487274;1;0,997;1,98331035305344e-147
"Rpl18";1,47673129831883e-151;-1,68622105429859;1;0,993;2,27682431574798e-147
"Rpl11";1,09132028913854e-150;-1,61949522724002;1;0,996;1,6825976217938e-146
"Rpl13";2,46445486453973e-150;-1,67522490930652;1;0,999;3,79969651014736e-146
"Rps23";6,56160921076741e-150;-1,51831073297933;1;0,997;1,01166890811612e-145
"Gm26917";2,47457270026872e-147;3,57215047882667;0,87;0,465;3,81529618927432e-143
"Rps2";2,6406595323168e-147;-1,72134962353663;0,998;0,989;4,07136886692604e-143
"Rps8";5,5363119591274e-147;-1,66499648734037;1;0,999;8,53588577858262e-143
"Reep5";1,64855125023864e-146;-1,36272871485277;0,991;0,991;2,54173631761793e-142
"Rpl15";2,74644766357946e-146;-1,75495417591359;0,998;0,986;4,23447300770681e-142
"Rps28";3,24150941858959e-146;-1,4615797113741;1;0,999;4,99775922158142e-142
"Rpl24";3,44109318867618e-146;-1,59627247248158;1;0,994;5,30547747830093e-142
"Rps9";5,47959596048161e-145;-1,62886659903528;1;0,992;8,44844105187054e-141
"Rps5";5,13070420185475e-144;-1,66916712763345;1;0,992;7,91051973841965e-140
"Fau";5,77589774482142e-144;-1,59560625258158;1;0,994;8,90527914296566e-140
"Rps29";1,25221422183279e-143;-1,37882380335863;1;0,999;1,9306638872218e-139
"Rpl18a";1,64202634769702e-143;-1,59148418194871;1;0,995;2,53167622287927e-139
"Rpl7";1,49818315081562e-142;-1,6301255684555;1;0,988;2,30989878192753e-138
"Rpl38";1,47381737206832e-140;-1,35531938817526;1;0,998;2,27233162425493e-136
"Rpl6";1,48838565922795e-140;-1,57301896548636;1;0,998;2,29479300939765e-136
"Rpl7a";3,91522739514297e-140;-1,44909916680336;0,996;0,99;6,03649759783143e-136
"Rpl39";1,2851781707866e-139;-1,64033444598155;1;0,99;1,98148770371877e-135
"Rpl17";2,02294823105396e-137;-1,54787400196142;1;0,992;3,118981582639e-133
"Rps13";1,62075132086e-136;-1,57015948972774;0,996;0,986;2,49887438650195e-132
"Cd9";5,91672807214373e-136;-2,02190197667513;0,989;0,94;9,1224113416312e-132
"Naca";7,19388613026605e-136;-1,62974848423783;0,993;0,981;1,10915336356442e-131
"Rpsa";8,79588113211725e-136;-1,41061877439812;1;0,998;1,35614895294984e-131
"Tmbim6";1,46693984496352e-135;-1,18169308052923;0,943;0,968;2,26172785296475e-131
"Tmsb4x";1,93687112387872e-135;-2,13044584935736;0,998;0,992;2,98626789879622e-131
"Rps15a";8,60226115191892e-135;-1,73162479442596;0,998;0,983;1,32629662440286e-130
"Rps11";1,42745883517224e-134;-1,57266808456255;0,998;0,991;2,20085603206855e-130
"Rpl14";1,13374308408957e-133;-1,37335158526856;0,998;0,994;1,7480050870493e-129
"Rpl34";3,75945938386649e-132;-1,56800570292763;1;0,988;5,79633447804536e-128
"Rpl29";3,620015487773e-131;-1,56693794754216;0,996;0,987;5,58133987904841e-127
"Fth1";3,93077682754404e-131;-1,68927356579204;1;0,987;6,06047171270741e-127
"Rpl26";5,15718317515771e-131;-1,36013603088867;1;0,996;7,95134501945816e-127
"Rpl27";4,40963773968319e-130;-1,40353025040945;0,996;0,989;6,79877946704355e-126
"Rack1";5,53882104202082e-130;-1,39659282176254;0,998;0,986;8,53975428258771e-126
"Rpl5";5,48522386709392e-129;-1,36522670680015;0,987;0,98;8,4571181582854e-125
"Rps27";1,32975672031831e-128;-1,47422722923069;1;0,987;2,05021891138676e-124
"Rpl3";8,65560746998844e-128;-1,54453023978003;0,991;0,979;1,33452155972282e-123
"Rpl36al";1,41497470101935e-126;-1,3090788720973;0,996;0,988;2,18160799403164e-122
"Rpl13a";5,32149364459016e-126;-1,30283676130568;1;0,993;8,20467890122911e-122
"Spint2";9,41149272669413e-126;-1,30614759615234;0,985;0,973;1,4510639486017e-121
"Rps18";2,90179915760981e-125;-1,52361049550155;1;0,992;4,47399394120281e-121
"Ppia";9,10356441276363e-125;-1,56166525310072;0,998;0,986;1,4035875611599e-120
"Rps25";4,30925266312878e-124;-1,22240448739583;0,996;0,986;6,64400575601195e-120
"Rps6";6,38753669065403e-123;-1,26164434948463;0,991;0,982;9,84830406965039e-119
"Itm2b";2,64374653584971e-122;-1,93025019144647;0,996;0,947;4,07612840897309e-118
"Rplp2";3,05699311385674e-122;-1,24835022461748;1;0,989;4,71327198294432e-118
"Rpl37a";8,20062435302594e-122;-1,36365104853633;1;0,996;1,26437226274954e-117
"Btf3";6,04721408654864e-119;-1,49929285384035;0,978;0,916;9,32359467864069e-115
"Rps15";3,30421017795127e-118;-1,18170264746678;1;0,993;5,09443125236527e-114
"Epcam";1,3388589420866e-117;-1,8097742682047;0,993;0,949;2,06425271690913e-113
"Rps12";5,26009111767278e-117;-1,32199328889395;1;0,994;8,11000848522788e-113
"Rps26";9,90634538268423e-117;-1,48434551898831;1;0,99;1,52736033110225e-112
"Ndufb9";5,92544036382476e-116;-1,22337533676603;0,965;0,968;9,13584395294501e-112
"Rpl10a";3,91827214383516e-115;-1,44988974626254;1;0,985;6,04119199136505e-111
"Cox8a";7,76749454089054e-114;-1,55530070084274;1;0,979;1,1975923083145e-109
"Fxyd3";1,55653848428955e-113;-1,84269159839122;0,95;0,949;2,39987103507763e-109
"Eif1";2,33044234981949e-113;-1,55341645788718;1;0,975;3,59307601495169e-109
"Oaz1";1,56707315111278e-112;-1,23553481362714;0,998;0,965;2,41611338438569e-108
"Ubb";2,33011924504098e-112;-1,88041107192185;1;0,99;3,59257785200418e-108
"Rps27l";5,43568537110693e-112;-1,23373848581559;0,952;0,942;8,38073970517266e-108
"Ppib";6,8306764222685e-112;-1,14323040556414;0,954;0,94;1,05315369078536e-107
"Rpl22";3,61788214351656e-111;-1,3351618059711;0,996;0,971;5,57805068887383e-107
"Cox4i1";7,4274897155476e-110;-1,37930351513452;1;0,989;1,14517036434313e-105
"Rps19";2,83457821163434e-109;-1,33562771500978;1;0,994;4,37035268669782e-105
"Atp5d";1,11063997073232e-107;-1,21857469156949;0,998;0,984;1,7123847068751e-103
"Rpl36a";1,06543238553287e-106;-1,2982864178616;0,974;0,962;1,64268365201459e-102
"Eef1b2";1,83517339868564e-106;-1,23144399084537;0,965;0,95;2,82947034609351e-102
"Rpl35";9,00805186300383e-106;-1,23763487516577;0,985;0,982;1,38886143623793e-101
"Nme2";1,02717159978971e-105;-1,1755160996324;0,983;0,975;1,58369317255578e-101
"Rpl12";1,20751373103567e-105;-1,24716570665697;0,993;0,987;1,86174467051079e-101
"Rps17";2,9663292938922e-105;-1,06319221622487;0,985;0,975;4,573486505323e-101
"Ssr4";1,08685850405206e-104;-1,09325080759846;0,913;0,935;1,67571844154747e-100
"Serf2";1,22546046945181e-104;-1,06353009928549;0,998;0,991;1,88941495180081e-100
"H3f3a";2,05996052455035e-104;-1,31881258034035;0,993;0,948;3,17604713675173e-100
"Ctsz";3,09306349551683e-104;-1,13780390071909;0,057;0,644;4,76888529738785e-100
"Chchd2";6,83947671352833e-104;-1,20510935890021;1;0,981;1,0545105196918e-99
"Cd63";3,12967955630963e-103;-1,42978962067226;0,946;0,923;4,82533993991818e-99
"Ggh";4,29046176352399e-102;-1,02129878977518;0,054;0,641;6,61503394700129e-98
"Emc7";9,18636530025558e-102;-1,0080063259442;0,072;0,664;1,41635380199341e-97
"Taldo1";3,56024580808942e-101;-1,38124990907396;0,98;0,946;5,48918698691227e-97
"Actg1";7,11681328287349e-101;-2,44378151463002;1;0,974;1,09727027195343e-96
"Tmem50a";5,33199138689824e-100;-1,02365932591799;0,072;0,66;8,22086432031971e-96
"Rabac1";8,37821340077422e-100;-0,976187754165513;0,961;0,953;1,29175294213137e-95
"H2-D1";8,3928222855436e-100;-1,49571489020289;0,989;0,946;1,29400533998511e-95
"Slc25a5";9,80294359356724e-99;-1,37116880981614;0,996;0,956;1,5114178432562e-94
"Gabarap";1,48579027320732e-98;-1,06630149391237;0,967;0,946;2,29079144323104e-94
"Kdelr1";2,96428355629836e-97;-0,943490915709287;0,087;0,673;4,57033238710081e-93
"Myl6";1,39144673023691e-96;-1,30525142280439;0,987;0,953;2,14533256867927e-92
"Tmem238";1,8265252187832e-96;-0,957503557970213;0,109;0,687;2,81613658231994e-92
"Laptm4a";6,46303009370536e-96;-1,22794814887796;0,946;0,906;9,96469979847493e-92
"Gm10076";8,19229843215122e-96;-1,15561487631637;0,976;0,96;1,26308857226907e-91
"Prdx1";9,01261026312274e-96;-1,31138999867323;0,983;0,919;1,38956425036826e-91
"Rpl23a";2,05169670581995e-95;-1,08746640834852;0,983;0,958;3,16330598103321e-91
"Dhrs7";2,70873552888672e-95;-0,957069003495942;0,037;0,597;4,17632843843755e-91
"Bsg";6,66938290824836e-95;-1,16894857724596;0,948;0,91;1,02828545679373e-90
"Atp5b";8,78049220224785e-95;-1,32742200692285;0,998;0,977;1,35377628774257e-90
"Ndufa4";9,46638750902623e-95;-1,37614319569288;0,993;0,958;1,45952762614166e-90
"Hsp90ab1";1,20528673167457e-94;-1,19529800673841;1;0,989;1,85831108289585e-90
"Krt18";3,80621354416981e-94;-2,09753218612506;1;0,982;5,86842004240101e-90
"Uqcrh";4,26584660563971e-94;-1,21248280318426;1;0,966;6,5770822965753e-90
"Mydgf";9,46069225523869e-94;-0,895672890077389;0,074;0,64;1,4586495319127e-89
"Hint1";1,26684527379462e-93;-1,06901175781478;0,976;0,933;1,95322204313655e-89
"Cox7a2";1,92986258092491e-93;-1,25390400792267;0,989;0,966;2,97546212727003e-89
"Esd";2,75878567954886e-93;-0,949836427218561;0,1;0,671;4,25349576072843e-89
"Eef2";3,08723839604923e-93;-0,931523820140927;0,996;0,986;4,7599041590287e-89
"Ptma";3,70578394182615e-93;-1,31814287615241;1;0,98;5,71357768150756e-89
"Tmem59";5,15474699854652e-93;-1,2819137466413;0,926;0,872;7,94758892235902e-89
"Spcs2";2,2623076051003e-92;-1,00121006765099;0,811;0,887;3,48802586554364e-88
"H13";1,82386666856195e-91;-0,929153823961762;0,148;0,699;2,81203762958882e-87
"Ndufb11";4,21870962780381e-90;-1,05434846453477;0,976;0,937;6,50440650414792e-86
"Rab5if";9,37477912592615e-90;-0,93666530392837;0,076;0,63;1,44540344563529e-85
"Cox6c";1,14062888947523e-89;-1,29839282911351;0,996;0,968;1,7586216217929e-85
"Cox7c";1,77071869026953e-89;-1,17114100145925;0,998;0,986;2,73009407665756e-85
"Atp5g2";1,86357260869403e-89;-1,12869220027136;0,98;0,924;2,87325624808446e-85
"Dad1";2,31356794954896e-89;-0,963614156239504;0,907;0,906;3,56705906461459e-85
"Sar1b";2,40476899798619e-89;-0,880021001757679;0,085;0,643;3,7076728410951e-85
"Npc2";2,56841191357873e-89;-0,927343493132689;0,122;0,684;3,95997748835568e-85
