"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Ly6a";6,94320555449206e-114;1,74374647350222;0,958;0,333;1,07050343239159e-109
"Lgals3";7,23699144578892e-111;2,3578275374329;0,901;0,33;1,11579934111174e-106
"Emp1";2,59317011287243e-93;0,74963238387278;0,49;0,081;3,99814968002671e-89
"Pcp4l1";1,76320593924138e-84;1,17090333183201;0,825;0,267;2,71851091712237e-80
"Gsta4";4,048257936771e-84;1,1374025629001;0,89;0,381;6,24160408691353e-80
"Atp1a1";3,68455961999355e-81;1,25641575502895;0,996;0,957;5,68085402210606e-77
"Ppargc1a";2,41582277256459e-80;1,60445344300019;0,913;0,46;3,72471555074009e-76
"Ubc";2,24755847754536e-78;1,48427784702676;1;0,97;3,46528566067944e-74
"Slc12a2";1,35862432672289e-77;-2,43498898393034;0,16;0,769;2,09472698694135e-73
"Ifrd1";1,17174994954969e-74;1,81341125796092;0,992;0,764;1,80660407221572e-70
"Krt8";4,51247500106128e-74;1,53236801548276;1;0,952;6,95733395663629e-70
"Foxq1";5,90674182441674e-73;1,38532546615358;0,89;0,445;9,10701454488573e-69
"Cldn4";1,06039187496979e-72;1,47557508562636;0,996;0,792;1,63491219282843e-68
"Actb";5,25164718989612e-71;1,24704653297991;1;0,976;8,09698963738183e-67
"Klk1b11";1,23009128779376e-70;0,948995360341157;0,966;0,619;1,89655474752042e-66
"Arid5b";2,31228700771626e-70;1,55481560381033;0,905;0,518;3,56508410849692e-66
"Slit2";3,1774420805081e-70;0,797020873415707;0,745;0,234;4,89898019972739e-66
"Tuba1c";3,9731898899307e-70;1,23660340615002;0,935;0,537;6,12586417229515e-66
"Atf4";4,41076108236144e-69;1,01696866085797;0,981;0,774;6,80051143678487e-65
"Ces1d";2,67036890833468e-68;1,10207306174122;0,977;0,531;4,11717478287041e-64
"Ubb";7,82393742739633e-68;1,09336919868819;1;0,99;1,20629467255597e-63
"Tubb2a";4,61857045898021e-67;1,26569882598992;0,639;0,195;7,12091193365569e-63
"Actg1";5,02110819645906e-67;1,26136245699437;1;0,976;7,74154461730057e-63
"Arg1";1,38745022248914e-65;0,939433537367539;0,821;0,307;2,13917075303376e-61
"Klk1";7,35447768960888e-65;1,40339985090734;1;0,999;1,1339133701839e-60
"Sprr1a";4,6866974396538e-64;1,68167025775819;0,38;0,072;7,22595011245822e-60
"Ehd4";5,15863654492162e-64;1,17084952320378;0,787;0,362;7,95358582496015e-60
"Mcl1";7,99633357876518e-64;1,10266938393487;0,977;0,725;1,23287471117402e-59
"Tgfb2";1,84615895546806e-63;1,08054182842744;0,806;0,322;2,84640787754065e-59
"Krt18";6,76001979909399e-63;1,19536686412635;1;0,983;1,04225985262431e-58
"Maff";2,12656070718663e-62;1,31005573912245;0,897;0,46;3,27873129834034e-58
"Tkt";4,69638982289299e-62;0,957644525632594;0,954;0,769;7,24089382893641e-58
"Cyp2f2";8,62451769511188e-62;0,963705547952771;1;0,748;1,32972813823235e-57
"Itga6";8,33386926147705e-61;0,972920916633991;0,821;0,393;1,28491596273453e-56
"Hspa8";9,41935292843202e-60;1,31000597049304;1;0,96;1,45227583450565e-55
"Hsp90aa1";4,7368044880922e-59;1,14558702071114;0,989;0,85;7,30320515974056e-55
"Wfdc2";6,08725565255025e-59;1,13130192313006;0,996;0,728;9,38533076510197e-55
"Map2k3";7,99286363573355e-59;0,969565524544648;0,821;0,377;1,2323397153574e-54
"Tnfrsf12a";8,07491153352051e-59;1,22827538080834;0,939;0,599;1,24498986023819e-54
"Cox4i1";1,12936003717863e-58;1,05403573440441;1;0,989;1,74124730532201e-54
"Dstn";1,96820646345477e-58;1,00261281574059;0,996;0,951;3,03458072535456e-54
"Atp5a1";2,53826945004538e-58;0,951962243809643;1;0,95;3,91350383807997e-54
"Serpinb1a";4,5472937322344e-58;1,06823466242542;0,7;0,24;7,01101747635899e-54
"Efna1";1,18994864334741e-57;0,971444126980061;0,84;0,416;1,83466281831304e-53
"Hacd1";1,54559293847367e-57;0,389585508599872;0,323;0,056;2,3829951925387e-53
"Gabarapl1";1,85725367083623e-57;1,07692802537443;0,951;0,594;2,86351370969529e-53
"Fxyd2";1,94629992302672e-57;1,2495313213868;1;0,777;3,0008052213226e-53
"Srxn1";2,05553088714339e-57;0,92840022155238;0,536;0,162;3,16921752179768e-53
"Slc2a1";1,02084448017618e-56;1,18829198547782;0,833;0,416;1,57393801953564e-52
"Sgms2";1,14741816226689e-56;0,823747830915291;0,567;0,181;1,7690893225831e-52
"Oxct1";2,90835960296275e-56;1,41475434018323;0,932;0,681;4,48410883584796e-52
"Fosl1";1,06883322035779e-55;0,792297719410959;0,464;0,118;1,64792705914764e-51
"Mt1";9,73313478759271e-55;1,11862010111593;1;0,95;1,50065472155104e-50
"Tesc";1,51392214721176e-54;0,908733750674983;0,981;0,821;2,33416516657109e-50
"Mthfd2";1,72826809788269e-54;0,540300209838574;0,411;0,097;2,66464375331553e-50
"Zdhhc2";1,98322084652318e-54;0,676639188154695;0,441;0,116;3,05772990116945e-50
"Klf5";2,14170574428181e-54;0,920892033999433;0,684;0,282;3,30208191653369e-50
"Fam111a";4,26777756605083e-54;0,53537513054379;0,228;0,03;6,58005945133717e-50
"Irgm1";1,16141138479439e-53;1,18182006143237;0,749;0,345;1,79066407307599e-49
