"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Pigr";0;2,03479161920569;0,849;0,052;0
"Creb3l1";0;1,3118274886415;0,785;0,077;0
"Bhlha15";0;1,17671237203925;0,728;0,07;0
"Kcnn4";0;1,72463154290188;0,865;0,066;0
"Agt";0;2,37918982580201;0,931;0,078;0
"Lpo";0;2,33862234390612;0,922;0,054;0
"Etv1";0;1,23693098534688;0,757;0,064;0
"Oit1";0;2,04723980370498;0,936;0,045;0
"Mucl1";4,6378429397673e-293;1,22439887248646;0,776;0,095;7,15062624453323e-289
"Gjb1";7,42929535220015e-286;0,762680261192414;0,577;0,037;1,14544875740222e-281
"St3gal1";2,28927064357826e-265;1,26968554467498;0,789;0,125;3,52959747826896e-261
"Frmpd1os";1,51538332363659e-258;0,559748769257066;0,391;0,008;2,3364180083829e-254
"Scgb2b26";6,31358488877176e-256;5,88209142952698;1;0,941;9,73428518150831e-252
"Snhg18";9,26881234245904e-256;0,726015814238201;0,556;0,04;1,42906548696034e-251
"Car6";2,40713639334804e-254;5,51286000111744;1;0,926;3,71132289126401e-250
"Mucl2";1,19285683445886e-253;5,5910859298519;1;1;1,83914666736867e-249
"Scgb1b27";1,81474449700388e-253;6,13855976769573;1;0,999;2,79797306548059e-249
"Scgb2b27";2,06542608358091e-252;5,67883964215358;1;0,998;3,18447393566505e-248
"Prol1";1,12573609524373e-251;5,2057750579764;1;0,996;1,73565991164678e-247
"Cd44";2,10553756724791e-250;0,65052646872166;0,503;0,03;3,24631782118283e-246
"Aqp5";2,99958639709029e-238;1,45982747152358;0,959;0,187;4,6247623070338e-234
"Esp8";1,37271996357314e-235;0,604225572633231;0,364;0,008;2,11645963983707e-231
"St3gal4";1,89858758064378e-224;1,32931426525422;0,902;0,207;2,92724233183657e-220
"Wfdc12";9,07627446321687e-221;3,18819791826113;0,995;0,49;1,39937999673878e-216
"S100a11";4,6812204487258e-217;-2,84416026116292;0,291;0,979;7,21750568784544e-213
"Rap1gap";1,80340436884394e-215;1,53789231170286;0,906;0,296;2,78048885588359e-211
"Hsp90ab1";4,37816669486058e-210;-2,40082696299412;0,927;0,998;6,75025741013604e-206
"Ptma";1,06788917505647e-209;-2,66797574672924;0,876;0,996;1,64647153010207e-205
"Krt18";2,42671214740297e-208;-3,74560013725743;0,904;0,994;3,7415047888659e-204
"Jund";6,1456714156966e-208;-3,28441493893679;0,735;0,99;9,47539618872102e-204
"Atpif1";6,06625891255766e-207;-2,43552153809442;0,229;0,955;9,3529579913814e-203
"Slc2a5";1,5044762115316e-206;0,466722048883295;0,336;0,01;2,31960142293942e-202
"H3f3b";1,82435591282853e-204;-3,26657404659679;0,876;0,997;2,81279194639903e-200
