"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Wnt10a";0;1,0610073937807;0,471;0,003;0
"Ucma";0;2,91032118587872;0,672;0,005;0
"Ptn";0;4,33354761507268;0,798;0,013;0
"Lgals7";0;2,36819072170307;0,681;0,009;0
"Rbp1";0;2,49752193411113;0,815;0,022;0
"Krt15";0;2,79478947946994;0,563;0,004;0
"Krt17";0;4,09087938559268;0,706;0,017;0
"Krt5";0;2,55094432484365;0,647;0,006;0
"Smoc2";0;2,5868755192616;0,756;0,011;0
"Igfbp4";1,89297920575057e-299;1,3267873584003;0,622;0,014;2,91859533942623e-295
"Sostdc1";1,3956611147308e-293;0,995818465726769;0,429;0,003;2,15183030669195e-289
"Krt14";1,43624273725264e-293;5,01737791433437;0,706;0,023;2,21439905229612e-289
"Sparc";2,21927117883019e-279;1,76397851055508;0,664;0,019;3,42167230352038e-275
"Cdh3";1,69542022706756e-262;0,736871966084919;0,378;0,002;2,61399890609276e-258
"Pltp";5,12259840646494e-258;0,918707190516497;0,462;0,007;7,89802222308764e-254
"Trim29";6,01315374058191e-216;0,910577165185467;0,529;0,017;9,27108043722919e-212
"Aldh3a1";9,25974979522387e-212;1,86611404547445;0,748;0,045;1,42766822342762e-207
"Lef1";4,16192849562373e-202;0,553354495287309;0,286;0,002;6,41686135455266e-198
"Dcn";5,14548096912644e-197;3,95416906481581;0,908;0,086;7,93330255819914e-193
"Snai2";1,25876398082565e-188;0,853241298357059;0,328;0,004;1,94076230563699e-184
"Vsnl1";1,4649099228526e-183;0,486227182715618;0,269;0,002;2,25859811905413e-179
"Ppic";4,00053916568081e-178;1,43792507253006;0,807;0,07;6,16803128564667e-174
"Htra1";1,24242932070092e-174;0,716772960079482;0,361;0,008;1,91557752665667e-170
"Apoe";2,1276739212649e-170;3,56156339795315;0,655;0,045;3,28044765180623e-166
"Gpr87";1,00195559325063e-169;0,46505452153718;0,252;0,002;1,54481513367381e-165
"Cp";2,75967193514645e-168;0,909037841598838;0,546;0,027;4,2548621896088e-164
"Mgp";7,64274292994075e-163;0,631955573313122;0,445;0,017;1,17835810493826e-158
"Igf2bp2";1,46524839070586e-162;0,687786314448501;0,303;0,005;2,25911996879029e-158
"Mdk";8,57222804033832e-161;0,943581859155526;0,336;0,007;1,32166611925936e-156
"Serpinb5";2,39624854882551e-160;1,63513726525115;0,731;0,061;3,69453601257916e-156
"Il18r1";1,30681587253106e-147;0,570685088712419;0,294;0,006;2,01484871226838e-143
"Pcdh19";1,48047431339169e-142;0,580400300237827;0,319;0,008;2,2825952963873e-138
"Fhl2";4,47130933648005e-141;1,98455250092817;0,655;0,056;6,89386473498495e-137
"Igfbp2";1,77919171215862e-138;0,937179172474361;0,252;0,004;2,74315778180616e-134
"Pdpn";3,27299968025819e-137;0,542392001511981;0,294;0,007;5,04631090702208e-133
"Agpat4";1,09686295500432e-135;0,444435149712096;0,277;0,006;1,69114330402566e-131
"Dlk2";5,51670668794936e-135;0,40175613255452;0,244;0,004;8,50565837148032e-131
"Sbspon";2,31834483774609e-134;0,265053573470446;0,16;0;3,57442407083692e-130
"Emp1";1,58666352929309e-132;1,65827470932294;0,773;0,088;2,44631782946409e-128
"Ccnd2";3,52902382480005e-132;0,875090737912384;0,328;0,01;5,44104893307672e-128
"Slc27a3";1,43263457323611e-131;0,503587651406585;0,286;0,007;2,20883598501544e-127
"Nrxn1";7,45005065504391e-131;0,520461469970981;0,277;0,006;1,14864880999467e-126
"Gjb4";2,21494090124258e-127;0,304474374637068;0,16;0;3,41499588153582e-123
"Moxd1";8,26653454820047e-124;0,932401921849189;0,546;0,042;1,27453429664155e-119
"Ccn4";7,1555251936707e-123;0,387166195335189;0,193;0,002;1,10323887436015e-118
"Wnt11";1,02523673793637e-122;0,455527388995501;0,227;0,004;1,58071000255029e-118
"Rrad";1,93257426757911e-119;1,31029525352789;0,261;0,006;2,97964300575347e-115
"Ptpn14";5,82923631069062e-119;0,917006836281657;0,521;0,039;8,9875165438228e-115
"Col17a1";6,75500850489243e-117;0,391839607273266;0,235;0,005;1,04148721128431e-112
"Rap2b";8,82273788129669e-117;1,50959839186116;0,739;0,095;1,36028972653832e-112
"Emid1";1,20566961361242e-116;0,299161972376556;0,21;0,003;1,85890141026763e-112
"Notum";1,57114872717886e-115;0,931154008741815;0,487;0,035;2,42239710756436e-111
"Gpha2";3,89884164381323e-114;0,333240613578304;0,151;0,001;6,01123404643124e-110
"Fosl1";1,30061945159055e-113;1,75249505620909;0,807;0,12;2,00529507046231e-109
"Fbln1";1,41691791956857e-113;0,390318300209783;0,235;0,005;2,18460404839083e-109
"Dapl1";1,62010705389498e-111;1,7585000707736;0,815;0,127;2,49788105569528e-107
"Ptpre";3,60830640441671e-110;0,560984856559652;0,361;0,018;5,56328681432968e-106
"Pxdc1";6,72123649975429e-110;1,09610462607058;0,487;0,038;1,03628024353212e-105
"Robo2";2,10929934836401e-108;0,386407680574873;0,185;0,002;3,25211773530764e-104
"Trp63";1,79873307756887e-107;0,299161972376556;0,193;0,003;2,77328665899569e-103
"Fmod";3,14680432659223e-107;0,29424648196244;0,143;0,001;4,85174291073991e-103
"Ackr4";1,85048368577022e-106;0,264673366579093;0,134;0;2,85307574672052e-102
"Egr3";9,06746685797183e-106;0,702052412010208;0,37;0,02;1,3980220401621e-101
"Il18";2,0368033671591e-103;0,426518941925354;0,294;0,012;3,14034343148591e-99
"Smim3";7,7690047303762e-103;0,782684224275831;0,479;0,039;1,1978251493294e-98
"Olfml2a";3,92986342513254e-101;0,288935476602865;0,193;0,003;6,05906342886936e-97
"Ifi202b";1,0762905145484e-99;1,6200166431442;0,261;0,009;1,65942471533072e-95
"Col4a1";1,34392221398089e-99;0,540581461515209;0,336;0,017;2,07205926951574e-95
"Ly6d";2,81298824351799e-98;3,32130333832461;0,933;0,239;4,33706527385604e-94
"Ntng1";2,98427791510967e-98;0,421721232481969;0,235;0,007;4,60115968951609e-94
"Icam1";1,23515477456006e-96;1,86106054368495;0,832;0,152;1,90436163141669e-92
"Dennd2c";5,62290406569596e-96;0,671648766414191;0,37;0,023;8,66939348849002e-92
"Pard6g";2,06366705088249e-95;0,587590721953493;0,412;0,03;3,18176185905062e-91
"F3";3,13240532141931e-94;2,67612692178693;0,832;0,167;4,82954252456429e-90
"Ndrg1";6,88032578084732e-94;1,98140977167786;0,832;0,162;1,06080862889104e-89
"Schip1";9,57150675723448e-93;0,402558292997592;0,252;0,009;1,47573491183041e-88
"Slc39a4";1,02160364870678e-91;0,397600140299886;0,218;0,006;1,57510850557611e-87
"Clca3a2";2,82439066863348e-90;0,368550517167843;0,151;0,002;4,35464553289911e-86
"Cdkn1a";1,11224772078033e-89;2,05565421739496;0,815;0,16;1,71486353589912e-85
"Nbl1";1,83905842667343e-86;0,930459066746923;0,504;0,055;2,8354602822451e-82
"Mia";1,97495212543587e-86;1,83979352867258;0,807;0,165;3,04498118699702e-82
"D16Ertd472e";4,82378420954071e-86;0,578781957007156;0,328;0,02;7,43731049426987e-82
"Il33";1,97993192015341e-84;0,791715203225373;0,21;0,007;3,05265903449253e-80
"Rgs12";5,07022566775066e-83;0,665782342604697;0,395;0,032;7,81727393453797e-79
"Efemp1";1,28869378838732e-81;0,65875995917517;0,412;0,036;1,98690808293556e-77
"Jag2";9,14560358541142e-81;0,299881282931964;0,218;0,008;1,41006916079873e-76
"Lhfp";5,07113597381685e-78;0,445502452117417;0,227;0,009;7,81867744443081e-74
"Serpinh1";3,87538010242481e-77;1,16903545245519;0,773;0,158;5,97506104191858e-73
"Fjx1";5,63449681780074e-75;0,325659434593902;0,176;0,005;8,68726719368519e-71
"Tacstd2";2,33941700413536e-73;2,06120746047081;0,647;0,109;3,6069131369759e-69
"Casp4";1,37221306136677e-72;0,576100235765696;0,345;0,028;2,11567809801529e-68
"Fas";1,71863746668293e-72;1,08196791076937;0,555;0,08;2,64979524613175e-68
"Cnn2";2,42581397112132e-71;0,940367362841776;0,613;0,1;3,74011998067485e-67
"Tpbg";7,00153227104317e-70;1,03767212506918;0,504;0,07;1,07949624554944e-65
"Tubb6";1,05159293373993e-68;1,36128496924562;0,571;0,091;1,62134598524023e-64
"Defb1";1,89704723000572e-68;0,358014196522162;0,118;0,002;2,92486741922282e-64
"Myc";1,08823153529037e-67;1,54271324166077;0,782;0,198;1,6778353811107e-63
"Mdfi";2,78986311874692e-67;1,17082535873032;0,739;0,163;4,30141095648401e-63
"Bmp7";1,03940992504715e-66;0,408597033928092;0,227;0,012;1,6025622224377e-62
"Sfn";6,70590134209888e-66;3,39682547216297;0,966;0,574;1,0339158689248e-61
"Arl4c";8,17260461403525e-66;1,72607204429318;0,782;0,203;1,26005217939195e-61
"Marcksl1";2,12046387523838e-65;1,47072306824353;0,866;0,244;3,26933120284253e-61
"S100a14";1,17635938392639e-64;0,536004228165819;0,218;0,011;1,81371089813771e-60
"S100a10";1,81719761982914e-64;2,52538543533389;1;0,719;2,80175529025257e-60
"Krt6a";1,96102832072201e-64;0,698004056375281;0,176;0,007;3,0235134648892e-60
"Sult5a1";2,05628629741005e-64;0,543382462349635;0,261;0,017;3,17038221334682e-60
"Stmn1";1,88826372860244e-63;1,65461449993981;0,697;0,156;2,91132501675925e-59
"Mast4";2,30458939031252e-62;1,94284726858391;0,908;0,37;3,55321592198384e-58
"Fbln2";4,84845172244266e-62;0,278956046298274;0,193;0,009;7,47534286566209e-58
"Eif4a1";2,05427915833549e-61;1,668917175461;1;0,873;3,16728760632165e-57
"Rps28";2,43758907612116e-61;1,57928534359527;1;0,999;3,75827483756361e-57
"Rpl39";2,25246858981317e-59;1,66636198951855;1;0,991;3,47285607177395e-55
"Rps27";4,86640777052467e-59;1,39637072285829;1;0,988;7,50302750059494e-55
"Rnase4";1,00421992193385e-58;0,689927464063271;0,496;0,075;1,54830627563761e-54
"Rps24";1,56396601838933e-58;1,57803535892897;1;0,998;2,41132280715267e-54
"Tmsb10";2,24006044326214e-58;2,19884087288878;0,992;0,597;3,45372519142157e-54
"Rps16";3,6417806523591e-58;1,4576880361361;1;0,996;5,61489740980727e-54
"Col9a3";6,82112260167509e-58;0,537778982881781;0,37;0,041;1,05168068272627e-53
"Rpl18a";1,01006376710654e-57;1,49948500263495;1;0,996;1,55731631612486e-53
"Gsto1";1,04942050546915e-57;1,64452632971548;0,874;0,3;1,61799653533234e-53
"S100a6";2,98553474869077e-57;2,47292199510891;0,95;0,365;4,60309747553143e-53
"Nradd";5,13683523440866e-57;0,710629778951644;0,588;0,111;7,91997256441126e-53
"Cnn3";5,91433997546781e-57;1,64542495824089;0,941;0,419;9,11872937417627e-53
"Ptprs";7,1509163200213e-57;0,561084023807709;0,429;0,057;1,10252827822088e-52
"Rpl10a";7,60903243516365e-57;1,65902033220844;1;0,986;1,17316062085353e-52
"Anxa2";1,06109481551682e-56;2,09087888630775;0,966;0,564;1,63599598656383e-52
"Rps15a";1,39347012624555e-56;1,63952239266759;1;0,985;2,14845224064539e-52
"Rps5";1,79398989602614e-56;1,64950476323099;1;0,993;2,76597362169311e-52
"Rps12";3,93118804919348e-56;1,50745312428229;1;0,994;6,0611057342465e-52
"Pim1";5,26519945391489e-56;1,67380963226045;0,782;0,241;8,11788451804597e-52
"Vav3";5,57660232383617e-56;0,580492769993838;0,37;0,043;8,59800546289061e-52
"Gsta4";2,13249279383564e-55;1,42205929373465;0,95;0,399;3,28787738953579e-51
"Rps19";3,8578140639502e-55;1,6176317777863;1;0,995;5,94797772379842e-51
"Rpl3";1,34923004846286e-54;1,58721345770166;0,983;0,98;2,08024288872004e-50
"Esp18";1,49738563594633e-54;1,60622480955804;0,672;0,15;2,30866917350205e-50
"Rps2";2,20430730200287e-54;1,50674923451285;1;0,99;3,39860099822803e-50
"Rps27a";2,55879987523588e-54;1,43264063677393;1;0,997;3,94515764763868e-50
"Col4a2";2,66288202565473e-54;0,257720605937326;0,185;0,009;4,10563150715446e-50
"Ccn1";3,04655511294578e-54;2,24514231529013;0,891;0,311;4,6971786731398e-50
"Rps11";3,26896823795682e-54;1,41343217815805;1;0,991;5,04009522928183e-50
"Lgals1";3,69143513071421e-54;0,548090632322038;0,336;0,036;5,69145468453518e-50
"Rps9";5,47242407931891e-54;1,45735389893326;1;0,992;8,4373834454939e-50
"Tpm1";6,25471123433215e-54;2,21171200260453;0,975;0,574;9,64351378109331e-50
"Eef1b2";7,61043701672537e-54;1,64861227895237;1;0,95;1,17337717923872e-49
"Rps23";8,08879610323126e-54;1,27584618646787;1;0,997;1,2471305831962e-49
"Rps7";1,05623685528043e-53;1,59975905549381;1;0,994;1,62850598347137e-49
"Plek2";1,30011609256955e-53;0,746758686659947;0,496;0,084;2,00451899152373e-49
"Gas5";1,62182793348861e-53;1,81460811272682;0,992;0,871;2,50053430785274e-49
"Mylk";1,63640763136804e-53;0,770428144159641;0,227;0,016;2,52301328604324e-49
"Rpsa";1,80958772998331e-53;1,48696881957024;1;0,998;2,79002236208826e-49
"Fermt1";3,02305178782266e-53;1,00889383803468;0,647;0,149;4,66094124646497e-49
"Rps13";5,41312891624713e-53;1,46103527964185;1;0,986;8,34596216306982e-49
"Plaur";6,45512735453972e-53;1,15215834884073;0,37;0,046;9,95251535522934e-49
"Rplp0";1,29395238870343e-52;1,54833768621912;1;0,998;1,99501579290295e-48
"Rps26";2,4025711552072e-52;1,53759026516882;1;0,991;3,70428420709846e-48
"Bok";3,45525114170232e-52;0,411199602366224;0,261;0,022;5,32730621027663e-48
"Npm1";6,14674992951996e-52;1,59476318636667;1;0,908;9,47705904133387e-48
"Rps20";6,19287877108011e-52;1,47048987327803;1;0,997;9,54818048925132e-48
"Rpl15";7,90940737840116e-52;1,4144147557335;1;0,987;1,21947242960189e-47
"Rps3a1";9,37328675052326e-52;1,50654802489369;1;0,995;1,44517335119568e-47
"Rpl23";9,52337196039137e-52;1,34415872817309;1;0,999;1,46831348885314e-47
"Crlf1";1,08733052419099e-51;1,19683191888604;0,739;0,203;1,67644620219766e-47
"Ppp2r2b";1,1722637109379e-51;0,408230998741308;0,218;0,015;1,80739618952405e-47
"Sprr1a";3,57413473879318e-51;1,77745548388286;0,479;0,08;5,51060094027133e-47
"Rpl19";3,91329519165312e-51;1,21582250650898;1;0,997;6,03351852649078e-47
"Rpl34";4,24233009615693e-51;1,31912677246959;1;0,989;6,54082454225476e-47
"Rtn4";5,00962093286246e-51;1,74342432020418;0,992;0,751;7,72383355428734e-47
"Rps4x";7,39167930614854e-51;1,52955534624017;1;0,997;1,13964911542198e-46
"Hmgn1";8,18464092605296e-51;1,44022966328277;0,983;0,682;1,26190793797885e-46
"Rpl11";1,24914244756407e-50;1,28300789829895;1;0,996;1,92592782565428e-46
"Rpl30";2,58165466477309e-50;1,29956413354587;1;0,992;3,98039516214714e-46
"1110038B12Rik";2,89408028988539e-50;1,31972879304107;0,798;0,272;4,4620929909453e-46
"H2afy2";3,44888202522669e-50;0,460224959966572;0,37;0,048;5,3174863064945e-46
"Nop58";4,88059344636969e-50;1,72522552511031;0,891;0,421;7,52489897561278e-46
"Rps8";6,61715746515534e-50;1,45301628929049;1;0,999;1,02023333797765e-45
"Rpl13";6,67573087279076e-50;1,34853333426794;1;0,999;1,02926418596688e-45
"Rpl18";6,73815958383793e-50;1,27464205578947;1;0,994;1,03888944463613e-45
"Hnrnpa0";6,78639187626598e-50;1,29712698866531;0,992;0,735;1,04632589948269e-45
"Rpl28";7,39743669995638e-50;1,3588981869703;1;0,997;1,14053679039928e-45
"Rpl37";8,1012231910792e-50;1,27904477447729;1;0,997;1,24904659160059e-45
"Rps3";1,07357049730169e-49;1,35721993185096;1;0,988;1,65523099273975e-45
"Rpl22l1";1,72070004865761e-49;1,35486176434786;1;0,914;2,65297533502031e-45
"Csgalnact1";2,76214078638453e-49;0,460769044207314;0,286;0,029;4,25866866444767e-45
"Rhbdl1";9,36270239404337e-49;0,285590662090708;0,193;0,012;1,44354145511361e-44
"Rpl21";1,00378507263086e-48;1,25997135283349;1;0,998;1,54763582498226e-44
"Hnrnpa1";1,15646682194457e-48;1,52117269447679;0,95;0,588;1,78304054607413e-44
"Rpl12";1,2470083129333e-48;1,44121380256403;1;0,988;1,92263741688056e-44
"Myl12a";1,4216280660002e-48;1,61096643506924;1;0,813;2,19186615215911e-44
"Rpl29";1,42485882627733e-48;1,27418102960157;1;0,988;2,19684733835438e-44
"Dnaja1";1,6338822862196e-48;1,48900771204354;1;0,774;2,51911970889337e-44
"Cfl1";3,53363576544237e-48;1,4638535026687;0,992;0,795;5,44815962315904e-44
"Rps18";3,79710384473073e-48;1,45041589164534;0,983;0,993;5,85437470780585e-44
"Fau";4,24401865930124e-48;1,17301317882468;1;0,995;6,54342796891066e-44
"Rpl9";4,53518287754515e-48;1,22922703973258;1;0,988;6,99234496059911e-44
"Rpl35";4,73422168839972e-48;1,3062882528103;0,992;0,982;7,29922299917469e-44
"Rpl27a";5,63690568716158e-48;1,21117862273567;1;0,997;8,69098118846573e-44
"Rpl6";1,08666093333674e-47;1,27833511476799;1;0,998;1,67541382701858e-43
"Lamc2";2,27725812634636e-47;1,03829041955609;0,613;0,144;3,51107657920081e-43
"Rpl24";2,43912643716741e-47;1,17986453777186;1;0,995;3,76064514082471e-43
"Sfr1";2,71148946031704e-47;1,5469133905841;0,958;0,606;4,18057444991681e-43
"Rpl32";4,60535280163211e-47;1,34155752089865;1;0,998;7,10053294955638e-43
"Klf7";7,51084422189468e-47;0,957479147827016;0,681;0,177;1,15802196213172e-42
"Snrpg";1,28428332475179e-46;1,29117985302398;0,958;0,661;1,98010803010231e-42
"Rps10";1,42696357279567e-46;1,28716972726386;1;0,996;2,20009243653637e-42
"Cxadr";1,44531272588583e-46;1,54749125398513;0,824;0,314;2,22838316077078e-42
"Perp";1,4541508178149e-46;1,32543612831235;0,992;0,772;2,24200973090701e-42
"Bzw1";1,62932880800092e-46;1,26149684734372;0,924;0,481;2,51209915617582e-42
"Eif1";2,55537781748936e-46;1,19491321143861;1;0,977;3,9398815190051e-42
"Rpl8";2,74667694599661e-46;1,16374291288929;1;0,996;4,23482651533758e-42
"Eif3f";2,89636134864171e-46;1,26243774373176;0,975;0,87;4,4656099273358e-42
"Rps14";2,99610295903962e-46;1,20327448167412;1;0,998;4,61939154224729e-42
"Aebp2";3,34825931483863e-46;0,86702692563823;0,597;0,142;5,16234621161819e-42
"Tmed5";3,37908023059595e-46;1,37598963140398;0,824;0,339;5,20986589953284e-42
