"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Serpinb11";0;2,16417698092246;0,812;0,026;0
"5330417C22Rik";0;1,25795879096876;0,767;0,091;0
"Col11a1";0;1,90989543194703;0,761;0,006;0
"Ank2";0;1,21286719490076;0,737;0,054;0
"Dhrs3";0;1,45658223180876;0,865;0,137;0
"Sval2";0;0,998078450113661;0,522;0,015;0
"A530053G22Rik";0;1,00563958846153;0,439;0,003;0
"Gm44410";0;2,34951994451492;0,822;0,01;0
"Snca";0;1,14144262528484;0,649;0,037;0
"A630073D07Rik";0;3,63761766785829;0,965;0,19;0
"Tll1";0;1,84103772112123;0,849;0,006;0
"Tmem59l";0;1,51587388971734;0,706;0,008;0
"Lman1l";0;2,31607637962052;0,82;0,032;0
"Gm34006";0;0,987078488283855;0,592;0,032;0
"Kitl";0;1,38886437359059;0,804;0,081;0
"Gdpd1";0;2,1234814669621;0,945;0,178;0
"Dcdc2a";0;1,35569468873555;0,724;0,007;0
"Fam25c";0;1,90715263771875;0,7;0,059;0
"Cldn10";0;2,53541640759776;0,992;0,216;0
"Prlr";0;2,37901334593125;0,986;0,161;0
"Aqp5";0;2,43982365856226;0,957;0,175;0
"Asrgl1";1,22212255608753e-298;1,77144601293949;0,876;0,183;1,88426855697575e-294
"Smgc";1,84942574693069e-284;8,09319704311186;1;0,944;2,85144461661773e-280
"Ggta1";5,25543112572174e-284;0,658098554915889;0,463;0,015;8,10282370963778e-280
"Fam161a";1,85948651142561e-275;0,77198616031489;0,484;0,022;2,866956303316e-271
"Phyh";5,73422521215578e-271;3,01077006716987;0,996;0,702;8,84102843210177e-267
"Ubd";7,20613352538961e-268;1,0415970612718;0,371;0,004;1,11104166694457e-263
"Rexo2";1,95610811062961e-264;2,08622086418331;0,992;0,612;3,01592748496873e-260
"Fxyd3";4,20937795157786e-263;2,36287815036083;1;0,942;6,49001892574275e-259
"Creb3l4";4,501262933268e-262;0,891450065928594;0,594;0,056;6,9400471905126e-258
"5530400C23Rik";1,03572280424823e-260;3,05190119294528;0,386;0,008;1,59687741958993e-256
"Ramp1";2,03842906192899e-260;1,33946988202863;0,784;0,138;3,14284992768212e-256
"H2afj";2,41130383667598e-249;2,03464995456465;1;0,927;3,71774825538703e-245
"Tekt5";3,33089759575261e-246;0,720523545282648;0,471;0,028;5,13557791313138e-242
"Rpl32";3,18438125506536e-243;1,75293132365113;1;0,998;4,90967901905978e-239
"Rps8";4,49843432528449e-237;1,67237936942971;1;0,999;6,93568604272363e-233
"Spdef";1,60866865508058e-235;0,970254993784979;0,692;0,106;2,48024533240323e-231
"Sdc2";7,11577056780542e-235;1,09342442562471;0,745;0,136;1,09710950614424e-230
"Rps26";8,5449729086063e-231;1,71113685704204;1;0,99;1,31746392304892e-226
"Gpr37l1";3,15821804424635e-229;0,66400172348501;0,392;0,015;4,86934058061901e-225
"Rpl29";5,44784760045862e-228;1,54233599166258;1;0,986;8,3994914303871e-224
"Syne4";7,22567444372333e-228;1,38875373408718;0,882;0,268;1,11405448573326e-223
"Mif";1,68709875502266e-226;1,76910930287659;1;0,917;2,60116886049394e-222
"Rpl41";1,80074784664038e-224;1,45469733316318;1;0,999;2,77639302995014e-220
"Rps27l";7,98489098370075e-224;1,61689995681978;0,998;0,935;1,23111049186698e-219
"Rpl23";3,19076354999854e-223;1,42502547748588;1;0,999;4,91951924138775e-219
"Lrrc26";1,44463051281353e-222;1,83861237188333;0,984;0,543;2,2273313246559e-218
