"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Tnfrsf12a";2,79839155342015e-161;-1,5627211667087;0,885;0,98;4,61202911919175e-157
"Tuba1c";1,12840474531608e-136;-1,41192269596471;0,743;0,964;1,85972386075543e-132
"Ier5";3,67766203041849e-110;-1,31766610148888;0,819;0,972;6,06115479233271e-106
"Actb";3,27005774535594e-105;-0,925006777405166;1;1;5,38938217012113e-101
"Rtn4";4,45669525815348e-101;-0,943408206636722;0,98;0,996;7,34507945496275e-97
"Arid5b";3,6494309636152e-98;-0,996191764646681;0,892;0,984;6,01462717113421e-94
"Fosl1";9,06773899089497e-98;-1,04447283491685;0,411;0,826;1,4944540630894e-93
"Clic4";7,19829679686116e-97;-1,18675710144481;0,519;0,85;1,18635129509069e-92
"Pttg1ip";6,53993164672725e-95;-1,04793343437183;0,657;0,906;1,07784613469712e-90
"Sdc4";1,06428692754523e-93;-1,02430507530926;0,975;0,991;1,75405128528729e-89
"Fos";2,48677188951041e-93;1,28103563060258;0,887;0,606;4,0984487511021e-89
"F3";1,46685672408375e-91;-1,74593501792828;0,855;0,937;2,41752656696243e-87
"Gas5";2,99820981405707e-91;0,687249596477335;1;0,998;4,94134959454746e-87
"Pmepa1";3,50840349281096e-91;-1,18943262037968;0,293;0,735;5,78219979650174e-87
"Fhl2";3,28358625074293e-87;-1,22378328457354;0,294;0,708;5,41167849984943e-83
"Mast4";3,63692977182942e-87;-0,97408446212214;0,894;0,97;5,99402395695206e-83
"Cdkn1a";5,46264960335027e-86;-1,19934099957772;0,607;0,888;9,00299281128159e-82
"Ndfip2";1,48539918837997e-84;-0,849862349480152;0,596;0,888;2,44808640236903e-80
"Mat2a";2,06567872864406e-84;-0,985484593129088;0,609;0,886;3,40444511267828e-80
"Tpm1";3,91032900892237e-84;-1,04504695172211;0,939;0,982;6,44461323960496e-80
"Fau";9,74085647034003e-83;0,506953399862954;1;1;1,60539055487674e-78
"Stx3";4,67666532060513e-81;-0,834224861838382;0,395;0,784;7,70761211488932e-77
"Egr1";1,11656732344109e-80;1,10366553294366;0,962;0,815;1,84021460576327e-76
"Kif5b";1,12694843439339e-80;-0,754541357519124;0,817;0,968;1,85732371472375e-76
"Pqlc1";1,27411592329667e-80;-0,852033368718449;0,578;0,885;2,09987045318524e-76
"Irf1";6,19625603493753e-80;0,965963485886305;0,655;0,294;1,02120495711805e-75
"Eif1";1,06318374063329e-79;-0,502055045133805;1;1;1,75223312293773e-75
"Sdcbp";3,31904864282382e-79;-0,774491844735834;0,763;0,949;5,47012406823793e-75
"Naca";4,6986425792718e-79;0,550666287599772;1;1;7,74383283489786e-75
"Chmp4b";9,60545192009177e-79;-0,75380804438522;0,795;0,958;1,58307453095033e-74
"Klf5";2,13742430852545e-78;-0,980382713916952;0,625;0,9;3,52268900288079e-74
"Arpc2";1,12321267909448e-76;-0,704506989583816;0,853;0,969;1,85116681641561e-72
"Eef1b2";2,70903671399417e-75;0,591269500014568;1;0,999;4,46476340833379e-71
"Sqstm1";1,75848404297579e-74;-0,883601132637812;0,583;0,862;2,8981575512284e-70
"Ahnak";6,05263881932555e-74;-0,927397168315855;0,797;0,939;9,97535403813045e-70
"Eef1a1";6,37989051023471e-74;0,488313695545822;1;1;1,05146975499178e-69
"Pfdn5";2,88542238289491e-73;0,546285388129665;0,998;0,996;4,7554646292491e-69
"Zwint";2,20213405750468e-72;-0,830276887999977;0,284;0,675;3,62933714017346e-68
"2410006H16Rik";2,89438643478443e-72;0,763905223603193;0,986;0,943;4,77023828316821e-68
"Sub1";3,61048734121153e-72;-0,713576119582183;0,894;0,978;5,95044418705072e-68
"Cfl1";1,16693411666089e-71;-0,657615575581781;0,978;0,997;1,92322411766882e-67
"Atp5e";5,55598040347992e-71;0,60185689173548;1;0,996;9,15681130297526e-67
"Myl12a";5,73608180047057e-71;-0,641079629573089;0,993;0,995;9,45363641535555e-67
"Acot1";7,99074439310205e-70;0,730374555989989;0,91;0,678;1,31695458342715e-65
