"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Cavin2";0;2,13164375330223;0,811;0,015;0
"Cd34";0;1,77982908168249;0,73;0,002;0
"Egfl7";0;3,07837479199392;0,959;0,024;0
"Eng";0;2,54042768632758;0,878;0,014;0
"Cd93";0;2,10740373971099;0,764;0,003;0
"Sox18";0;1,10687110600447;0,453;0,001;0
"Fabp4";0;5,47341835971618;0,986;0,016;0
"S1pr1";0;1,78725455644274;0,635;0,006;0
"Emcn";0;3,47912708386769;0,899;0,004;0
"Adgrl4";0;2,14775847189148;0,784;0,002;0
"Col15a1";0;1,18533830102385;0,534;0,001;0
"Tek";0;1,11928804832745;0,534;0,001;0
"Tie1";0;1,60003012698075;0,703;0,001;0
"Fam167b";0;0,913217272331513;0,392;0,001;0
"Grrp1";0;1,59138498054697;0,608;0,003;0
"Rbp7";0;3,0151345481277;0,75;0,003;0
"Cd36";0;1,527534731092;0,466;0,003;0
"Kdr";0;2,82078338056355;0,858;0,005;0
"Igfbp7";0;5,01175403848487;0,953;0,067;0
"Flt1";0;3,74156059051912;0,953;0,008;0
"Podxl";0;2,32041047261588;0,791;0,023;0
"Gimap6";0;1,76802308623167;0,642;0,008;0
"Dysf";0;0,73052341690839;0,412;0,002;0
"Cxcl12";0;2,68875498687977;0,649;0,017;0
"Clec1a";0;0,983490374264235;0,439;0,001;0
"Apold1";0;1,87659784926757;0,554;0,007;0
"Exoc3l2";0;0,963659202342666;0,426;0,001;0
"Thrsp";0;1,19315037470549;0,439;0,002;0
"Plvap";0;4,32286685790806;0,919;0,007;0
"Cdh5";0;2,18820218417779;0,858;0,001;0
"Nrp1";0;2,62508545872163;0,865;0,031;0
"Jam3";0;1,35173888316872;0,547;0,005;0
"Robo4";0;0,880041807975355;0,432;0,002;0
"Esam";0;2,31229451971162;0,845;0,017;0
"Myct1";0;1,28131158856927;0,527;0,001;0
"Col13a1";0;1,53501766662767;0,595;0;0
"Srgn";0;3,46744360555936;0,932;0,019;0
"Ptprb";0;2,5838605073889;0,885;0,003;0
"Ramp3";0;1,70739842279449;0,676;0,004;0
"Ebf1";0;2,24366823934792;0,845;0,011;0
"Btnl9";0;1,70271045132955;0,622;0,001;0
"Unc45b";0;0,755242776901686;0,419;0,001;0
"Slfn5";0;2,21166746062226;0,682;0,008;0
"Car4";0;1,82070766859295;0,547;0,001;0
"Gngt2";0;1,53936643875432;0,655;0,005;0
"Ramp2";0;2,18513686602557;0,757;0,008;0
"Cd300lg";0;2,03045865052845;0,703;0,002;0
"Icam2";0;1,44148006789262;0,595;0,007;0
"Pecam1";0;3,06578075770594;0,926;0,023;0
"Rsad2";0;2,02832406814361;0,595;0,008;0
"Clec14a";0;1,48844862971024;0,581;0,001;0
"Ctla2a";0;2,72406581016048;0,662;0,003;0
"Mmrn2";0;1,71784209279793;0,716;0,02;0
"Gpihbp1";0;2,26851378387109;0,703;0,001;0
"Cyyr1";0;1,94570860462456;0,784;0,002;0
"Clic5";0;1,10759644289299;0,52;0;0
"Rasgrp3";0;0,797064523269427;0,419;0,002;0
"Arap3";0;1,16916050937273;0,459;0,003;0
"AW112010";0;2,34307107002705;0,811;0,013;0
"Gm13889";1,61669220509785e-297;1,4441251614274;0,541;0,011;2,66447042322176e-293
"Sox17";1,72445811925781e-297;0,980008388008142;0,345;0;2,84207942634879e-293
"Rasip1";1,76969914280012e-294;1,36369885443859;0,561;0,014;2,91664115724888e-290
"Sema7a";9,79589703163889e-292;1,25462203290493;0,432;0,005;1,6144617897844e-287
"Slc9a3r2";2,74373205979788e-280;2,62467869122291;0,865;0,06;4,52194480775289e-276
"Adcy4";1,52064860869808e-274;0,731610465841565;0,338;0,001;2,5061809719953e-270
"Pcdh17";9,34093730832315e-271;1,4475960533599;0,534;0,014;1,53947987778474e-266
"Arhgef15";1,32632311014882e-270;0,687427593916754;0,372;0,003;2,18591311783628e-266
"Tnfsf10";2,7402744946182e-268;0,975539629968046;0,426;0,006;4,51624639458025e-264
"Sox7";3,98203015728552e-268;0,844740927740788;0,324;0,001;6,56278390222227e-264
"Syne1";2,64733867677201e-259;1,18636351442969;0,493;0,012;4,36307887318796e-255
"Nostrin";8,4922674847057e-253;0,8562150331527;0,365;0,004;1,39961060415435e-248
"Pde2a";1,93564970971709e-252;0,869580915490572;0,426;0,007;3,19014428658474e-248
"Thbd";1,785209057501e-251;2,09097825226069;0,764;0,048;2,9422030476674e-247
"Parvb";1,28263005481558e-250;0,646352165340406;0,311;0,001;2,11390259334156e-246
"Itga1";7,4427117775172e-248;1,64550925805055;0,676;0,034;1,22663332805261e-243
"Meox1";1,69778137495561e-246;0,719223858191279;0,358;0,004;2,79811348406433e-242
"Gimap4";9,37725090359738e-245;0,575198641895904;0,338;0,003;1,54546472142188e-240
"Tcf15";7,89576502389058e-243;0,859762415563721;0,358;0,004;1,30130103358741e-238
"Fgd5";1,37800598899487e-242;0,838590243642108;0,378;0,005;2,27109167046244e-238
"Lmo2";5,94306713221895e-241;0,896638530841184;0,432;0,009;9,79476894061005e-237
"Fxyd5";5,09347732637464e-238;1,22531716348258;0,459;0,011;8,39455998159804e-234
"Piezo2";1,0868303725042e-235;0,567920499460665;0,311;0,002;1,79120513692418e-231
"Lims2";2,15354444021256e-234;1,07540125775079;0,493;0,015;3,54925659191431e-230
"BC028528";7,62195599377867e-234;1,10986098841209;0,453;0,011;1,25617456733466e-229
"Shank3";2,85865996313061e-232;0,517016415065524;0,284;0,001;4,71135748523556e-228
"Gimap5";8,50152249624407e-227;0,536201761158611;0,284;0,001;1,40113592260598e-222
"St8sia4";2,15836276106543e-226;0,636140360716346;0,311;0,002;3,55719766651193e-222
"Mndal";4,79071443756455e-224;1,63057062371552;0,601;0,029;7,89557646455013e-220
"Cdc42ep2";1,66007433748247e-220;1,15189558608326;0,439;0,012;2,73596851560486e-216
"Tmem204";2,50963318474418e-218;0,639395785281313;0,291;0,002;4,13612645177689e-214
"Mef2c";3,13423091992306e-218;2,00749480413608;0,743;0,054;5,1655259791252e-214
"Plpp1";2,2670814319721e-216;3,06951162168474;0,878;0,094;3,73637690803322e-212
"Gng11";1,76686483159742e-212;2,0824236503763;0,757;0,06;2,91196992895571e-208
