"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Ecrg4";0;4,14302778453053;0,859;0,016;0
"Ackr3";0;2,05117786069758;0,782;0,058;0
"Lmod1";0;1,92947639168854;0,799;0,009;0
"Vim";0;2,94981729721648;0,909;0,123;0
"Fgf7";0;1,41670214394157;0,641;0,001;0
"Ism1";0;1,47908996279755;0,641;0,003;0
"Myl9";0;4,14957083968183;0,953;0,023;0
"Postn";0;1,77322720596571;0,564;0,008;0
"Ngf";0;2,14643337434746;0,822;0,062;0
"Tspan2";0;2,02715707553146;0,725;0,004;0
"Tpm2";0;4,68475772332082;0,97;0,156;0
"Steap4";0;1,27546877304382;0,574;0,021;0
"Sparcl1";0;1,81311409915779;0,661;0,031;0
"Mgll";0;2,71734418228861;0,876;0,083;0
"Plekhb1";0;0,829717812322337;0,466;0,004;0
"Tgfb1i1";0;1,51161816465908;0,745;0,03;0
"Sfrp1";0;1,34541765060638;0,638;0,003;0
"Dpep1";0;0,784948510265509;0,389;0,001;0
"Cnn1";0;3,01063326466279;0,829;0,009;0
"Tagln";0;5,19531757471337;0,913;0,031;0
"Trf";0;1,97383312862578;0,742;0,005;0
"Cck";0;2,34354277786757;0,641;0,018;0
"1500009L16Rik";0;0,79530233661579;0,48;0,005;0
"Pmp22";0;1,67068129396641;0,772;0,026;0
"Osr1";0;1,44277769267883;0,594;0,002;0
"Pgf";0;1,88008814628492;0,752;0,014;0
"Meg3";0;2,70545314883742;0,701;0,005;0
"Ckb";0;2,35696233120929;0,705;0,039;0
"Gas1";0;2,91060070061329;0,819;0,044;0
"Sema5a";0;1,01837142004519;0,57;0,012;0
"Myh11";0;3,19208250441855;0,862;0,009;0
"Apod";0;1,00069126247926;0,413;0,002;0
"Abi3bp";0;0,810354219379267;0,443;0,006;0
"Pcp4";0;4,0823126092593;0,872;0,009;0
"Fhod3";0;1,39605097662573;0,678;0,033;0
"Il17b";0;1,16265161993412;0,463;0,001;0
"Acta2";0;6,19148502678233;0,953;0,069;0
"Bgn";0;1,8512263122075;0,795;0,011;0
"Mef2c";3,81693518703916e-303;1,11998750836483;0,648;0,034;6,29069088175924e-299
"Synpo2";3,45402138921663e-302;0,653144805549167;0,362;0,001;5,69257265156793e-298
"Nrg2";1,26657020084473e-297;1,2607071455927;0,664;0,045;2,0874343480122e-293
"Prkg1";1,65642427318693e-290;0,685442680489762;0,409;0,006;2,72995284463938e-286
"Rcn3";1,58915109878044e-287;0,995593008012907;0,631;0,039;2,61907992590005e-283
"Nkd1";1,70302425491551e-284;1,30604878377442;0,594;0,035;2,80675427452625e-280
"Sox10";2,2745863340679e-276;0,74210838874762;0,403;0,007;3,7487457371773e-272
"Matn2";4,94549755232271e-273;1,35058467563934;0,685;0,059;8,15067451598305e-269
"Synm";5,5901354273115e-256;0,732664083837718;0,332;0,003;9,21310219775208e-252
"Clmp";3,2739593990962e-253;0,556921755800092;0,332;0,003;5,39581248565045e-249
"Ncam1";2,61155769923457e-252;0,788618195100879;0,366;0,006;4,30410824410849e-248
"Rasl12";1,44237923696536e-250;0,564216201080002;0,329;0,003;2,37718522044261e-246
"Sh3bgr";8,93564912763874e-248;0,637400547683964;0,326;0,003;1,47268433272614e-243
"Irx4";5,75298152631213e-245;0,589368169670377;0,372;0,008;9,48148885351502e-241
"Lrrc75b";3,941578876325e-237;0,555044468559421;0,336;0,005;6,49611614607124e-233
"Tmem88b";1,67553682864468e-235;0,594049256121201;0,305;0,002;2,7614522472893e-231
"Rgs6";1,77281783874719e-235;0,477881493634747;0,305;0,002;2,92178108003924e-231
"Asb2";4,43882352787194e-235;0,514787143623763;0,282;0,001;7,31562505628575e-231
"Snhg18";7,38045979209756e-233;1,20485592513613;0,634;0,06;1,2163735783356e-228
"Tns1";1,91526725014515e-221;1,76320736337379;0,826;0,147;3,15655195496422e-217
"Nebl";1,37646369966464e-218;1,30635556756352;0,658;0,073;2,26854982341729e-214
"Carmn";1,13512646628924e-217;0,488624449915152;0,279;0,002;1,8708019290913e-213
"Ggt1";1,37957942698053e-213;0,589368169670377;0,332;0,008;2,27368485360662e-209
"Igfbp2";6,61261952257211e-211;2,96881687153245;0,883;0,21;1,08982582351511e-206
"Lcn2";1,06048297869179e-205;2,17944299702086;0,695;0,093;1,74778199718194e-201
"Fst";7,68783490775776e-201;1,99233833568378;0,799;0,133;1,26703207114756e-196
"Rian";5,52518962993512e-199;0,674535044286669;0,268;0,003;9,10606502909608e-195
"Plcb4";9,01184544324721e-199;2,35092026093949;0,852;0,201;1,48524224750157e-194
"Lhfp";1,793751218438e-198;2,0140135696361;0,893;0,246;2,95628138310768e-194
"Rhoj";4,1587340815422e-192;0,835589034640138;0,477;0,034;6,8540096397897e-188
"Has2";1,69748274448148e-188;0,943173763693287;0,383;0,019;2,79762131117993e-184
"Fbn1";1,43902072209644e-186;0,670578537595659;0,376;0,018;2,37165005208714e-182
"Mrvi1";2,35827889676982e-186;0,34688551770893;0,218;0;3,88667944976635e-182
"Ano1";3,45925836320505e-183;0,82497423640051;0,51;0,043;5,70120370839824e-179
"Lgals1";6,62086259846183e-182;2,45603521149772;0,883;0,249;1,09118436485249e-177
"Pgm5";1,91579121187617e-181;1,03718100032251;0,55;0,06;3,15741549629311e-177
"Wif1";3,29754457466299e-180;0,771599369473621;0,218;0,001;5,43468321350207e-176
"Capn6";4,75903742250284e-178;0,748547226366672;0,47;0,039;7,84336957602693e-174
"Slc5a3";2,70688382980037e-177;1,36767465695616;0,715;0,124;4,46121523989399e-173
"Aebp1";2,75627492216821e-177;0,715020500340381;0,396;0,024;4,54261669922542e-173
"Gucy1a1";4,17632331133332e-177;0,513656947685909;0,221;0,001;6,88299844940845e-173
"Ntrk3";1,0867341471863e-176;1,43389250218033;0,742;0,138;1,79104654797774e-172
"Tnfsf12";4,00116182784632e-176;0,781230792362124;0,52;0,051;6,59431480847352e-172
"Ehbp1l1";1,04193568287684e-175;0,56807825785309;0,366;0,019;1,71721419894932e-171
"Slc7a2";2,04986047740735e-175;0,544800757401828;0,339;0,015;3,37837505281506e-171
"Tfap2b";2,28895966485006e-174;0,611769751126775;0,386;0,022;3,77243442363938e-170
"Cald1";5,77689888273422e-174;2,24405806508962;0,977;0,342;9,52090704863427e-170
"Spock2";1,98846301535393e-172;0,532146370368566;0,312;0,012;3,27718589560482e-168
"Igfbp6";4,16859218482982e-172;0,605284777361491;0,245;0,004;6,87025677981802e-168
"Sparc";9,07757804989892e-170;2,56299109162832;1;0,822;1,49607563840384e-165
"Msrb3";3,64534183451248e-169;0,639692066585538;0,43;0,032;6,00788787746002e-165
"Mylk";1,33298968332984e-166;3,12139332368928;0,919;0,377;2,1969002970959e-162
"Fzd7";1,17127740351356e-165;0,860526709670575;0,517;0,056;1,9303822887307e-161
"Hgf";1,94451629483065e-165;0,421893803276068;0,235;0,003;3,20475730551039e-161
"Lyz2";6,4305562817388e-164;0,67796058949855;0,225;0,003;1,05981998079337e-159
"Rassf4";6,75738732284626e-164;0,403791996900758;0,238;0,004;1,11368500467829e-159
"Vwa1";2,51177952486201e-163;1,22518360662554;0,638;0,099;4,13966383492508e-159
"Heg1";8,73859034862744e-163;0,583790655316585;0,379;0,024;1,44020707535729e-158
"Itga1";1,4168364016715e-162;0,638662246843154;0,416;0,03;2,3350880735948e-158
"Id4";1,63882685449758e-159;1,82520172242936;0,715;0,146;2,70095053889747e-155
"Fam49a";2,62118866773735e-158;0,522835274355207;0,336;0,018;4,31998104329793e-154
"Fblim1";3,50819777585618e-158;0,838391378853985;0,517;0,06;5,78186075438856e-154
"Aoc3";3,85331171770642e-158;0,511778767989377;0,255;0,007;6,35064304195196e-154
"Chil1";2,07831397119657e-157;0,871018637039077;0,315;0,015;3,42526925592906e-153
"Col27a1";1,81515810789589e-154;0,333159643825408;0,201;0,002;2,99156207762322e-150
"Gsn";1,48015273322298e-153;2,44372668234281;0,973;0,589;2,43943971962479e-149
"Ly6d";1,6958863374043e-152;-3,10141502071537;0,342;0,982;2,79499027267603e-148
"Sh3bp5";3,61211397695919e-151;1,23373791178214;0,688;0,134;5,95312504542645e-147
"Krt18";2,39131095908452e-149;-3,10492567772622;0,456;0,988;3,94111959166719e-145
"Sbpl";9,61388423138045e-149;0,417079072759104;0,178;0;1,58446426017381e-144
"Entpd1";1,08334405244646e-148;0,520456532466995;0,332;0,019;1,785459332837e-144
"Col1a2";3,69285967402421e-146;0,474318437037164;0,171;0;6,0862020287593e-142
"Gm29157";7,20331307273249e-146;0,284280190211206;0,174;0;1,18717802751704e-141
"Serping1";8,91161835572764e-146;0,489753761159422;0,188;0,001;1,46872382120747e-141
"Jph2";5,20338232964119e-143;0,307931458275851;0,171;0;8,57569441748165e-139
"Trnp1";8,00158083528518e-143;0,882257507399213;0,57;0,086;1,31874053746335e-138
"Rbpms";4,19077583488318e-141;1,83302838019512;0,987;0,781;6,90681765347096e-137
"Cldn4";5,05040910797232e-141;-2,94936880334221;0,413;0,972;8,32357925084917e-137
"P3h2";3,42047519207495e-140;0,31671657529;0,205;0,003;5,63728516405872e-136
"Slc25a4";3,17760859529259e-139;1,48117454385454;1;0,845;5,23701672590172e-135
"Myl6";9,5677603383155e-139;1,74089236727965;1;0,999;1,57686258135778e-134
"Rtn1";2,02322392427933e-137;0,312843566142793;0,211;0,004;3,33447534960477e-133
"Socs3";7,7506211496818e-137;2,62188187552658;0,946;0,465;1,27737987167906e-132
"Msrb1";1,70877881252052e-136;1,80341455541656;0,805;0,263;2,81623836091507e-132
"Itga8";2,47620180187772e-136;0,684253530691621;0,413;0,041;4,08102818967467e-132
"Cd59a";1,44143848826188e-135;0,936053871336808;0,53;0,078;2,37563477250441e-131
"Ppp1r12b";1,49864482712513e-135;0,936053871336808;0,53;0,078;2,46991653958493e-131
"Slc43a3";2,26274695379083e-135;0,682794873691721;0,45;0,049;3,72923325454267e-131
"Vgll3";2,23104979078121e-133;0,526438531216461;0,329;0,023;3,67699316018652e-129
"Dbi";1,86149757209793e-132;2,21428522196806;0,99;0,76;3,0679341485746e-128
"Gm42679";1,9940779785505e-132;0,983422834383183;0,413;0,043;3,28643991644907e-128
"Cmtm5";7,20156928381296e-132;0,339252192806503;0,154;0;1,18689063366521e-127
"Apoe";2,74216253012663e-130;3,46678921681024;0,95;0,924;4,5193580659017e-126
"Ndrg2";4,23038959974362e-130;1,29204268430033;0,721;0,186;6,97210509933746e-126
"Sorbs1";1,97190978168321e-129;0,784524547143821;0,46;0,059;3,2499045111921e-125
"Dact3";3,99840661234544e-129;0,322931467456355;0,215;0,006;6,58977393780652e-125
"Axl";8,05911042929944e-129;0,930771313515505;0,581;0,104;1,32822198985284e-124
"Popdc2";8,25049291256679e-129;0,269671112545475;0,171;0,002;1,35976373692013e-124
"Vsir";1,12701571639787e-128;0,352656299663249;0,215;0,006;1,85743460219533e-124
"Casq2";1,2890484054959e-128;0,394033805186839;0,164;0,001;2,12448067709779e-124
"Wfdc2";2,87480874927733e-128;-2,46320682422058;0,302;0,942;4,73797229968397e-124
"Gm9885";8,75502632744083e-128;0,48624147125272;0,255;0,012;1,44291588902552e-123
"Nexn";1,0317736635064e-126;0,901354384783643;0,46;0,06;1,7004661748249e-122
"Tnnt1";3,67599522380533e-126;0,288626119736535;0,148;0;6,05840772835356e-122
"Scn7a";3,68072280888058e-126;0,327725939425475;0,148;0;6,06619926131608e-122
"Smoc2";6,79685090561489e-126;-2,06622238437042;0,383;0,929;1,12018899775439e-121
"Eef1b2";4,15693283765951e-125;-1,54649882257748;0,997;1;6,85104100974665e-121
"Nrtn";6,65542889411066e-125;1,38729363573364;0,718;0,189;1,09688123603838e-120
"Loxl2";8,96965195387072e-125;0,398171829914457;0,221;0,008;1,47828833851743e-120
"Rack1";4,00958756618775e-123;-1,39186047399836;0,997;1;6,60820126783403e-119
"Ptn";8,44342397750822e-123;-2,77567569979191;0,356;0,94;1,39156070573313e-118
"Ppp1r14a";3,64717026293659e-122;0,705358904619937;0,248;0,012;6,01090131034579e-118
"Arl4d";3,85360044392503e-122;0,969108742798621;0,443;0,058;6,35111889163284e-118
"Rai2";7,00147964257237e-122;0,402451336216364;0,235;0,01;1,15391385989235e-117
"Plscr4";7,09795425692158e-122;0,393151993454744;0,252;0,012;1,16981384108325e-117
"Timp2";3,24005818214985e-121;1,45452366789822;0,93;0,509;5,33993989000116e-117
"Plpp3";7,28278028364335e-121;1,00257849013733;0,755;0,192;1,20027501854726e-116
"Fbxo2";2,41256674341878e-120;0,323778058932827;0,218;0,008;3,97615124982849e-116
"E030013I19Rik";2,99014840469728e-120;0,314222704080874;0,158;0,001;4,92806358578159e-116
"Pcsk5";7,02720551038279e-120;0,501904722841263;0,332;0,028;1,15815374016619e-115
"Oat";8,8066151621432e-120;1,56415013974302;0,993;0,883;1,45141824487282e-115
"Cav1";2,07519034617662e-119;0,846844519729476;0,473;0,066;3,42012120953368e-115
"Epcam";7,56907980685229e-119;-1,71316350372822;0,859;0,999;1,24746004296733e-114
"Lgals9";8,19082496648944e-119;0,554790525593356;0,346;0,031;1,34992986272712e-114
"Il34";1,23676915827859e-118;0,485075166818927;0,292;0,02;2,03831924975895e-114
"Laptm4a";1,53237152159994e-118;1,27414631240343;1;0,968;2,52550150474887e-114
"Gm35333";1,28867013962973e-117;0,25835105617687;0,158;0,002;2,12385725712375e-113
"Epas1";9,26539354349254e-117;0,814586719725893;0,594;0,111;1,527029509903e-112
"Hes1";2,17342962865563e-116;-2,78700326925466;0,453;0,953;3,58202937098735e-112
"Cd200";2,45508278939269e-116;0,800981907750913;0,564;0,1;4,04622194519809e-112
"Ntf3";2,81134926318925e-116;0,404839767127265;0,235;0,011;4,6333847206622e-112
"Tsc22d1";9,33205806957977e-116;1,9347962280275;0,99;0,765;1,53801649044744e-111
"Plscr2";1,85078791012653e-115;1,04099046656505;0,617;0,13;3,05028355467953e-111
"Igfbp5";7,08039770881595e-115;2,2570639190178;0,973;0,54;1,16692034638996e-110
"Dmd";4,38545060605008e-114;0,935683868687386;0,611;0,13;7,22766114383113e-110
"Mrps6";1,3986253791229e-113;1,35867780866996;0,805;0,311;2,30507448733245e-109
"Fau";5,17183373617303e-113;-1,07937165188718;1;1;8,52369918058678e-109
"Eef1a1";1,14020027023712e-112;-1,14369223193614;1;1;1,87916406537781e-108
"Bcas1";1,02083160399733e-111;0,25872759148917;0,148;0,001;1,682432566548e-107
"Tgif1";1,82163629912289e-111;-1,71021423264773;0,594;0,967;3,00223878458443e-107
"Crispld2";4,74962730382691e-111;0,737631441661131;0,221;0,01;7,82786075943712e-107
"Efemp2";8,05637848359597e-111;0,527141843353385;0,393;0,047;1,32777173788145e-106
"Gpc6";1,0179038227653e-109;0,401568728511563;0,289;0,022;1,67760729029949e-105
"Pik3r1";2,21452397420295e-109;1,40797170539905;0,799;0,277;3,64975696188387e-105
"Csrp1";4,20728749471869e-109;1,55466541686447;1;0,888;6,93403052004588e-105
"Fos";9,19728972762151e-109;2,69270998309213;0,97;0,618;1,5158053200093e-104
"Tnfsf13";1,03033142402607e-108;0,675439036122897;0,45;0,067;1,69808921993736e-104
"Kitl";1,22779165047999e-106;1,50200744037227;0,909;0,445;2,02352341915608e-102
"Ptms";1,49619183224884e-106;1,11050021785694;0,997;0,918;2,46587375872931e-102
"Ehd2";1,82136187387874e-106;0,982925344169322;0,681;0,183;3,00178650433955e-102
"Pdlim3";6,38479697940423e-106;0,806231187624487;0,399;0,053;1,05227839017561e-101
"Tent5b";7,73091175617652e-106;0,26478761991701;0,174;0,005;1,27413156653545e-101
"Tmsb10";1,14602565103215e-105;-1,57115468390448;0,886;0,989;1,88876487546608e-101
"Cpm";2,07407316331796e-105;0,390493128799073;0,198;0,008;3,41827998046433e-101
"Gstm1";3,6632147980394e-105;1,41620388370208;0,96;0,651;6,03734430864873e-101
"Xist";1,61579388009781e-104;-1,18489254859366;0,956;0,999;2,6629898937892e-100
"St3gal4";3,22129298301143e-104;0,655617595210152;0,44;0,067;5,30901296530115e-100
"Tprgl";6,37592471625815e-104;1,18362866240724;0,923;0,531;1,05081615248651e-99
"Rabac1";1,58570643372675e-103;1,17637577520845;0,993;0,827;2,61340277342506e-99
"Txnip";5,90306779463633e-103;1,57477885273488;0,701;0,198;9,72884603234013e-99
"Ndrg1";1,13022315982098e-102;-1,67557849686717;0,349;0,91;1,86272078970096e-98
"Nr4a1";1,21995488346358e-102;2,08067251910252;0,859;0,407;2,01060764343632e-98
"G0s2";3,73474365925125e-102;0,97314338662061;0,51;0,093;6,15523102481198e-98
"Filip1";1,41106578088206e-101;0,338784377812907;0,205;0,009;2,32557751347172e-97
"F3";3,07546994907897e-101;-2,46249569802715;0,607;0,95;5,06868202307705e-97
"Cavin3";4,69520474702377e-101;1,20598920890527;0,681;0,191;7,73816694356988e-97
"Jam2";7,67064076231097e-101;0,447295559796954;0,326;0,033;1,26419830403647e-96
"Ift81";9,73438845283176e-101;0,694707789790593;0,497;0,092;1,6043245609112e-96
"Arhgef25";1,3966333355823e-100;0,608377538992732;0,406;0,058;2,30179140037319e-96
"Slco3a1";1,67484415727561e-100;0,427207355563662;0,279;0,023;2,76031065560593e-96
"Egfl6";4,95059188508339e-100;0,292570776430548;0,171;0,005;8,15907048580594e-96
"Aldh3a1";6,20762520275556e-99;-1,53961225799627;0,144;0,802;1,02307870966614e-94
"Foxq1";1,225501219371e-98;-1,82700192043623;0,238;0,856;2,01974855964535e-94
"Uba52";2,7660843020024e-98;-1,16162571117758;0,839;0,993;4,55878353813016e-94
"Arl4c";2,95006465439269e-98;-1,73740724485174;0,436;0,916;4,8620015569046e-94
"Ereg";3,39249758269399e-98;1,06585490122874;0,245;0,018;5,59117526603797e-94
"Ppp1r12a";4,9072855677519e-98;1,5784601324222;0,943;0,668;8,08769734421191e-94
"Gas6";7,02677251032067e-98;1,43265377054918;0,963;0,893;1,15808237742595e-93
"Peg13";8,49504504785303e-98;0,478580304518301;0,336;0,038;1,40006837433666e-93
"Pdgfb";1,7543301351084e-97;1,05785406495857;0,497;0,095;2,89131149567215e-93
"Cxcl17";2,81184458590856e-97;-1,75237153858415;0,181;0,813;4,6342010620359e-93
"Hsp90ab1";3,39707419233996e-97;-0,855439769007007;1;1;5,59871797639548e-93
"Atp2a2";7,45227890435913e-97;1,48742609328714;0,919;0,56;1,22821008622743e-92
"Gpx2";1,17953920789879e-96;-1,55133318687655;0,191;0,823;1,94399856853799e-92
"Tpt1";1,25696634865456e-96;-0,842030580773563;1;1;2,07160623921759e-92
"Slc2a4";1,16830481028346e-95;0,597304519195152;0,372;0,051;1,92548315782817e-91
"Rbpms2";1,54404119773712e-95;0,380264837336946;0,161;0,005;2,54473429799054e-91
"Palld";6,35604541058638e-95;1,40133967460688;0,95;0,584;1,04753984411874e-90
"Emp1";9,66550684839775e-95;-1,6917026988336;0,242;0,839;1,59297218368443e-90
"Htra1";1,03925271735881e-94;1,19040823349852;0,886;0,427;1,71279240347905e-90
"Plet1";1,50665642185563e-94;-2,30187370678754;0,235;0,82;2,48312044886026e-90
"H6pd";2,29435311775908e-93;0,429033320926878;0,285;0,028;3,78132337337875e-89
"Gem";6,54219101896799e-93;1,84991583587445;0,728;0,279;1,07821850183611e-88
"1700019D03Rik";8,00008350809208e-93;0,311099325983746;0,181;0,008;1,31849376296866e-88
"Npm1";4,46991847706726e-92;-1,17589311776343;0,99;1;7,36687264205454e-88
"Fermt2";5,77357130269756e-92;1,18231157022869;0,966;0,626;9,51542286397585e-88
"Enpp1";7,62757078186094e-92;0,718109158630641;0,507;0,105;1,2570999405585e-87
"Ccdc85b";1,20644956841472e-91;1,37521175593069;0,775;0,315;1,9883495337043e-87
