"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"F3";0;2,17330821377326;0,983;0,816;0
"Rtn4";0;1,20324757423144;0,999;0,984;0
"Fos";0;-3,29604907355519;0,505;0,909;0
"Cxadr";0;1,42833218085451;0,983;0,786;0
"Tnfrsf12a";0;1,34980293901753;1;0,906;0
"Epcam";0;1,09006960174719;1;0,969;0
"Tgif1";1,51279453512725e-260;1,06365676283103;0,991;0,841;2,49323667334322e-256
"Actg1";1,06744162636814e-245;0,95017248538674;1;0,999;1,75925054441733e-241
"Mast4";1,21209948626782e-242;1,0661845001614;0,993;0,896;1,99766116331799e-238
"Eif4a1";2,35481671686753e-239;0,775777145522996;0,999;0,995;3,88097343106938e-235
"S100a10";2,49662823138081e-235;1,01253058139183;1;0,986;4,11469298813871e-231
"Arl4c";1,86086432421337e-228;1,20254174704881;0,952;0,745;3,06689049273606e-224
"Txnip";7,9257851843199e-222;-1,48844012105882;0,091;0,51;1,30624865622776e-217
"Sfn";1,99058191096382e-219;1,07452702334938;0,996;0,947;3,28067804745948e-215
"Fosb";9,66944551165986e-212;-1,79392499414291;0,575;0,892;1,59362131477666e-207
"Sox4";2,13968060513016e-211;1,64424490444746;0,981;0,925;3,52640760531501e-207
"Cldn4";4,52489045677969e-209;0,983454170334165;0,986;0,827;7,45747196181861e-205
"Hes1";3,55587720742592e-199;1,57840659605585;0,959;0,838;5,86044122555866e-195
"Klf5";6,72388026245088e-190;0,932949876206827;0,944;0,708;1,10816270605453e-185
"Mgll";1,42948176467315e-189;-1,66696979546065;0,028;0,356;2,35592889635782e-185
"Tomm20";7,95342345795460e-189;0,678499865269985;0,996;0,974;1,3108037201055e-184
"Nop58";5,4645049110794e-187;0,919382511729369;0,978;0,863;9,00605054394995e-183
"Pabpc1";2,83811285209498e-186;0,746862701689253;0,999;0,994;4,67749379153773e-182
"Ccn1";7,26038770149896e-185;1,35084515100046;0,984;0,95;1,19658449708404e-180
"Fosl1";1,87644243677977e-182;0,933471989279258;0,882;0,556;3,09256478005674e-178
"Hnrnpab";7,6002862294846e-181;0,705943745889317;0,989;0,931;1,25260317348136e-176
"Ppp2ca";2,67060419607835e-174;0,675424895308427;0,992;0,943;4,40142277555673e-170
"Btg2";4,4125067651523e-174;-1,60108454533451;0,784;0,956;7,27225239964751e-170
"Cstb";2,86819644706331e-171;1,05639309641909;0,983;0,943;4,72707456440504e-167
"Ier5";4,2461362265627e-168;1,00001686502574;0,98;0,897;6,99805711499799e-164
"Tmsb10";2,55953700975071e-167;0,744874977097132;0,998;0,95;4,21837294577014e-163
"Gadd45a";3,96016062061902e-167;1,16705648149108;0,924;0,726;6,5267407188422e-163
"Myl12a";6,28577395932099e-166;0,654298310327254;0,997;0,989;1,03595840623569e-161
"Krt18";1,36296246561738e-164;0,950529853298699;0,987;0,879;2,24629843958401e-160
"Ptp4a2";6,21470262512169e-164;0,72433194891074;0,986;0,921;1,02424513964631e-159
"Cdh1";4,99019812472639e-163;0,724470327780046;0,962;0,849;8,22434552936157e-159
"Myc";1,59914823725213e-160;0,82569348245469;0,949;0,771;2,63555620981523e-156
"Hnrnpf";1,10771768016136e-159;0,599258287799659;0,999;0,97;1,82562950867393e-155
"Gm42418";1,34197218793443e-159;-0,905042880219002;1;1;2,21170436293474e-155
"Bcl10";1,08495560509393e-158;0,746074885149554;0,954;0,791;1,7881153327553e-154
"Ndrg1";4,54721821307436e-156;0,924702697611249;0,937;0,74;7,49427033696785e-152
"Blnk";2,593839697401e-155;0,822689015897256;0,786;0,423;4,2749072052866e-151
"Stx3";1,43802955340166e-154;0,788393749184973;0,84;0,523;2,37001650696127e-150
"Tpm4";1,48981770482178e-153;0,746751839629078;0,972;0,876;2,45536855931678e-149
"Junb";1,34667426517695e-152;-1,51964432640054;0,927;0,979;2,21945385643813e-148
"Sdcbp";2,09189733202293e-152;0,697446868348595;0,966;0,842;3,44765599290699e-148
"S100a11";1,35984788524051e-151;0,648152603279206;1;0,999;2,24116529966488e-147
"Gnl3";6,56514871568949e-151;0,767997530255638;0,924;0,72;1,08200215983279e-146
"Hnrnpa1";3,1682521839089e-150;0,622564608266954;0,997;0,956;5,22159642430026e-146
"Retreg1";1,1249657707891e-149;0,954412451297109;0,849;0,596;1,85405608683752e-145
"Tuba1c";1,95899804054066e-148;0,784957602591283;0,975;0,856;3,22862467061506e-144
"Chmp4b";1,17684204160519e-146;0,679680615030284;0,972;0,867;1,93955336876951e-142
"Mef2c";1,32536874526215e-146;-0,820324403229677;0;0,228;2,18434022906655e-142
"Ncl";9,39632919750046e-146;0,707829508307297;0,998;0,98;1,54860901504005e-141
"Tpbg";1,25417741528478e-143;0,837180584704979;0,741;0,383;2,06700979813085e-139
"Rap2b";4,57787540908218e-142;0,924365293354529;0,867;0,599;7,54479646170834e-138
"Ndfip2";5,54807870880929e-142;0,710360147513974;0,922;0,706;9,14378851998858e-138
"Eif6";6,43482903724488e-142;0,708824234221212;0,96;0,855;1,06052417362833e-137
"Rrs1";6,54231791394717e-141;0,737498261124126;0,732;0,365;1,07823941539763e-136
"Ppp2cb";6,47163638783282e-140;0,703770757356896;0,846;0,561;1,06659039307873e-135
"Fhl2";8,10381316671793e-138;1,05079811107443;0,756;0,452;1,33558944800678e-133
"Vps37b";1,92814258261866e-137;0,692254305524233;0,806;0,478;3,17777179041381e-133
"Egr1";1,93815447638877e-137;-1,53781272173717;0,778;0,945;3,19427239253633e-133
"Sdc4";3,88334164719581e-135;0,627019799649048;0,996;0,976;6,40013536874342e-131
"Ptn";2,4378495124882e-134;0,797302522524496;0,972;0,755;4,01781978153181e-130
"Oser1";3,16189931635113e-133;0,777164995548449;0,897;0,656;5,2111262632783e-129
"Hnrnpa0";1,00652507875406e-132;0,522032284256611;0,998;0,986;1,65885398229457e-128
"Rbm3";1,47319673539683e-132;0,605004415686765;0,995;0,972;2,42797553960751e-128
"Tagln2";2,56657869572216e-131;0,773298607443398;0,978;0,904;4,22997834841969e-127
"Sparcl1";2,65503447664188e-131;-0,959012121813249;0,004;0,216;4,37576232095347e-127
"Pik3r1";3,82171831728228e-130;-1,01356694794961;0,204;0,527;6,29857395871293e-126
"Zwint";5,95391307653581e-129;0,763163699001051;0,737;0,403;9,81264414143867e-125
"Chic2";1,25384293716109e-128;0,726551192989054;0,907;0,718;2,06645854473519e-124
"Top1";1,81482359179108e-128;0,690221803937297;0,995;0,975;2,99101076163087e-124
"Shb";2,36910584606108e-128;0,668357826041373;0,79;0,474;3,90452334489326e-124
"Brix1";2,14037348129063e-127;0,639761185678066;0,814;0,516;3,52754953451509e-123
"Arl6ip5";4,7282476381513e-127;0,759950344382255;0,915;0,748;7,79262493243715e-123
"Etf1";5,7189164045904e-127;0,623630236463732;0,945;0,784;9,42534612640543e-123
"Btg3";6,440155557839e-127;0,738033771939011;0,908;0,732;1,06140203748744e-122
"Eif2s2";2,96514678968582e-126;0,59057107298537;0,997;0,977;4,8868584240812e-122
"Smoc2";2,69584394160407e-125;0,622484257701966;0,984;0,708;4,44302040015766e-121
"Cnn3";5,55602863138331e-125;0,652216152560019;0,97;0,89;9,15689078738283e-121
"Ppp2r2d";1,03115395958931e-122;0,684223221955294;0,795;0,498;1,69944484079914e-118
"Socs3";1,60268609596516e-122;-1,71785364951471;0,405;0,682;2,64138695476019e-118
"Hnrnpk";2,01857285212753e-122;0,464630595237803;0,997;0,983;3,32680991759138e-118
"Hsp90ab1";5,401163705053e-122;0,415133314398484;1;1;8,90165790229786e-118
"Ubc";8,32576796970473e-122;-1,04872436284896;0,996;0,999;1,37216981908704e-117
"Irf1";9,59723855823247e-122;-1,21019064659465;0,237;0,546;1,58172088678229e-117
"Vmp1";2,97918103425067e-121;0,70265916867162;0,938;0,809;4,90998826254853e-117
"Bzw1";1,44646678146882e-120;0,630501970097698;0,89;0,686;2,38392190253876e-116
"Tsc22d1";1,93502867767754e-120;-1,21711799961247;0,715;0,907;3,18912076368036e-116
"Rabac1";7,3247145840394e-120;-0,788199615704296;0,795;0,924;1,20718621059553e-115
"Zfp655";2,04627143384898e-119;0,621784419543539;0,755;0,423;3,37245995012651e-115
"Gabarapl1";1,49634406382916e-118;0,656724288614173;0,904;0,699;2,46612465159683e-114
"Kcmf1";4,99088134522369e-118;0,595875926862227;0,895;0,676;8,22547154506317e-114
"Pttg1ip";1,3695535872473e-117;0,744108457145283;0,923;0,775;2,25716126714228e-113
"Ly96";2,00039773316569e-117;0,716538582386365;0,565;0,208;3,29685550403037e-113
"Pmp22";2,51217109327088e-117;-0,696953259772399;0,01;0,214;4,14030917881974e-113
"Krt8";5,63623360844808e-117;0,725692409164617;0,979;0,956;9,28907661008328e-113
"Itpkc";5,94573345286452e-117;0,701763714452366;0,819;0,556;9,79916330366601e-113
"Phldb2";6,84707334498489e-117;0,725510217721415;0,723;0,401;1,12846615798696e-112
"Hspa1a";1,20391753677256e-116;-1,88377524156277;0,432;0,703;1,98417649235485e-112
"Rsl1d1";7,6776461666372e-116;0,616438785368394;0,899;0,707;1,26535286472348e-111
"Grpel2";1,96808198790803e-114;0,620924275097863;0,612;0,26;3,24359592427122e-110
"Strap";2,48764934375921e-114;0,572178054860401;0,926;0,759;4,09989488344955e-110
"Anxa2";3,46516253322672e-114;0,748409335894167;0,98;0,91;5,71093437101096e-110
"Gnl2";4,83997895357421e-114;0,624111346811264;0,722;0,399;7,97676931338566e-110
"Arid5b";6,42389526689922e-114;0,596654031878139;0,989;0,939;1,05872217893766e-109
"Eif1";9,70925407450545e-114;0,393375869555102;1;1;1,60018216401924e-109
"Fth1";2,47437914699422e-113;-0,586446130848138;1;1;4,07802427216117e-109
"Kif5b";6,32104359979757e-113;0,58524404832401;0,973;0,9;1,04177119568264e-108
"Snrpd1";6,40754943037764e-113;0,579989130376383;0,955;0,829;1,05602822162054e-108
"Zc3h15";1,75687825170621e-111;0,618157551731651;0,895;0,711;2,89551104663701e-107
"Eif3j1";2,5927639456011e-111;0,624158564380077;0,901;0,73;4,27313425874518e-107
"Nmd3";2,90556189010264e-111;0,631472482848644;0,755;0,461;4,78865655107817e-107
"Tmed5";7,00826254914586e-111;0,728619576617894;0,907;0,738;1,15503175072473e-106
"Cdv3";7,47453715608626e-111;0,661778155760808;0,863;0,67;1,23187846869458e-106
"Arf6";1,17618746618189e-110;0,597185539893897;0,931;0,745;1,93847456301438e-106
"Npm1";2,97256026127292e-110;0,509805424174591;1;0,998;4,89907656660391e-106
"Vapa";6,73057914333463e-110;0,53738489941594;0,972;0,909;1,10926674861298e-105
"Tgfb2";1,12352504048614e-109;0,819989175547989;0,869;0,649;1,85168161922521e-105
"Emp1";1,64045005235069e-109;0,62370325517168;0,887;0,619;2,70362573127918e-105
"Foxq1";2,19880911441709e-109;0,858719705332413;0,886;0,667;3,62385730147081e-105
"Denr";5,38908274668509e-109;0,832288971460025;0,902;0,749;8,8817472748117e-105
"Stk40";6,09628828244979e-109;0,617208742287851;0,739;0,425;1,00472927183055e-104
"Mafg";7,28785719815611e-109;0,636535380282757;0,833;0,596;1,20111174482811e-104
"Noct";4,48304732044506e-108;0,70836964617691;0,724;0,407;7,3885102888255e-104
"Rhoj";5,5154332287034e-108;-0,429644291298234;0,004;0,184;9,08998550422608e-104
"Frat2";6,58366383512791e-108;0,628819113549522;0,734;0,401;1,08505363666743e-103
"Serbp1";9,77738831676147e-108;0,443541343938414;0,999;0,994;1,61141136848546e-103
"Cfl1";2,40643312215872e-107;0,506660870852639;0,999;0,986;3,96604242862979e-103
"Pcp4";4,72079531779261e-106;-2,12726664037792;0,008;0,192;7,780342763254e-102
"Srpk2";6,84438609777001e-106;0,623124561475641;0,927;0,786;1,12802327277348e-101
"Klf2";6,97422985288149e-105;-1,48098432101121;0,095;0,353;1,1494228220534e-100
"Klf6";7,34879361072707e-105;0,576627558302893;0,999;0,981;1,21115467498393e-100
"Sgms2";3,0295172189495e-104;0,548431854409397;0,511;0,153;4,99294732855068e-100
"Mapre1";5,42421219931466e-104;0,545557921345419;0,946;0,807;8,93964412569049e-100
"Yrdc";2,1172498243085e-103;0,552863681966293;0,855;0,607;3,48943943544283e-99
"Neat1";2,24177581906824e-103;0,773186159587479;0,994;0,976;3,69467072740636e-99
"Ano1";3,73867324054994e-103;-0,585493400467642;0,013;0,2;6,16170736775035e-99
"Map2k3";5,95666668712663e-103;0,642362069834894;0,886;0,676;9,81718236705341e-99
"Nupr1";7,14716237091262e-103;1,58721733469035;0,903;0,841;1,17792383035011e-98
"Plcb4";7,17930141429141e-103;-1,27864908634474;0,157;0,422;1,18322066608937e-98
"Rnf217";1,35383119004354e-102;0,56134523413282;0,533;0,185;2,23124918431075e-98
"Bgn";5,55009286369849e-102;-0,666649333887533;0,007;0,183;9,14710804866147e-98
"Pdgfa";1,0106984521705e-101;-0,787343298142397;0,48;0,749;1,6657321190222e-97
"Myl9";1,26157625687872e-101;-2,18342423857871;0,023;0,22;2,07920382896181e-97
"Snai2";1,47548072461673e-101;0,907863073697322;0,674;0,398;2,43173978224082e-97
"Mcl1";1,96336391772735e-101;0,446888017915033;0,997;0,972;3,23582007280645e-97
"Cldn1";3,93828180719717e-101;0,977320999307998;0,437;0,122;6,49068224644165e-97
"Myh11";1,16880623472828e-100;-1,43942894158203;0,01;0,187;1,92630955545568e-96
"Ddx21";1,17681384396438e-100;0,613518264756929;0,84;0,619;1,9395068962377e-96
"Mapkapk2";1,84006157068534e-100;0,552575444509135;0,859;0,641;3,03260547464651e-96
"Tnip3";4,21081648880302e-100;0,821693189801874;0,364;0,06;6,93984665519626e-96
"Timm23";6,26309321153736e-100;0,569412374945272;0,88;0,699;1,03222039219347e-95
"Rap1b";2,3910556510678e-99;0,485549291600689;0,968;0,851;3,94069881852485e-95
"Sub1";4,06820275109222e-99;0,528861165766431;0,982;0,936;6,70480495407509e-95
"Cst3";1,2523421173996e-98;-1,24406699779053;0,518;0,745;2,06398504368629e-94
"Pgf";1,61770335186574e-98;-0,670485438473731;0,008;0,18;2,66613689420993e-94
"Eif4e";3,0504150745147e-98;0,560150348636437;0,9;0,735;5,02738908430767e-94
"Sfpq";5,6116654845434e-98;0,535007560675309;0,964;0,909;9,24858588507597e-94
"Ccdc86";1,79613201452141e-97;0,562881873095253;0,602;0,281;2,96020517313274e-93
"Tubb6";2,13538758234773e-97;0,73747641647341;0,692;0,408;3,51933227446729e-93
"Gtpbp4";2,1625785879993e-97;0,60144300899961;0,817;0,598;3,56414577088165e-93
"Eif5a";4,59315664672986e-97;0,496760986574359;0,998;0,998;7,56998146947548e-93
"Ppan";6,87772899419355e-97;0,548771793280192;0,477;0,149;1,13351851553304e-92
"Hdgf";1,07172858816957e-96;0,539573091462956;0,953;0,825;1,76631588616227e-92
"Ywhaq";1,36481252074631e-95;0,494299493164177;0,988;0,962;2,24934751544199e-91
"Hnrnpdl";1,69919169412819e-95;0,51505596987051;0,959;0,863;2,80043783109267e-91
"Aebp2";2,29564932360877e-95;0,569295834560741;0,878;0,688;3,78345965023961e-91
"Itga1";2,38143383922398e-95;-0,471923648532624;0,003;0,161;3,92484111042505e-91
"Eif3a";2,81451809997822e-95;0,527463557320129;0,962;0,891;4,63860728057411e-91
"G0s2";3,89905822403935e-95;-0,6869921679433;0,048;0,267;6,42603785903926e-91
"Ecrg4";6,78968611187317e-95;-2,17553441373053;0,016;0,194;1,11900816809782e-90
"Tspan2";2,08659276956085e-94;-0,727274837889241;0,003;0,159;3,43891354351324e-90
"Gm14636";2,49708497235724e-93;0,78044396377739;0,779;0,537;4,11544574294196e-89
"Wdr43";4,23354610873194e-93;0,563492983772008;0,781;0,53;6,97730734180111e-89
"Trf";7,94857995256771e-93;-0,697127648684066;0,004;0,161;1,31000546198268e-88
"Errfi1";9,37449802416666e-93;0,59222570874397;0,964;0,866;1,54501101936291e-88
"Katnbl1";1,53867689067132e-92;0,49898341234439;0,501;0,174;2,53589338351541e-88
"Atp6ap2";1,95433374978332e-92;0,591066639907761;0,903;0,752;3,2209374530179e-88
"Cd63";2,09754688371933e-92;0,447070658199209;0,999;0,994;3,45696701905782e-88
"Pim1";2,95166947866005e-92;0,534586258510667;0,944;0,8;4,86464646777964e-88
"Ncs1";5,21373570453183e-92;0,476172402181207;0,34;0,054;8,59275781463891e-88
"Dhrs3";5,47067403648704e-92;-0,687350898036245;0,205;0,478;9,01621787953428e-88
