"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"S100a10";1,87553493485368e-228;0,816519020551184;1;0,998;3,1608390257089e-224
"Rtn4";3,24378689415585e-227;0,761420315635856;1;0,99;5,46675405272086e-223
"Hes1";3,808102197604e-218;1,33124652378938;0,975;0,902;6,41779463362202e-214
"Tnfrsf12a";4,48810238468371e-209;0,78799023664078;1;0,954;7,56379894890746e-205
"Nupr1";1,29217489184775e-206;1,75107014556428;0,945;0,829;2,17770234523101e-202
"Ptn";1,97898830044476e-206;1,02689495350333;0,994;0,881;3,33518898273955e-202
"Actg1";2,28856054437486e-194;0,667401740333156;1;1;3,85691108543495e-190
"H2-D1";4,42901317737534e-190;-0,931359183216525;0,98;0,994;7,46421590783067e-186
"B2m";2,57459170746515e-177;-1,06793885185417;0,909;0,973;4,33895940459102e-173
"Tmem176a";7,16191637479701e-174;-1,03106872215966;0,832;0,96;1,20699776664454e-169
"Anxa2";1,23871525636059e-161;0,771596424492008;0,992;0,946;2,0876068215445e-157
"Tgif1";2,46378715309288e-160;0,683409186768942;0,993;0,924;4,15222048910743e-156
"Vps37b";3,26026946345373e-147;0,721513824761145;0,854;0,58;5,49453212675857e-143
"Phyh";1,57187010740201e-145;0,816053726758665;0,952;0,85;2,64907269200461e-141
"Arl4c";4,72837352272018e-145;0,799799057265201;0,963;0,839;7,96872789784033e-141
"Epcam";2,33284597097198e-139;0,56215793427262;1;0,995;3,93154531487908e-135
"Neat1";1,86271870963945e-138;0,777661777156454;0,998;0,983;3,13923984135537e-134
"S100a11";2,07991709065565e-138;0,522561571829167;1;1;3,50528427288197e-134
"Ndrg1";3,83636909694092e-137;0,759866227936596;0,953;0,828;6,46543283907454e-133
"Tmem176b";1,23984093691519e-135;-0,805714720639481;0,986;0,998;2,08950393098317e-131
"Fos";1,27879014955577e-134;-2,78814074124808;0,504;0,74;2,15514503904634e-130
"Fth1";6,22230889389256e-131;-0,578040262114381;1;1;1,04864571788771e-126
"Oser1";4,99272743951406e-129;0,673641772698616;0,927;0,755;8,41424355381305e-125
"Emp1";2,19302834345057e-128;0,647656142837261;0,923;0,722;3,69591066721725e-124
"F3";1,82586157469802e-124;0,811463328813048;0,984;0,914;3,07712451183857e-120
"Mast4";2,0670501322423e-123;0,572992954015072;0,995;0,944;3,48359958786794e-119
"Cldn4";3,00462902420271e-123;0,668923951703918;0,99;0,918;5,06370129448882e-119
"Plet1";5,24772614794158e-123;0,869407954984192;0,893;0,702;8,84399287712594e-119
"Klf5";6,70941791771997e-122;0,618911416995736;0,96;0,815;1,13073820167335e-117
"Ppp2ca";2,06536454748498e-121;0,477574151875888;0,996;0,965;3,48075887187644e-117
"Ank2";1,46813745152977e-120;0,578134794124344;0,592;0,243;2,47425204706312e-116
"Cxcl17";1,74786094211441e-120;0,510237544507268;0,903;0,648;2,94567004574541e-116
"Phldb2";2,96149105474373e-120;0,677941491882799;0,777;0,503;4,9910008745596e-116
"Lmna";1,1007926772229e-117;0,692073044201053;0,989;0,948;1,85516589892375e-113
"Zwint";2,37852876622451e-117;0,661962217963076;0,784;0,513;4,00853452971816e-113
"Igfbp2";8,22330110251196e-117;-1,4719172145194;0,126;0,422;1,38587293480634e-112
"Aldh1a7";5,81931889341007e-116;0,579877539432056;0,447;0,136;9,807298131064e-112
"Tomm20";6,72459389804001e-113;0,434766681639851;0,998;0,992;1,13329580963668e-108
"Sdcbp";7,78409786600143e-113;0,528760695715538;0,975;0,892;1,31185401335722e-108
"Txnip";7,95339076554538e-113;-1,14058805295447;0,084;0,36;1,34038494571736e-108
"Arid5b";3,78568176437889e-110;0,52203513399221;0,994;0,954;6,38000947750774e-106
"Atp6ap2";7,45746612202287e-108;0,568257025175281;0,925;0,801;1,25680676554451e-103
"Krt15";1,54524441617867e-107;1,04465093787325;0,861;0,699;2,60420041458591e-103
"Cst3";4,89543099915291e-107;-1,1353459970677;0,46;0,702;8,2502698628724e-103
"Foxq1";4,36708162458359e-105;0,742452419766596;0,912;0,756;7,35984266191072e-101
"Tuba1c";4,76096945353276e-105;0,570208644482923;0,981;0,906;8,02366182003875e-101
"Myl12a";3,17565654034921e-104;0,447079507091332;1;0,997;5,35193396745052e-100
"Arl6ip5";4,70615952674715e-104;0,587717215718631;0,928;0,814;7,93129065042698e-100
"Apoe";1,1531657818096e-102;-1,8729134836907;0,94;0,96;1,94343029208371e-98
"Dcn";5,77449229099107e-101;0,878029118185;0,994;0,933;9,73175185800725e-97
"Cxadr";1,05301490200513e-100;0,501065997532712;0,983;0,897;1,77464601434925e-96
"Ndfip2";5,48690743261838e-99;0,521128596193963;0,93;0,803;9,24708509619175e-95
"Plpp3";4,08778424087494e-98;-1,09646505694896;0,101;0,362;6,88914278114653e-94
"Blnk";1,1910305297718e-97;0,604684515543121;0,806;0,577;2,00724375182442e-93
"Chmp4b";5,54845498650165e-97;0,473140296020409;0,978;0,915;9,35081118875124e-93
"Ppp2r2d";7,62789115867688e-97;0,550509933555795;0,829;0,61;1,28552849697181e-92
"Cdh1";3,07221823621259e-96;0,477122326084312;0,962;0,905;5,17760939348907e-92
"H2-Q7";1,05573308704053e-95;-0,916640512431921;0,352;0,596;1,7792269715894e-91
"Sfn";3,78237075087996e-94;0,551496149201275;0,996;0,982;6,37442942645799e-90
