"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Orm1";0;1,7471902232466;0,645;0,002;0
"Krt19";0;2,1382277842984;0,435;0,005;0
"Cdo1";0;2,93773435476753;0,935;0,075;0
"Orm3";1,73778724378724e-296;0,788379791598782;0,35;0,002;2,92869284195463e-292
"Kcnj15";1,68595592393135e-288;1,00882727670155;0,6;0,025;2,84134151860151e-284
"Htr1d";7,18001859749529e-286;1,04553219951098;0,355;0,003;1,21004853423588e-281
"F5";1,75428773955662e-272;0,94212477366629;0,32;0,001;2,95650112747477e-268
"Tspan8";2,93083340968392e-257;1,79442791134295;0,855;0,084;4,93933354534031e-253
"Crisp1";3,31856248542759e-253;1,6958465636846;0,335;0,004;5,59277335669111e-249
"Kcnj16";4,77249988234364e-245;0,572920084424219;0,295;0,002;8,04309405171373e-241
"Adh1";4,24381671740079e-243;0,93243009456663;0,495;0,019;7,15210431383555e-239
"Ifi211";4,60421943788772e-217;0,789277143051133;0,4;0,012;7,75949101867217e-213
"Tnc";2,37004464669597e-208;2,09329059046202;0,715;0,073;3,99423624307672e-204
"Bace2";5,21536800461687e-208;1,36780049008111;0,725;0,073;8,7894596981808e-204
"Scnn1b";5,10631036999451e-185;0,760982813488458;0,405;0,018;8,60566486655175e-181
"Ltb4r2";3,15895403583985e-180;0,397126798554763;0,28;0,005;5,32378523660089e-176
"Dapk2";1,81787885320676e-178;0,491596594410448;0,315;0,009;3,06367123130935e-174
"Ifi204";1,87937309984618e-177;0,606541269557023;0,37;0,014;3,16730748517077e-173
"Muc1";9,56831201335277e-159;0,525948099201225;0,23;0,004;1,61254762361034e-154
"Slc6a6";1,37610336834787e-158;1,70365270926619;0,865;0,167;2,31914700667666e-154
"Dkk3";5,37072680075864e-158;0,862049690751939;0,58;0,058;9,05128587731854e-154
"Klk1b9";2,72717879303625e-153;1,62038549924816;0,51;0,045;4,596114419904e-149
"Ifi202b";5,38186456369088e-147;3,83503377262189;0,935;0,265;9,07005634918825e-143
"Cat";2,02888804121446e-142;4,01175486355831;1;0,514;3,41928501585872e-138
"Itgb6";1,7703401865318e-140;1,07917267381902;0,47;0,042;2,98355431636204e-136
"Slc5a5";7,85198988615741e-138;0,509190654425186;0,215;0,004;1,32329585551411e-133
"Col25a1";1,27958837790517e-136;0,297290832011051;0,165;0,001;2,15649029328359e-132
"Defb1";2,14770850451387e-133;1,30727671242575;0,705;0,112;3,61953314265723e-129
"Ckmt1";3,62328573841196e-133;1,54587936699025;0,88;0,214;6,10632345494567e-129
"Duoxa2";1,54477546913681e-132;2,15353878182177;0,18;0,002;2,60341009813626e-128
"Cyp2f2";9,85390608290735e-132;2,87583789889253;1;0,439;1,66067879215238e-127
"Anxa8";1,5472403314121e-130;1,04352368338219;0,555;0,067;2,60756413052881e-126
"Capg";3,36655449191478e-128;1,77768839469428;0,93;0,308;5,67365428522398e-124
"Ifi203";1,82493543203423e-126;0,927261554822967;0,505;0,053;3,07556368360729e-122
"Fxyd2";2,51317846687072e-126;3,25554511948361;0,995;0,53;4,23545967021723e-122
"Acsm1";2,74859067967938e-126;0,398487190018967;0,275;0,012;4,63219987246365e-122
"Ces2b";5,43006365896556e-124;0,352223083307467;0,22;0,006;9,15128628445466e-120
"Ltbp1";8,0973096753017e-124;0,609336863338953;0,43;0,038;1,3646395995786e-119
"Coro6";6,14149866919612e-123;0,402206785528301;0,25;0,009;1,03502677071962e-118
"Tacstd2";8,39487970348418e-123;2,98238590716159;0,99;0,54;1,41478907642819e-118
"Atp1b1";2,26882973826228e-122;3,06656032858374;1;0,728;3,82365875789341e-118
"Pcolce";2,12950443428820e-121;0,560979741830359;0,295;0,015;3,5888538231059e-117
"Ecm1";4,49121311841206e-121;1,534548739595;0,68;0,123;7,56904146845985e-117
"Hsd11b1";1,29551177560435e-119;1,09119236530788;0,26;0,011;2,18332599542602e-115
"Scnn1a";7,12542038567207e-119;1,29183267486225;0,77;0,166;1,20084709759731e-114
"Palmd";1,47197468106343e-118;1,50349373468853;0,84;0,196;2,4807189299962e-114
"Wfdc2";2,7433604209674e-117;2,91773280451681;1;0,913;4,62338531745637e-113
"Klk1b11";2,14268858824012e-116;3,02584827479807;0,41;0,039;3,61107307776108e-112
"Atp1a1";8,42306046598541e-115;2,14778977959887;1;0,952;1,41953838033252e-110
"Sorbs2";4,49261718713157e-114;0,99952757821182;0,65;0,105;7,57140774547284e-110
"Elovl7";8,74521424748636e-114;1,350099589145;0,81;0,189;1,47383095712888e-109
"Cyp3a13";1,22172219848831e-112;0,256326714405168;0,13;0;2,05896842111234e-108
"Sowahb";2,94243796160938e-110;0,763449947099514;0,465;0,054;4,95889069670029e-106
"Pf4";7,61351628242502e-110;0,295768354922004;0,185;0,005;1,28310589907709e-105
"Cbr2";8,47409488144452e-110;2,12408579584464;0,99;0,789;1,42813921036985e-105
"Krt23";1,75950215018712e-109;2,45344767707133;0,825;0,214;2,96528897371035e-105
"Duox2";6,18616459397745e-108;1,64725714267869;0,165;0,003;1,04255431902302e-103
"Dcn";1,07401202696151e-107;-3,81748615031298;0,38;0,988;1,81003246903823e-103
"Plb1";3,54867377330542e-106;0,724731255339926;0,335;0,027;5,98057991015163e-102
"Peg3";1,16604341480359e-104;0,709383106900841;0,37;0,034;1,96513296696849e-100
"Galnt2";1,53737040052075e-103;0,854372787809492;0,565;0,09;2,59093033599763e-99
"Atp6v1e1";3,16326741833863e-103;1,70010537322215;0,995;0,674;5,33105458012609e-99
"Smoc2";2,57164091821201e-102;-2,33663507611483;0,235;0,954;4,33398643946269e-98
"Mxra7";4,25961646909195e-102;0,637960691739912;0,435;0,049;7,17873163536066e-98
"Tnfrsf11b";1,68957040400191e-99;1,80615385953644;0,605;0,112;2,84743300186442e-95
"Osbpl3";2,01346114326646e-99;0,549833468045939;0,355;0,032;3,39328606474697e-95
"Ccdc3";2,63880746592455e-99;0,576298074239446;0,38;0,038;4,44718222232265e-95
"Cobl";2,46583416957026e-98;0,7686605601483;0,51;0,075;4,15567032597676e-94
"Ucma";5,33826342209161e-98;-2,5343617258911;0,23;0,945;8,996575345251e-94
"Klhdc8a";1,74466360646375e-96;0,373000217420227;0,25;0,014;2,94028157597336e-92
"Fst";2,09504766436148e-95;2,89113804250263;0,735;0,175;3,5307838287484e-91
