"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Tnfrsf12a";7,91897791762177e-200;-1,68873094770129;0,867;0,992;1,3345853484568e-195
"Tuba1c";1,35709091244083e-170;-1,57377076165279;0,726;0,973;2,28710531473653e-166
"Eif1";1,79251579733294e-155;-0,721861222135786;1;1;3,02092687324521e-151
"Actb";2,87297173724139e-151;-1,1196615607924;1;1;4,84181926877291e-147
"Ier5";4,98301731263263e-138;-1,39348431075142;0,815;0,98;8,39787907697978e-134
"Rtn4";9,73381277558913e-134;-1,04917556674093;0,973;0,998;1,64043946707004e-129
"Epcam";1,90294927543788e-130;-1,0062461222133;0,997;0,997;3,20704041389546e-126
"Sdc4";7,24071922037099e-130;-1,20886962156265;0,966;0,996;1,22027841020912e-125
"F3";3,00812258348895e-125;-1,85587705591593;0,842;0,962;5,06958898995394e-121
"Fosl1";6,67726584114339e-125;-1,16763002674308;0,414;0,855;1,1253196122079e-120
"Arpc2";8,54515698141542e-124;-0,892821416733471;0,835;0,977;1,44011530607794e-119
"Sub1";4,31831695603426e-122;-0,91867595321636;0,889;0,986;7,27765956600454e-118
"Cfl1";2,55021177295004e-121;-0,847474467671613;0,97;0,999;4,2978719009527e-117
"Myl12a";4,9115351037259e-121;-0,843401828019469;0,992;0,999;8,27741011030926e-117
"Clic4";6,91536029078734e-121;-1,25064326824815;0,502;0,867;1,16544566980639e-116
"Actg1";1,54902659602578e-116;-0,905536767344759;1;1;2,61057452228224e-112
"Arid5b";1,17820297301981e-114;-1,05773267910386;0,875;0,987;1,98562547043029e-110
"Pttg1ip";2,02224328268864e-114;-1,13029183516925;0,653;0,916;3,40808660431516e-110
"Chmp4b";2,24861801725965e-111;-0,895590523638956;0,8;0,966;3,78959594448768e-107
"Mat2a";3,37036963245801e-109;-1,10676098008005;0,596;0,894;5,68008394158149e-105
"Sdcbp";7,09937070157273e-109;-0,891237211468126;0,753;0,958;1,19645694433605e-104
"Mast4";1,17778768218769e-108;-0,88826297198176;0,875;0,982;1,98492558079092e-104
"Cdkn1a";2,89577449075887e-108;-1,37318494931873;0,594;0,899;4,88024874927593e-104
"Tpm1";4,68248542421169e-108;-1,13613976940008;0,934;0,984;7,89139268542396e-104
"Eif6";1,60195842602935e-107;-0,920018916574866;0,781;0,959;2,69978053538726e-103
"Ndfip2";2,28945415335004e-107;-0,919487465513346;0,588;0,903;3,85841708464083e-103
"Dstn";1,12518364172049e-105;-0,847290731297421;0,995;1;1,89627199139154e-101
"Fhl2";3,40424154669874e-104;-1,34837804824288;0,296;0,731;5,73716827865138e-100
