"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Cox4i2";0;1,89923702306508;0,365;0;0
"Rarres2";0;1,96324831024394;0,476;0,001;0
"Pde3a";2,75677234364977e-289;0,917206604577347;0,317;0;4,64598843075295e-285
"Aspn";2,32156277066968e-282;1,32517633980942;0,349;0,001;3,91252973740961e-278
"Atp1b2";1,14636745756782e-272;1,08583088412048;0,381;0,002;1,93197307623904e-268
"Coro1a";3,37063957696118e-267;1,09688791866064;0,365;0,002;5,68053887905267e-263
"Rgs4";3,89458748470269e-257;1,70690355252878;0,333;0,001;6,56354828796944e-253
"Gucy1b1";4,04724330799034e-257;1,37861666494011;0,333;0,001;6,82081914695613e-253
"Barx1";5,97038318760864e-244;0,867878892213779;0,27;0;1,00618867860768e-239
"Olfr558";6,06102587422631e-244;0,777276343432872;0,27;0;1,02146469058336e-239
"Pdgfrb";2,32677971816361e-238;1,04210950669116;0,333;0,002;3,92132185902113e-234
"Sod3";3,33784435540247e-228;0,432111012637785;0,238;0;5,62526909215979e-224
"Des";7,77041352655838e-219;2,27339923735495;0,302;0,001;1,30954779163088e-214
"Thy1";3,90853119030618e-216;0,840251284024998;0,317;0,002;6,587047615023e-212
"Prrx1";5,82339846237225e-216;0,561216493179174;0,254;0;9,81417342863595e-212
"Cd52";2,81588989349382e-215;1,60272201631951;0,349;0,003;4,74561923750514e-211
"Ebf2";9,19012628750934e-214;0,561547652377435;0,238;0;1,54881198323395e-209
"Gm13861";1,06711824397568e-213;0,76352466847229;0,238;0;1,79841437657221e-209
"Cd53";4,414191087788e-213;0,76418706290123;0,222;0;7,43923624024912e-209
"Ptprc";4,16422779514283e-201;1,09887327912197;0,238;0;7,01797310315422e-197
"P2rx1";5,75972272000578e-198;0,893084796083488;0,206;0;9,70686070002575e-194
"Rgs5";2,66883708270882e-190;3,80134918444857;0,333;0,003;4,49779113548918e-186
"Wfdc1";1,32876070138344e-189;0,635443649019913;0,238;0,001;2,23936041004152e-185
"Pde1a";1,24850160103635e-183;0,362238844154028;0,206;0;2,10409974822656e-179
"Nr2f1";9,12869439745666e-183;0,812175381948456;0,317;0,003;1,53845886680337e-178
"Ndufa4l2";3,20559750247613e-177;2,15467219320416;0,365;0,005;5,40239347092303e-173
"Gpr20";3,06354393847271e-171;0,48148930070844;0,206;0;5,16299059950806e-167
"Dgkb";1,23333287823503e-168;0,5301834814681;0,19;0;2,0785358996895e-164
"Avpr1a";1,26999900121547e-168;0,750309295832603;0,19;0;2,14032931674843e-164
"Rgs7bp";2,00897520231106e-168;0,903046074707401;0,254;0,002;3,38572590845483e-164
"Rac2";9,43499944924244e-168;0,546282032557096;0,175;0;1,59008045718083e-163
"Itk";9,43503306590289e-168;0,514573172829758;0,175;0;1,59008612259661e-163
"Lin7a";9,435839901628e-168;0,326500824677186;0,175;0;1,59022209862137e-163
"Cd3d";9,43661318360748e-168;0,637429920615292;0,175;0;1,59035241983337e-163
"Col3a1";9,43748740434862e-168;0,905363125861925;0,175;0;1,59049975225487e-163
"Laptm5";3,04976873218388e-165;0,828419582379626;0,222;0,001;5,1397752443495e-161
"Rcan2";1,12606546950904e-155;1,20626413381823;0,27;0,003;1,89775813576358e-151
"Higd1b";1,25443380891409e-153;0,708889368452622;0,175;0;2,11409729816292e-149
"Mamdc2";1,32951759134688e-153;0,344316936156766;0,175;0;2,2406359966969e-149
"Olfr78";1,36856638293994e-153;0,289175381964305;0,175;0;2,30644492516869e-149
"Kcne4";6,95389948094553e-151;0,854285605797055;0,206;0,001;1,17194067952375e-146
"Map3k7cl";4,78830236246815e-148;1,14935533855478;0,238;0,002;8,06972597146757e-144
"Fam81a";7,30669952003687e-146;0,464670094719132;0,19;0,001;1,23139807011181e-141
"Mustn1";2,94052728975268e-143;2,80427379191314;0,317;0,005;4,95567064142018e-139
"Ntrk2";2,23796771000642e-142;0,795821639022434;0,302;0,004;3,77164698167382e-138
"Il7r";1,19325021504682e-138;0,414706264048164;0,159;0;2,0109845874184e-134
"Arhgap15";1,21085214338197e-138;0,448653595971502;0,159;0;2,04064911724163e-134
"Meox2";1,46123205078869e-138;0,307459900933391;0,159;0;2,46261437519418e-134
"Slc38a11";1,47652976464545e-137;0,308122295362332;0,143;0;2,48839561235697e-133
"Dock10";1,6290363083898e-136;0,430455596459723;0,19;0,001;2,74541489052934e-132
"Tmem100";1,14392782376932e-135;0,674651057690012;0,238;0,002;1,92786156139843e-131
"Twist1";2,35408520589287e-131;0,48082721026961;0,175;0,001;3,96733979749126e-127
"Fxyd1";4,82030084033647e-130;2,10430786944427;0,429;0,013;8,12365300621906e-126
"Heyl";2,49699343320939e-128;0,30646687918427;0,19;0,001;4,20818303298778e-124
"Fads3";3,74458718934675e-128;0,444354444244191;0,254;0,003;6,31075279020608e-124
"Vtn";5,58463802383981e-127;0,867547733015518;0,159;0;9,41179046157724e-123
"Cdh6";6,37457440860595e-127;0,343985776958505;0,159;0;1,07430702508236e-122
"Cd3g";1,08124710184327e-123;0,545950797326416;0,143;0;1,82222574073647e-119
"Col6a1";1,11275109927029e-123;0,481820459906701;0,143;0;1,87531942760022e-119
"Ncf2";1,145003287077e-123;0,307791060131652;0,143;0;1,92967403971087e-119
"Myocd";1,81951378622132e-122;0,251538766995964;0,127;0;3,06642658391879e-118
"Lsamp";1,81951378622132e-122;0,270647589943669;0,127;0;3,06642658391879e-118
"Insc";1,819649810989e-122;0,270647589943669;0,127;0;3,06665582645977e-118
"Ms4a4b";1,81967572162156e-122;0,652076696579693;0,127;0;3,06669949364881e-118
"Ndn";2,00727579445094e-122;0,342992755209384;0,175;0,001;3,38286189638817e-118
"Pln";4,35395654026731e-117;0,829081520928008;0,159;0,001;7,3377229573125e-113
"C1qtnf2";6,28038844231309e-117;0,30646687918427;0,159;0,001;1,05843386418303e-112
"Ptprcap";7,46075178587576e-115;0,605365526066716;0,19;0,002;1,25736049847364e-110
"Col1a2";2,65691386965313e-114;1,14711277599056;0,317;0,007;4,47769694452642e-110
"Serping1";3,11342140606036e-114;1,32883404593678;0,365;0,011;5,24704909563353e-110
"Egflam";2,80067978790286e-112;0,269985195514728;0,143;0;4,71998564655269e-108
"Gucy1a1";1,91011891177643e-109;1,28936222325718;0,365;0,011;3,21912340201682e-105
"Ldb3";9,57042660654819e-109;0,326169589446506;0,127;0;1,61290399600157e-104
"Alkal2";9,70665371261967e-109;0,362238844154028;0,127;0;1,63586235018779e-104
"Nrip2";2,40891038696119e-108;1,40743826358412;0,27;0,005;4,05973667514569e-104
"P2ry10";2,2247893876148e-107;0,415037499278844;0,111;0;3,74943755494721e-103
"Susd5";2,22490024526421e-107;0,270647589943669;0,111;0;3,74962438334377e-103
"Serpini1";1,63697912398068e-105;0,689194788876598;0,238;0,004;2,75880091764465e-101
"Trpv2";3,4168931038498e-105;0,541321471655362;0,222;0,003;5,75848994791807e-101
"Inpp4b";1,09765947321891e-102;0,684254611554613;0,286;0,007;1,84988551021583e-98
"Olfml2b";6,04080306078387e-102;0,425500714516959;0,238;0,004;1,01805653983391e-97
