"";"id";"module";"supermodule";"dim_1";"dim_2"
"2620";"St3gal5";"23";"1";-1,54028966590485;-3,44784596013782
"2621";"Col9a3";"20";"1";0,669509683403165;1,3251931424165
"2622";"Rlim";"14";"1";1,54603508547226;3,9365052933717
"2623";"Robo1";"20";"1";1,14326671198288;1,58320710611584
"2624";"Morf4l2";"2";"1";1,15443042353073;4,9779658074403
"2625";"Rtl8a";"15";"1";-1,10099109574875;-4,15032579946277
"2626";"Cd151";"27";"1";3,14453676775375;-0,74896445321796
"2627";"Mboat1";"30";"1";-1,6936995045813;3,7178249115968
"2628";"Lgi1";"48";"1";-0,88643714353165;-6,36430695104358
"2629";"Rap1a";"48";"1";-1,30709048673233;-6,4752230887389
"2630";"Pfdn2";"58";"1";2,64715508058944;5,3959197754884
"2631";"Sf3b3";"8";"1";2,3365710122911;4,66229484033825
"2632";"Slc7a1";"16";"1";-1,12353524133286;4,50575015497448
"2633";"Ythdc1";"14";"1";1,68328097895065;4,02249810648205
"2634";"Nucks1";"27";"1";3,5564802034227;-0,279678190228915
"2635";"Gfra3";"7";"1";3,34851435259262;-2,96432783651111
"2636";"Ripk4";"14";"1";1,29985502794662;4,2647204155946
"2637";"Cd70";"53";"1";1,6172175748674;1,48476955843213
"2638";"Man1a";"39";"1";1,08183291986862;2,36648175668957
"2639";"Rsrp1";"14";"1";1,56704310015121;3,5070676560426
"2640";"Herpud1";"27";"1";3,33291176393905;-0,978087211129642
"2641";"F730043M19Rik";"13";"1";-1,48033281728348;-3,68203022527454
"2642";"Nuf2";"41";"1";-5,23727532788834;1,69175646257641
"2643";"Wnk2";"7";"1";2,63731220796982;-3,22978355931995
"2644";"Lsmem1";"19";"1";-3,5275783197554;2,17142770242932
"2645";"Arl5b";"14";"1";1,56277636125961;4,06204411936047
"2646";"Ccdc90b";"10";"1";-0,490761484351962;-2,43690290498493
"2647";"Rab35";"4";"1";-0,966211046424716;4,1208486313844
"2648";"Osbpl1a";"18";"1";2,83883122042099;-2,85590412664173
"2649";"Psmb5";"27";"1";3,59371975496689;-0,420945191857791
"2650";"Nrg1";"17";"1";-1,96133522256932;-2,96994426297901
"2651";"Rnf7";"27";"1";3,42665937975326;-0,523019576547122
"2652";"Ap1m2";"18";"1";2,48701218202987;-2,77249767827747
"2653";"Cd164l2";"20";"1";-0,0347305195005827;1,04913303804638
"2654";"Cul3";"8";"1";1,91821387842575;4,3270253891969
"2655";"Srebf1";"13";"1";-0,818436230865329;-3,50224878835437
"2656";"Sh3bgrl3";"27";"1";3,35125282839218;-0,552455807206607
"2657";"Pja2";"13";"1";-0,653898681846469;-3,23418452787159
"2658";"Elmsan1";"1";"1";0,2334068162767;2,94496390772107
"2659";"Arhgef9";"15";"1";-1,40980836316666;-3,76628925847766
"2660";"Klhl8";"21";"1";0,182579313072354;0,181676363470578
"2661";"Clip4";"9";"1";-1,79546254440865;1,12135097933056
"2662";"Bmyc";"12";"1";0,994287286552579;-1,40507038879154
"2663";"Hs3st1";"9";"1";-2,19244394764027;0,980054831030392
"2664";"Acss1";"18";"1";2,61282614305893;-2,72253432321308
"2665";"Hecw2";"31";"1";-2,03102670550069;-6,47663786458728
"2666";"Pgr";"13";"1";-1,11697515412888;-3,27621367025135
"2667";"Gspt1";"8";"1";2,28076628282943;4,44606397104504
"2668";"Clint1";"50";"1";-1,78961094781479;2,84187028360608
"2669";"Relb";"39";"1";1,42528894976059;2,20133469057324
"2670";"Tdg";"16";"1";-1,42512729331574;4,64294383478405
"2671";"Ing3";"4";"1";-0,657085980621188;4,14969727945569
"2672";"Calr";"5";"1";3,39530161455551;0,0427262539887665
"2673";"Rtn3";"18";"1";3,05869034365097;-2,81253817128894
"2674";"Bcl11a";"21";"1";0,215759311470181;0,208928679945493
"2675";"D16Ertd472e";"45";"1";2,27648905352035;3,93764827203991
"2676";"Gm17634";"40";"1";-2,99119367763123;-0,103494191644168
"2677";"Lrrn2";"9";"1";-2,24515668615422;0,888577198507809
"2678";"Nacc2";"13";"1";-1,2290964381369;-3,36140229749439
"2679";"Msmo1";"30";"1";-1,70893358751854;3,82804963541272
"2680";"Ebf3";"34";"1";-2,3157441274794;-6,11933853673694
"2681";"Cdh10";"15";"1";-1,18121709987244;-3,89129211950061
"2682";"Kxd1";"43";"1";0,765135560783536;-0,528836274621463
"2683";"Trpc6";"46";"1";-1,35359504386505;-6,073286557672
"2684";"Colca2";"23";"1";-1,7888706134232;-3,59444954442737
"2685";"Stk38";"11";"1";2,20016745165268;-2,96789696264026
"2686";"Gpsm3";"44";"1";-1,67567482158264;-4,85765531110523
"2687";"Sptbn2";"49";"1";2,48788956240097;-2,43980886983631
"2688";"Fgg";"39";"1";1,11480287149826;2,54890892458203
"2689";"Pex11b";"22";"1";0,832855497154386;-2,99940624284503
"2690";"Mak16";"33";"1";-0,686564172950595;5,2333369011903
"2691";"Krt80";"50";"1";-1,74864536091408;3,19160935831311
"2692";"Slc39a4";"35";"1";-0,929011310783237;1,58505103540661
"2693";"Bloc1s4";"42";"1";-0,67345341607651;4,84708306741955
"2694";"Gpi1";"5";"1";4,08184841707626;0,437284683706784
"2695";"Phpt1";"5";"1";3,603338037285;0,845388984205746
"2696";"Gm14137";"50";"1";-1,89712137296519;2,58150145960095
"2697";"Serinc2";"24";"1";-1,21251263782105;0,184965466978574
"2698";"Rcn1";"6";"1";1,19030479029098;0,993781065466428
"2699";"Uaca";"18";"1";2,54039934709945;-2,98616232919452
"2700";"Slc35e4";"4";"1";-1,28006073400101;4,03871533823254
"2701";"Mmp25";"19";"1";-3,54152878686508;2,26307413530591
"2702";"Gm13075";"7";"1";3,12128666475692;-3,04128541993854
"2703";"Fam83g";"50";"1";-1,67164405747971;3,34327123117688
"2704";"Cyhr1";"3";"1";0,547961507591397;-2,23002412366626
"2705";"Slc25a11";"12";"1";0,995866094383389;-1,03496126281974
"2706";"Mtch1";"32";"1";3,83179930284897;-0,0603623633360626
"2707";"Eef1e1";"33";"1";-0,782763447013705;5,28416297388318
"2708";"Pkp2";"35";"1";-0,984228338447421;2,26914832544568
"2709";"Sdk1";"52";"1";-2,14432499870381;-3,48958351659534
"2710";"Stard8";"15";"1";-1,6357842640551;-4,39778878736255
"2711";"Edn1";"1";"1";0,542363916191251;2,74729082536938
"2712";"Tmod3";"2";"1";1,12597278192917;5,05186936807873
"2713";"Atp9a";"11";"1";2,03782299593368;-3,20677545118091
"2714";"Grn";"38";"1";0,261366639885098;-2,88966860818622
"2715";"Ccdc71l";"9";"1";-2,15197969540676;1,87014863443615
"2716";"Med4";"42";"1";-0,174038018432467;4,5174174065614
"2717";"Ralgds";"4";"1";-0,767877783027499;4,09001491022351
"2718";"Ctdp1";"4";"1";-1,02846684619507;3,96984860849621
"2719";"Zfp707";"13";"1";-1,217911090103;-3,56617548513172
"2720";"Mafa";"17";"1";-1,31370523139557;-2,20945396470783
"2721";"Myh14";"24";"1";-2,14847270711979;0,209494208815121
"2722";"Eepd1";"40";"1";-4,022154773918;-0,651393229243732
"2723";"Pprc1";"42";"1";-0,415538992133945;4,44443938684704
"2724";"Bax";"12";"1";1,86049464777389;-0,629208946702457
"2725";"Klf11";"1";"1";0,266767059120328;2,73228976679089
"2726";"Ablim3";"9";"1";-1,90946633681378;0,917720770361447
"2727";"Rnd1";"44";"1";-1,82611237033924;-4,91361691999195
"2728";"Plekho1";"34";"1";-2,61169632836899;-6,5725164656615
"2729";"Cyp51";"39";"1";1,25490883425155;2,35863087129834
"2730";"2700038G22Rik";"30";"1";-1,44311734601578;3,54677054834607
"2731";"Vdac2";"32";"1";3,96574667528549;-0,123469973084903
"2732";"Nup62";"4";"1";-0,696294869628757;4,34787938547375
"2733";"Atrx";"45";"1";2,22176912859359;3,32819745493176
"2734";"Lpp";"23";"1";-1,58603891297898;-3,05852689790485
"2735";"Il15ra";"54";"2";-4,40920182630142;-1,89094033288715
"2736";"Gngt2";"48";"1";-1,48107650443634;-6,5006113295531
"2737";"Dusp8";"25";"1";0,137441907676846;4,18585774851086
"2738";"Pdap1";"32";"1";3,98754147127548;0,0823237652802704
"2739";"Pros1";"17";"1";-2,03626606180987;-2,99325242089984
"2740";"Lipe";"49";"1";2,85655478075424;-2,42216661023853
"2741";"Svopl";"48";"1";-1,40267064735016;-6,7114849333739
"2742";"Vill";"24";"1";-2,08271301850399;0,396225904943967
"2743";"Zbtb21";"30";"1";-1,34189638063034;3,51017615747693
"2744";"Pelo";"15";"1";-1,5755858974131;-4,17070009755848
"2745";"Znrf1";"39";"1";1,40467408731857;2,38096044016125
"2746";"Mettl26";"36";"1";1,77994659975448;-1,6316521410918
"2747";"Wdr77";"33";"1";-0,532066191879123;5,19083497476819
"2748";"Plxnb2";"11";"1";2,17191961840072;-2,89188399362323
"2749";"Ptov1";"5";"1";3,6363346917955;0,299029206755185
"2750";"Phip";"22";"1";0,851062331947476;-2,86546614217517
"2751";"Gse1";"24";"1";-0,693672265258639;0,194874262335324
"2752";"Mrpl58";"3";"1";1,03275874689499;-1,61679478931186
"2753";"Flrt1";"23";"1";-1,50582018062195;-3,5239324812865
"2754";"Ptpn14";"14";"1";1,60919598177353;3,8621120209718
"2755";"Uap1l1";"22";"1";1,23303464487472;-2,96455242681263
"2756";"Gm15261";"35";"1";-0,589267935005038;1,67903468561413
"2757";"Limch1";"57";"1";-2,19825681611618;-1,31662024008987
"2758";"Smagp";"36";"1";1,86319092348495;-1,41054310846088
"2759";"Cuta";"32";"1";3,82489470079818;-0,181601787087894
"2760";"Rnf122";"14";"1";1,67252734735885;3,99991891336682
"2761";"Arhgef38";"18";"1";2,59943893984237;-2,65079143094776
"2762";"Fam20a";"48";"1";-0,873802985397189;-6,36481430577991
"2763";"Nmt2";"26";"1";-0,537482704368442;3,47650716257336
"2764";"Snx17";"3";"1";0,708704267295987;-2,16259350824115
"2765";"Btbd3";"31";"1";-2,04968979894838;-7,10100414800403
"2766";"Mfsd14a";"4";"1";-0,456532324996799;4,43008086633923
"2767";"Tpst2";"50";"1";-1,79627912804207;3,35045669031384
"2768";"Ndufv1";"32";"1";4,20545700624862;-0,109511995789981
"2769";"Hnrnpa3";"8";"1";2,14047983721176;4,63065288019421
"2770";"Irx3";"14";"1";1,5491490705339;3,85888764810803
"2771";"Sowahc";"50";"1";-1,56787555977425;3,47315309000256
"2772";"Ptpn22";"6";"1";1,05738357141891;1,26555941057446
"2773";"Cda";"17";"1";-2,02887692056319;-3,13593676137683
"2774";"Riox1";"33";"1";-0,334346021858066;5,11568114710095
"2775";"Rhoq";"30";"1";-1,76316357716641;4,10838410806897
