"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Mlph";0;1,20062931541067;0,604;0,009;0
"Lrrc26";0;2,1211997348724;0,785;0,023;0
"Elf5";0;2,21209592998043;0,839;0,008;0
"Car2";0;3,67242428236777;0,94;0,025;0
"Mme";0;1,91122153147535;0,765;0,02;0
"Kit";0;1,6016916236405;0,651;0,008;0
"Tspan33";0;0,998541576072235;0,564;0,01;0
"Slc13a2";0;1,4706871865903;0,638;0,002;0
"Slc9a3";0;1,28102596708672;0,631;0,002;0
"Gjb2";0;2,38795801625973;0,872;0,006;0
"Ncald";0;1,92731817947174;0,832;0,019;0
"Esp4";0;4,12271734260536;0,906;0,016;0
"Car12";8,58500953772576e-299;2,04670517713009;0,819;0,045;1,4231370310688e-294
"Pdzk1ip1";3,18168004985927e-290;1,33277783193469;0,631;0,021;5,27427101865171e-286
"BC006965";5,91287292482622e-289;1,70276566442125;0,691;0,028;9,80176944748443e-285
"Ano1";7,10723500456903e-282;1,89322486092889;0,826;0,049;1,17816634670741e-277
"Chst9";5,48980691224666e-257;0,714728228314183;0,436;0,008;9,10045291843129e-253
"Myo5c";1,83970103950032e-240;1,07064419789341;0,57;0,022;3,04967241317967e-236
"Rab17";4,74324933918939e-237;1,0512955806512;0,497;0,015;7,86288442957425e-233
"Fut9";4,99338068686568e-237;0,767208195673863;0,356;0,004;8,27752716461724e-233
"Cldn3";2,11051314278315e-234;2,50855685428526;0,899;0,086;3,49859763679162e-230
"Ppp1r1b";2,5705506776637e-233;0,53063778636768;0,329;0,003;4,26120185836311e-229
"Barx2";3,02295804505885e-225;1,72380053450146;0,758;0,056;5,01115755129405e-221
"Bcl2l14";2,28775758389087e-216;1,3927352020362;0,631;0,036;3,7924157468159e-212
"Wfdc18";5,36828282303268e-216;7,062272421996;0,98;0,133;8,89900243574127e-212
"Dpp4";2,5764525071129e-215;0,670471032095333;0,376;0,007;4,27098532104106e-211
"Bst1";1,97316730245088e-212;0,849670355865836;0,342;0,005;3,27091943727283e-208
"Clic6";9,72407135425164e-211;0,55162466583215;0,302;0,003;1,61195930839429e-206
"Prr15l";2,01710028406689e-205;0,857570115939486;0,43;0,013;3,34374714089769e-201
"Smim22";2,01389192315217e-193;1,2560386405336;0,617;0,04;3,33842864100935e-189
"Slc5a1";6,39607181148298e-190;0,481660927166538;0,295;0,004;1,06027682418953e-185
"Sidt1";3,46781761238363e-189;0,5890618389943;0,336;0,007;5,74860125604834e-185
"Gpc6";6,86579738489661e-182;0,974489577806708;0,497;0,024;1,13814323249431e-177
"Slco4c1";5,60093116836138e-177;0,357169972435994;0,215;0,001;9,28466359779267e-173
"Gm16136";4,22142077504572e-175;1,83770600095475;0,792;0,09;6,99784921879329e-171
"Slc34a2";6,1738645148513e-174;0,546557492892839;0,302;0,006;1,0234415206269e-169
"Enpp3";9,17865935630726e-167;1,21319963414955;0,564;0,039;1,52154636149505e-162
"Pik3ap1";1,6487596793638e-166;0,355717472901382;0,215;0,001;2,73314892048138e-162
"Slc12a2";4,16549560912286e-156;2,52022118980156;0,919;0,169;6,90514207124297e-152
"Cited4";5,38358601483437e-156;2,1382881214272;0,859;0,133;8,92437053679094e-152
"Ptpn18";1,08336143485795e-148;0,978614433530285;0,604;0,052;1,79588825056402e-144
"Ctsh";9,26793009944134e-146;2,11292006830652;0,886;0,168;1,53634477258439e-141
"Car8";2,83142809725712e-138;1,48807408349811;0,698;0,085;4,69365835682312e-134
"Atp2a3";4,41700532568445e-135;0,60752258594765;0,336;0,013;7,32206972838711e-131
"Fam181b";6,72121369005463e-129;0,658522626309943;0,376;0,02;1,11417559340036e-124
"Slc5a8";7,77084875935393e-129;0,87985223086035;0,45;0,031;1,2881735988381e-124
"Gm830";2,38676291304627e-127;0,30148770441944;0,174;0,001;3,9565368809568e-123
"Slco1a5";2,24689714430394e-126;0,796780770169183;0,423;0,027;3,72468139611265e-122
"Bglap3";1,94978921770698e-122;3,8089669395713;0,436;0,032;3,23216558619286e-118
"Atp6v1b1";1,03322426511926e-121;0,875626120097514;0,383;0,023;1,71277586428819e-117
"Gm15326";2,05618890868925e-119;0,302939838453353;0,154;0,001;3,40854435393416e-115
"Cdo1";3,29126017498139e-118;1,36355910903854;0,685;0,087;5,45592199206665e-114
"Sorbs2";1,31443063164986e-116;1,38599446487475;0,705;0,104;2,17893165808597e-112
"Igsf5";3,91899649900847e-116;0,318173522944646;0,161;0,001;6,49652049640635e-112
"Rap1gap";2,74321062170032e-113;0,593734941838198;0,336;0,018;4,54742024759263e-109
"Prol1";1,05120435862682e-111;3,70272957209322;0,718;0,118;1,74258146529568e-107
"Zfp750";6,05976652235985e-108;0,353903902529451;0,181;0,003;1,00452749641159e-103
"St6galnac1";3,32055987674601e-102;0,341983568621318;0,134;0,001;5,50449210768186e-98
"Cyp2f2";6,60978667478383e-102;3,74706880239841;1;0,481;1,09570433707891e-97
