"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"S100a10";3,00452267870989e-237;0,884223115969568;1;0,996;4,98059724449738e-233
"Rtn4";3,64005382462769e-237;0,816608718032027;1;0,991;6,03411722508532e-233
"Nupr1";8,76676828991409e-234;1,97023946138729;0,954;0,836;1,45326717941906e-229
"Actg1";1,63539789642973e-230;0,763575754722721;1;1;2,71099909291156e-226
"Tnfrsf12a";6,37080244560651e-230;0,866550404333767;1;0,95;1,05608792140819e-225
"Hes1";8,70807636372687e-227;1,43800052991252;0,974;0,896;1,443537818815e-222
"Anxa2";3,08212254366016e-186;0,883565326804276;0,992;0,942;5,10923454062545e-182
"B2m";9,93427214848462e-174;-1,17443352078522;0,876;0,966;1,6468042940543e-169
"Ptn";1,1808178471462e-171;0,983074758844724;0,993;0,876;1,95744174521426e-167
"H2-D1";1,40450910449233e-167;-0,973815799715854;0,972;0,992;2,32825474251693e-163
"Tgif1";4,41985879870992e-163;0,730292984742409;0,994;0,917;7,32679993062143e-159
"Epcam";9,37196662589928e-162;0,641349597025247;1;0,991;1,55359090757532e-157
"Ndrg1";6,59095215770464e-152;0,85818709762436;0,959;0,823;1,0925821391827e-147
"Plet1";8,86474609516577e-152;1,03749873686674;0,911;0,699;1,46950896019563e-147
"Arl4c";9,89751638518866e-152;0,880602897430379;0,967;0,839;1,64071129117272e-147
"Cldn4";3,16206218346534e-151;0,837979170225806;0,992;0,904;5,24175048153049e-147
"Tmem176a";1,11089410452442e-150;-1,03997110954748;0,795;0,95;1,84152915707013e-146
"S100a11";2,38433334149002e-145;0,565654208367138;1;1;3,952509380188e-141
"Neat1";1,35281464296098e-140;0,831835339606176;0,997;0,981;2,24256083363642e-136
"Tuba1c";1,16145743932305e-139;0,722794557625857;0,985;0,896;1,92534799716583e-135
"Fos";5,22135635287144e-137;-2,79699683442506;0,471;0,751;8,65544242615498e-133
"Vps37b";1,08326156711062e-135;0,703614197408175;0,863;0,6;1,79572269979928e-131
"Lmna";1,10163979987627e-132;0,800479879770047;0,987;0,946;1,8261882962549e-128
