"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Orm1";0;1,65556259983709;0,58;0,002;0
"Cdo1";7,40055654089905e-303;2,77267162343037;0,859;0,07;1,22679025778483e-298
"Krt19";3,0991756202496e-244;1,70964830077722;0,385;0,007;5,13750342568777e-240
"Kcnj15";5,28016220592316e-238;0,872100289666434;0,527;0,024;8,75292488875882e-234
"Orm3";7,1291035048069e-230;0,710626295957961;0,293;0,002;1,18179148799184e-225
"Htr1d";2,42832463856931e-224;0,934854437628299;0,302;0,003;4,02543375335635e-220
"Crisp1";5,36039719832329e-223;1,65047563854511;0,312;0,003;8,88593043566052e-219
"Tspan8";1,17090012307529e-215;1,64226870672898;0,771;0,081;1,94100113402192e-211
"F5";1,03677459967602e-208;0,777004235081514;0,268;0,002;1,71866125388294e-204
"Kcnj16";1,89588503325696e-183;0,483215799854888;0,239;0,002;3,14280861963006e-179
"Adh1";4,83609293001969e-181;0,798704640023291;0,41;0,018;8,01679125009364e-177
"Tnc";1,39438178529577e-177;1,98632473946358;0,644;0,069;2,3114666854848e-173
"Scnn1b";3,25264628409938e-159;0,665982806162656;0,356;0,016;5,39191174515154e-155
"Bace2";1,10424008654666e-157;1,19441370020619;0,62;0,07;1,8304987914684e-153
"Klk1b9";6,30825895958648e-156;1,77552305670535;0,498;0,041;1,04572008773065e-151
"Ifi211";3,84673011280155e-155;0,685343740914463;0,332;0,013;6,37672450799112e-151
"Dapk2";1,30793581916914e-144;0,431791063382872;0,268;0,008;2,16816520743668e-140
"Ltb4r2";5,13786440819657e-136;0,344386161082684;0,239;0,006;8,51703782946745e-132
"Fxyd2";4,03667837361555e-129;3,40736543054368;0,995;0,546;6,69160173994249e-125
"Ifi202b";7,43860535553791e-128;3,73127561053547;0,883;0,253;1,23309760978752e-123
"Ifi204";6,52073917733099e-125;0,521389788792401;0,302;0,015;1,08094293342616e-120
"Slc6a6";1,36501111094771e-124;1,55630806421622;0,766;0,161;2,26277891861802e-120
"Cat";2,33955530529446e-124;3,76372581101194;0,995;0,529;3,87828082958662e-120
"Defb1";7,24830791779012e-123;1,22616487982497;0,624;0,093;1,20155200353207e-118
"Dkk3";3,18559574750606e-121;0,785045053825008;0,498;0,056;5,2807620706408e-117
"Muc1";5,0902831252339e-121;0,382925925712411;0,18;0,003;8,43816233670024e-117
"Anxa8";2,67096853295014e-120;0,947639501329345;0,498;0,057;4,42766453707144e-116
"Klk1b11";9,14923757854308e-117;2,92368190500699;0,4;0,036;1,51666911339509e-112
"Ckmt1";1,25539571227526e-115;1,47119759376115;0,815;0,205;2,08106947223869e-111
"Cyp2f2";2,2016895825466e-115;2,62195832717076;1;0,473;3,64974082098749e-111
"Atp1b1";2,98800218949535e-115;2,87225691785203;1;0,727;4,95321122952645e-111
"Itgb6";1,94928735522556e-113;0,939371885345745;0,39;0,035;3,23133364875741e-109
"Col25a1";2,87226086234404e-111;0,273241816229968;0,146;0,001;4,76134683150772e-107
"Wfdc2";4,22170829680235e-105;2,80586458487807;1;0,9;6,99832584360926e-101
"Tacstd2";5,43395661888118e-105;2,83696710001814;0,985;0,54;9,00786988711933e-101
"Coro6";1,62647625327014e-102;0,36258671649158;0,22;0,009;2,69620968504591e-98
"Duoxa2";1,75910629276184e-101;1,67145232565236;0,146;0,002;2,9160705015113e-97
"Dcn";4,25761613696535e-101;-3,61943166572955;0,415;0,986;7,05785027024745e-97
"Atp1a1";6,97431920137224e-100;2,02991232796676;1;0,947;1,15613289401148e-95
"Ecm1";9,78856811693298e-99;1,29744888311988;0,59;0,11;1,62265093674398e-94
"Ltbp1";3,35140642417478e-98;0,506571459766129;0,361;0,034;5,55562642935452e-94
"Elovl7";5,43900807477187e-98;1,22248854018561;0,732;0,173;9,01624368554933e-94
"Ces2b";1,93191937196834e-97;0,306049486966406;0,185;0,006;3,20254274291191e-93
"Capg";3,1245005622327e-97;1,59999385406634;0,82;0,289;5,17948458201314e-93
