"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Ecrg4";0;4,2799620645706;0,871;0,016;0
"Ackr3";0;2,15897364733586;0,793;0,058;0
"Lmod1";0;2,02371591709143;0,81;0,009;0
"Vim";0;3,10631469141028;0,915;0,123;0
"Fgf7";0;1,46135120530289;0,65;0,001;0
"Ism1";0;1,54751904433029;0,65;0,003;0
"Myl9";0;4,30109269621394;0,959;0,024;0
"Postn";0;1,85505870563933;0,568;0,008;0
"Ngf";0;2,25100603364003;0,833;0,062;0
"Tspan2";0;2,12893107903479;0,735;0,004;0
"Tpm2";0;4,85206072037452;0,973;0,152;0
"Steap4";0;1,34018662511961;0,582;0,021;0
"Sparcl1";0;1,91762076799401;0,67;0,031;0
"Mgll";0;2,853867181995;0,884;0,083;0
"Plekhb1";0;0,834459030572696;0,469;0,004;0
"Tgfb1i1";0;1,57280578028937;0,755;0,03;0
"Sfrp1";0;1,40053360845716;0,646;0,003;0
"Dpep1";0;0,81840968268767;0,395;0,001;0
"Cnn1";0;3,14705624723214;0,84;0,009;0
"Tagln";0;5,35813048494412;0,918;0,031;0
"Trf";0;2,05414410251927;0,752;0,005;0
"Cck";0;2,43704984360218;0,646;0,018;0
"1500009L16Rik";0;0,823091655471476;0,486;0,005;0
"Pmp22";0;1,69093079168117;0,779;0,027;0
"Osr1";0;1,50083886770677;0,602;0,002;0
"Pgf";0;1,96236881698534;0,759;0,014;0
"Meg3";0;2,82066233235504;0,711;0,005;0
"Ckb";0;2,47889750091771;0,707;0,039;0
"Gas1";0;3,04062342339405;0,823;0,044;0
"Sema5a";0;1,04959096373262;0,578;0,012;0
"Myh11";0;3,34155709768469;0,874;0,009;0
"Apod";0;1,03144432688024;0,415;0,002;0
"Abi3bp";0;0,823597411066109;0,446;0,006;0
"Pcp4";0;4,22364897489687;0,884;0,009;0
"Fhod3";0;1,47757632402352;0,687;0,033;0
"Il17b";0;1,21206995453643;0,469;0,001;0
"Acta2";0;6,37201677740661;0,966;0,069;0
"Bgn";0;1,91329591427627;0,803;0,011;0
"Mef2c";8,87226331596472e-308;1,18305691444464;0,656;0,034;1,47075508988747e-303
"Synpo2";4,61651244683963e-306;0,675712928217172;0,367;0,001;7,65279268312605e-302
"Nrg2";1,5680865061914e-302;1,32366827534233;0,673;0,045;2,59941700131349e-298
"Prkg1";2,73603178192847e-294;0,707539520977158;0,415;0,006;4,53551988490282e-290
"Nkd1";1,00165210334817e-288;1,35910069011915;0,602;0,035;1,66043869172027e-284
"Rcn3";1,48027527253688e-284;1,01836570491098;0,633;0,04;2,45385231928439e-280
"Sox10";4,83467854366741e-280;0,764459635449097;0,408;0,007;8,01444662183746e-276
"Matn2";6,5769338630891e-278;1,42384079408761;0,694;0,059;1,09025832648428e-273
"Synm";2,63932108874666e-259;0,7637208835907;0,337;0,003;4,37520256881533e-255
"Clmp";1,70153464379302e-256;0,56654355989609;0,337;0,003;2,82063397901569e-252
"Ncam1";1,21722117593999e-255;0,816438587980178;0,371;0,006;2,01778754335572e-251
"Rasl12";8,08187175855445e-254;0,580441123165509;0,333;0,003;1,33973188141557e-249
"Sh3bgr";1,34168582498022e-253;0,65105090159037;0,33;0,003;2,2241125920697e-249
"Irx4";3,16369116638025e-248;0,59924791844371;0,378;0,008;5,24445084650853e-244
"Lrrc75b";3,03689858070921e-240;0,564664805833356;0,34;0,005;5,03426677724166e-236
"Tmem88b";1,49742560638568e-238;0,616737819612954;0,31;0,002;2,48228242770554e-234
