"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Cavin2";0;2,19510809346689;0,816;0,015;0
"Cd34";0;1,83416800441818;0,735;0,002;0
"Egfl7";0;3,13449660730605;0,966;0,024;0
"Eng";0;2,57582210960952;0,878;0,014;0
"Cd93";0;2,16411764433746;0,769;0,003;0
"Sox18";0;1,16992527591307;0,456;0,001;0
"Fabp4";0;5,5614919124714;0,986;0,016;0
"S1pr1";0;1,846200628067;0,639;0,006;0
"Emcn";0;3,54471488354729;0,905;0,004;0
"Adgrl4";0;2,20717703652645;0,789;0,002;0
"Col15a1";0;1,22057656830769;0,537;0,001;0
"Tek";0;1,16883631243889;0,537;0,001;0
"Tie1";0;1,66032477510125;0,707;0,001;0
"Fam167b";0;0,97878387995922;0,395;0,001;0
"Grrp1";0;1,62804394561898;0,605;0,003;0
"Rbp7";0;3,07797529134012;0,755;0,003;0
"Cd36";0;1,58316136163832;0,469;0,003;0
"Kdr";0;2,88702935254254;0,864;0,005;0
"Flt1";0;3,81447370346113;0,952;0,008;0
"Podxl";0;2,36027319719836;0,796;0,023;0
"Gimap6";0;1,80283201172807;0,646;0,008;0
"Dysf";0;0,820153913417199;0,415;0,002;0
"Cxcl12";0;2,74611326230703;0,653;0,017;0
"Clec1a";0;1,00796516776383;0,442;0,001;0
"Apold1";0;1,93152988861967;0,558;0,007;0
"Exoc3l2";0;1,01283092293564;0,429;0,001;0
"Thrsp";0;1,21985086656156;0,442;0,002;0
"Plvap";0;4,39144713600481;0,918;0,007;0
"Cdh5";0;2,2410924014804;0,857;0,001;0
"Nrp1";0;2,69159492567487;0,871;0,031;0
"Jam3";0;1,41961371900431;0,551;0,005;0
"Robo4";0;0,9417190063321;0,435;0,002;0
"Esam";0;2,38572373388669;0,85;0,017;0
"Myct1";0;1,33061932962217;0,531;0,001;0
"Col13a1";0;1,58132401519415;0,599;0;0
"Srgn";0;3,54658831605501;0,932;0,02;0
"Ptprb";0;2,63675136506851;0,891;0,003;0
"Ramp3";0;1,75886220074633;0,68;0,004;0
"Ebf1";0;2,29308241516122;0,85;0,011;0
"Btnl9";0;1,74796827125026;0,626;0,001;0
"Unc45b";0;0,816046156792411;0,422;0,001;0
"Slfn5";0;2,26810046982957;0,68;0,008;0
"Car4";0;1,88717318316451;0,551;0,001;0
"Gngt2";0;1,56790451091918;0,653;0,005;0
"Ramp2";0;2,2325879225891;0,762;0,008;0
"Cd300lg";0;2,08477314304967;0,707;0,002;0
"Icam2";0;1,48643418876616;0,599;0,007;0
"Pecam1";0;3,13037929644068;0,925;0,023;0
"Rsad2";0;2,07452946366737;0,599;0,008;0
"Clec14a";0;1,53587836000923;0,585;0,001;0
"Ctla2a";0;2,79087485692468;0,667;0,003;0
"Mmrn2";0;1,75311414842137;0,721;0,02;0
"Gpihbp1";0;2,3224367460013;0,707;0,001;0
"Cyyr1";0;1,98543574170979;0,789;0,002;0
"Clic5";0;1,13981430455411;0,524;0;0
"Rasgrp3";0;0,899261249885475;0,422;0,002;0
"Arap3";0;1,21717483410364;0,463;0,003;0
"AW112010";0;2,39956145756475;0,816;0,013;0
"Igfbp7";8,45544504532741e-308;5,08548674977125;0,952;0,068;1,40165912516392e-303
"Gm13889";2,91801197144335e-299;1,47295277429952;0,544;0,011;4,83718844506165e-295
"Sox17";4,62202250859101e-299;1,00453544591869;0,347;0;7,66192671249132e-295
"Rasip1";2,40376659927679e-296;1,40296442164546;0,565;0,014;3,98472389162113e-292
"Sema7a";2,09878266911495e-293;1,3162783397397;0,435;0,005;3,47915203059185e-289
"Slc9a3r2";2,64451866063667e-282;2,68812056755469;0,871;0,06;4,38381858373741e-278
"Adcy4";4,16373437696461e-276;0,804499339138164;0,34;0,001;6,90222247669424e-272
"Pcdh17";1,12818463425335e-272;1,50928083712801;0,537;0,014;1,87019166820178e-268
"Arhgef15";2,53440101404522e-272;0,762120075764693;0,374;0,003;4,20127656098276e-268
"Tnfsf10";8,46119957958115e-270;0,990221434609873;0,429;0,006;1,40261305430717e-265
"Sox7";1,43693790814879e-269;0,902525677517879;0,327;0,001;2,38201197033825e-265
"Syne1";5,99542494699939e-261;1,2124755178692;0,497;0,012;9,93861593464089e-257
"Nostrin";3,15904508451942e-254;0,89781276076692;0,367;0,004;5,23674903660784e-250
"Pde2a";3,88237226840927e-254;0,93160239559504;0,429;0,007;6,43580850934205e-250
"Thbd";4,43798172819866e-254;2,15906119104955;0,769;0,048;7,35684231083493e-250
"Parvb";6,61846429844825e-252;0,734061325362782;0,313;0,001;1,09714282675377e-247
"Itga1";7,51560874806336e-250;1,68843128909701;0,68;0,035;1,24586246216646e-245
"Meox1";5,51002039003445e-248;0,764259937633456;0,361;0,004;9,13396080056011e-244
"Gimap4";2,89057668962874e-246;0,648891074529109;0,34;0,003;4,79170897839756e-242
"Tcf15";2,36008680421828e-244;0,921999400627651;0,361;0,004;3,91231589535265e-240
"Fgd5";4,93928929825493e-244;0,875226957438119;0,381;0,005;8,18785986971719e-240
"Lmo2";1,66259819055504e-242;0,926929403959547;0,435;0,009;2,7560890204831e-238
"Piezo2";4,41459580592798e-237;0,641825842046981;0,313;0,002;7,31807546748682e-233
"Lims2";5,16867258583359e-236;1,09868685962195;0,497;0,015;8,56810854553634e-232
"BC028528";2,26815259074275e-235;1,16346548272225;0,456;0,011;3,75991654967426e-231
"Shank3";1,68867198305163e-233;0,579871515659535;0,286;0,001;2,79931154630469e-229
"Fxyd5";9,38658263601774e-233;1,27123645008353;0,456;0,011;1,55601380357266e-228
"Gimap5";4,62520113173659e-228;0,598686000309049;0,286;0,001;7,66719591607974e-224
"St8sia4";1,05958304786474e-227;0,682906306094884;0,313;0,002;1,75647081844538e-223
"Mndal";4,56170708395389e-226;1,67839243258899;0,605;0,029;7,56194183307037e-222
"Cdc42ep2";6,59402026948521e-222;1,19166209726537;0,442;0,012;1,09309074007256e-217
"Mef2c";1,08479596171924e-219;2,05813961238673;0,748;0,054;1,79826626574199e-215
"Tmem204";1,66331930725492e-219;0,691878526808162;0,293;0,002;2,75728441563648e-215
"Plpp1";4,25527432657152e-218;3,15261054609403;0,884;0,094;7,05396825115761e-214
"Gng11";1,36777797140535e-214;2,14990694647478;0,762;0,06;2,26736554319865e-210
"Lrrc32";8,14588704368824e-208;1,03099431179312;0,374;0,008;1,3503436952322e-203
"Cyp26b1";4,06170270289378e-206;1,3850578987689;0,401;0,01;6,73308457058703e-202
"Ccm2l";1,31550378961776e-204;0,540341776345433;0,259;0,001;2,18071063204936e-200
"Ushbp1";4,07665179632725e-203;0,929866609777298;0,429;0,013;6,75786568277168e-199
"Abcg2";8,75091893823353e-202;1,26813576987094;0,578;0,031;1,45063983239097e-197
"Sparcl1";7,90904811709774e-199;1,78926611223236;0,721;0,053;1,31108290637129e-194
"C130074G19Rik";2,21198895298722e-194;0,699606979291203;0,313;0,005;3,66681408736691e-190
"Kank3";3,82706019359978e-189;0,826306445752049;0,401;0,012;6,34411768293036e-185
