"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Rps20";3,75738693485654e-282;0,576278968778906;1;1;6,22862032191169e-278
"Rps12";1,49391193429822e-264;0,567493055312957;1;1;2,47645781348616e-260
"Rpsa";7,04942420953036e-247;0,57151491249531;1;1;1,16858305121385e-242
"Rps19";5,61417508559464e-242;0,525385261212874;1;1;9,30661803939024e-238
"Rpl3";1,49396797890676e-232;0,55257993404161;1;1;2,47655071863374e-228
"Rpl39";2,38133257571048e-226;0,533565410547209;1;1;3,94753501075526e-222
"Rpl37";5,38544903054969e-225;0,489722337070947;1;1;8,92745885794222e-221
"Rpl13";1,15566687014091e-222;0,466231528878956;1;1;1,91574897063259e-218
"Rps5";5,88639447208587e-222;0,527597350919864;1;1;9,75787611637675e-218
"Rpl32";2,51650938209657e-221;0,522665865640626;1;1;4,17161760270148e-217
"Rps3a1";7,81934487585273e-219;0,47491669798822;1;1;1,29621280007011e-214
"Rps16";1,00257304060498e-215;0,445683092913156;1;1;1,66196532941087e-211
"Rpl28";2,12624510316271e-213;0,507288064898594;1;1;3,52467650751283e-209
"Eef1b2";3,71627972207009e-213;0,556265993266413;1;1;6,16047689527559e-209
"Rps27a";8,97854700603461e-213;0,457469697357061;1;1;1,48837373719036e-208
"Rps24";2,06085934283172e-210;0,473652989378445;1;1;3,41628653261214e-206
"Rps4x";3,26370966891561e-209;0,495564961991636;1;1;5,41025151816141e-205
"Rpl36a";3,57459330442625e-208;0,56804217463579;0,999;1;5,9256033207474e-204
"Rpl12";9,32522820070733e-208;0,506065230684642;1;1;1,54584307883125e-203
"Rpl23";2,74268298787432e-205;0,45179949053031;1;1;4,54654558899926e-201
"Rps3";7,29589867156351e-205;0,471830565118151;1;1;1,20944112278508e-200
"Rpl18a";8,58539089061727e-205;0,465935554872228;1;1;1,42320024793763e-200
"Rps8";1,72237049289996e-203;0,463377823704855;1;1;2,85517356608026e-199
"Rps7";1,27421819769301e-202;0,479774560943863;1;1;2,1122715063157e-198
"Rps9";2,80925766801381e-195;0,449640154432641;1;1;4,65690643626649e-191
"Rpl10a";2,21056379235034e-191;0,520065326558858;1;1;3,66445159857915e-187
"Rps23";6,12495193838914e-191;0,411144055781937;1;1;1,01533328282677e-186
"2410006H16Rik";3,74437346368428e-188;0,803108669572139;0,991;0,946;6,20704789074944e-184
"Rpl7";7,61991022083281e-188;0,436863259540615;1;1;1,26315251730746e-183
"Rpl37a";8,93131374679536e-187;0,404606260670456;1;1;1,48054387980627e-182
"Rpl9";4,61114379811019e-185;0,406409084266925;1;1;7,64389307412727e-181
"Rpl13a";1,8492005596193e-183;0,409819886582383;1;1;3,06541976768091e-179
"Rps26";2,06203406385964e-183;0,482481573422752;1;1;3,41823386766013e-179
"Rps18";2,01735121105907e-181;0,482519218104725;1;1;3,34416310257262e-177
"Rps10";3,47535859992942e-181;0,435192420929605;1;1;5,76110195110299e-177
"Rps2";6,79623063151573e-179;0,448571912228529;1;1;1,12661115178636e-174
"Rpl36";1,4750879948552e-177;0,429396821150375;1;1;2,44525336907146e-173
"Rps15a";3,34111252703897e-177;0,442448319658988;1;1;5,5385622360725e-173
"Rpl35";2,06016074459023e-173;0,477146408695528;1;1;3,41512846630722e-169
"Rpl26";7,42498092199694e-173;0,385626354923112;1;1;1,23083908743943e-168
"Rpl6";1,37969403382421e-172;0,426752104415229;1;1;2,2871187998704e-168
"Gas5";2,43662111424129e-172;0,562038601983681;1;0,999;4,03918682107778e-168
"Cd74";8,00652555684276e-172;0,942426827641611;0,607;0,211;1,32724174155782e-167
"Rpl11";2,56320534772453e-171;0,433361203585635;1;1;4,24902550492296e-167
"Rps15";3,11480991045931e-169;0,406941378052242;1;1;5,16342038856839e-165
"Cyp2f2";3,37868838495243e-168;-2,30583971410258;0,265;0,664;5,60085173573564e-164
"Rpl30";3,78435621270446e-166;0,380712794084193;1;1;6,27332729380019e-162
"Rps21";1,99343605247883e-164;0,363387169536908;1;1;3,30451894419416e-160
"Rps28";1,78065335262442e-163;0,413511182133171;1;1;2,95178906264551e-159
"Rps14";3,31481081743041e-162;0,371641075198868;1;1;5,49496189205439e-158
"Rps13";3,42044104379983e-161;0,395988777991635;1;1;5,67006511830697e-157
"Rpl15";3,9540928686769e-161;0,407133723878121;1;1;6,5546997484057e-157
"Rpl10";1,1500855355862e-159;0,393904078254741;1;1;1,90649679234124e-155
"Eef1a1";1,25928066869482e-158;0,371802416331205;1;1;2,08750956449541e-154
"Rpl17";1,38198292109522e-158;0,399343181122681;1;1;2,29091308829955e-154
"Rpl19";3,63208059782283e-158;0,355139502868512;1;1;6,0209000070109e-154
"Rpl21";2,95828542256539e-155;0,363673763094031;1;1;4,90394974498664e-151
"S100a6";6,71948813347424e-155;-1,40898047012718;0,915;0,983;1,11388954788602e-150
"Robo2";6,9703378876542e-155;0,75793391850689;0,506;0,14;1,15547291163644e-150
"Rps11";7,11513677813731e-155;0,407371841839351;1;1;1,17947622371182e-150
"Rpl27a";2,37794492287752e-154;0,376978802656606;1;1;3,94191929865406e-150
"Rack1";5,47138934772858e-154;0,432989729115412;1;1;9,06992212172967e-150
"Rpl18";1,46330155208885e-153;0,391207991189377;1;1;2,42571498289768e-149
"Rpl38";4,33798497117711e-149;0,367888680089593;1;1;7,1910776867203e-145
"Rpl34";9,68813125196733e-145;0,360075076231951;1;1;1,60600151763862e-140
"Rps29";1,65264241406629e-144;0,26912413009824;1;1;2,73958532979769e-140
"H2-Q7";7,15093798285309e-143;0,919954424925116;0,676;0,315;1,18541098941756e-138
"Rpl29";6,48239997338828e-141;0,391229526345819;1;1;1,07458744358857e-136
"Il18r1";7,83495991060445e-139;0,767133591268839;0,556;0,201;1,2988013043809e-134
"Rpl22";1,90911094410962e-137;0,392726628845546;1;1;3,16473321205051e-133
"Rplp2";1,57904367217552e-136;0,319101032227636;1;1;2,61758069536535e-132
"Rps6";1,62329520440561e-136;0,364300651283507;1;1;2,69093646034318e-132
"Rpl35a";1,64337013951791e-131;0,319257719713424;1;1;2,72421468027884e-127
"Prxl2b";2,33199210349542e-130;0,835699504036543;0,752;0,445;3,86574330996435e-126
"Atp1a1";1,00560583802536e-128;-0,911692386989552;0,913;0,975;1,66699279769464e-124
"Rpl27";2,15551026421115e-128;0,327157248674211;1;1;3,57318936498282e-124
"Clca3a2";4,32881192441735e-128;0,747572895121118;0,345;0,059;7,17587152710664e-124
"Rps27";5,0580456313742e-128;0,311359132560058;1;1;8,38472224312902e-124
"Fau";1,87713895764058e-125;0,308938365214819;1;1;3,11173325008078e-121
"Rpl23a";6,29202091052921e-124;0,348767225125426;1;1;1,04302830633843e-119
"Fxyd3";4,5817064920479e-123;-0,821775245288478;0,971;0,992;7,5950948518678e-119
"Rpl8";1,94810114634271e-122;0,347103395507075;1;1;3,22936727029231e-118
"C3";4,51063121904419e-120;0,553954640167104;0,32;0,05;7,47727337180955e-116
"Rps17";3,58046489685292e-117;0,356897218892189;1;1;5,93533665951308e-113
"Rplp0";5,98274846852499e-116;0,395590475345969;1;1;9,91760213627387e-112
"Igfbp5";1,37011421741044e-114;-1,48353811457981;0,393;0,708;2,27123833820128e-110
