"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Nuf2";0;0,744623691717705;0,472;0;0
"Cenpf";0;2,075053864624;0,676;0,012;0
"Knl1";0;0,848765449972869;0,537;0,002;0
"Nusap1";0;1,1839496415625;0,537;0,002;0
"Bub1";0;0,73495859865465;0,463;0,001;0
"Ube2c";0;3,06114528337734;0,759;0,015;0
"Ccna2";0;1,20110322702157;0,593;0,003;0
"Iqgap3";0;0,804345474827042;0,509;0,002;0
"Cenpe";0;1,48231836985108;0,639;0,01;0
"Depdc1a";0;0,584293191945111;0,37;0;0
"Melk";0;1,04612148865824;0,657;0,004;0
"Cdc20";0;2,26734743659492;0,731;0,016;0
"Cdca8";0;1,91952833934753;0,87;0,019;0
"Cdca3";0;1,87004134931843;0,759;0,009;0
"Lockd";0;2,01774185133477;0,796;0,018;0
"Mki67";0;1,95759979804718;0,843;0,023;0
"Shcbp1";0;1,08843995475236;0,639;0,01;0
"Neil3";0;0,652496438462677;0,435;0,001;0
"Spc24";0;2,09230879598932;0,926;0,032;0
"Anln";0;0,920915235728704;0,574;0,003;0
"Pclaf";0;3,04697891301128;0,907;0,018;0
"Ccnb2";0;1,65484503770772;0,667;0,007;0
"Kif15";0;0,851478217819003;0,537;0,005;0
"Cdk1";0;2,47085316611076;0,852;0,008;0
"Hmmr";0;1,62213763467296;0,676;0,004;0
"Aurkb";0;0,829071151799647;0,491;0;0
"Pimreg";0;0,799366656312137;0,352;0;0
"Top2a";0;2,59041898690827;0,824;0,019;0
"Birc5";0;2,29042229735285;0,843;0,019;0
"Ccnb1";0;1,51390015169486;0,63;0,002;0
"Cdkn3";0;1,06431561149558;0,454;0,004;0
"Pbk";0;1,59091394970275;0,769;0,004;0
"Esco2";0;1,07997131901403;0,491;0,003;0
"Racgap1";0;1,47351006380623;0,759;0,006;0
"Ska1";0;0,866160470534868;0,546;0,001;0
"Incenp";0;1,30445174764063;0,741;0,022;0
"Kif11";0;1,2221288768834;0,639;0,008;0
"Kif4";0;0,715166677357498;0,472;0,004;0
"Ndc80";2,23197034521349e-306;0,861473278428533;0,519;0,008;3,76153962278829e-302
"Ect2";7,71345169093253e-306;0,906959992941938;0,593;0,012;1,29994801347286e-301
"Kifc1";4,11167274732881e-302;0,658953809839383;0,407;0,003;6,92940208107324e-298
"Tpx2";4,85649808595231e-301;1,40942132809043;0,769;0,027;8,18465622425542e-297
"Cenpm";5,56348732589022e-296;1,2843897319294;0,75;0,026;9,3761451903228e-292
"Kif20a";1,58522483962771e-294;0,768815591057435;0,454;0,005;2,67157942222459e-290
"Tacc3";1,72999045653583e-294;1,44530244884729;0,796;0,031;2,91555291639984e-290
"Mxd3";5,0530708583512e-294;0,634086477540921;0,38;0,002;8,51594031757928e-290
