"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Rpl6";1,43587831194471e-192;0,476806417403906;1;1;2,41988571912042e-188
"Rpl9";1,18371185116288e-184;0,448158976548413;1;1;1,99490958276481e-180
"Rps2";3,55255093110649e-183;0,496654528318444;1;1;5,98711408419377e-179
"Rpl10a";6,74524467988548e-183;0,538817053832775;1;1;1,1367760859011e-178
"Rpl3";9,63327654445591e-182;0,535888535260763;1;1;1,62349609603715e-177
"Rpl27a";1,80557052975382e-181;0,441015099002949;1;1;3,04292801379411e-177
"Rpl11";2,56138759684956e-179;0,459118202934633;1;1;4,31670651697057e-175
"Rps18";7,25228532558816e-179;0,515907814887042;1;1;1,22222764592137e-174
"Rpl13a";7,85464704168813e-179;0,458492538171905;1;1;1,3237436659357e-174
"Rps8";2,2470172029145e-177;0,449072374634192;1;1;3,7868980920718e-173
"Rps9";1,43139355962828e-174;0,461121863363696;1;1;2,41232756604154e-170
"Actb";5,92858574508539e-173;-0,892447893158749;1;1;9,99144555619241e-169
"Rpl37a";1,56446324564384e-172;0,444253992823847;1;1;2,63658990788357e-168
"Rpl13";3,4622576420935e-172;0,457113764596363;1;1;5,83494280422018e-168
"Rpl39";5,15607681432575e-167;0,497313833994451;1;1;8,68953625518319e-163
"Rps19";3,41183262572123e-165;0,473994124055854;1;1;5,74996152412798e-161
"Rpl36";7,31678983772738e-165;0,460679883413698;1;1;1,2330985913522e-160
"Rpl32";8,38317095978937e-165;0,48218456171665;1;1;1,4128158018533e-160
"Tnfrsf12a";1,61305529493665e-164;-1,03048251764382;0,922;0,991;2,71848208855674e-160
"Rps24";2,93808668996479e-164;0,458267557918536;1;1;4,95155749859767e-160
"Rps10";1,91367661057377e-163;0,453002484295273;1;1;3,22511919179997e-159
"Rps21";1,05586249569563e-162;0,414872290049122;1;1;1,77944506399585e-158
"Rps5";1,75126616968735e-160;0,470911337732946;1;1;2,95140887577408e-156
"Tuba1c";6,51040269195348e-160;-1,11621124875632;0,814;0,977;1,09719816567492e-155
"Eef1a1";2,92045684201647e-159;0,396609808490537;1;1;4,92184591585036e-155
"Rps3";2,86617762055512e-157;0,440950087781287;1;1;4,83036914392155e-153
"Fau";2,04851077096862e-156;0,389554114231448;1;1;3,45235520231341e-152
"Rps7";1,13587926181135e-155;0,451302431444441;1;1;1,91429731993067e-151
"Rplp0";1,53766843406437e-155;0,457168038220152;1;1;2,59143261192868e-151
"Clic4";1,06684129769275e-154;-1,15966154428629;0,586;0,886;1,79794763900159e-150
"Rpsa";3,71917344480854e-154;0,496892394459626;1;1;6,26792300653584e-150
"Rpl34";6,42457183853755e-154;0,417327046835084;1;1;1,08273309194873e-149
"Rps3a1";1,91016862262469e-153;0,435427941969919;1;1;3,21920717970939e-149
"Rpl17";9,08672281304079e-152;0,423094839306057;1;1;1,53138539568176e-147
"Rps28";1,96415443726045e-151;0,427368922192306;1;1;3,31018947311504e-147
