"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Mndal";0;1,41993859484532;0,756;0,003;0
"Cd34";0;2,31487333735341;0,927;0;0
"Slc43a3";0;1,44496814401096;0,732;0,003;0
"Thbd";0;1,49800957850378;0,634;0,001;0
"Gask1b";0;1,05135472441962;0,537;0;0
"Col15a1";0;2,14084174843121;0,707;0,001;0
"Hspg2";0;2,41143526811327;0,829;0,004;0
"Igfbp7";0;5,59641321420668;0,927;0,006;0
"Sparcl1";0;2,38294673004142;0,854;0,001;0
"Cxcl12";0;2,65173939671949;0,707;0,001;0
"Emp3";0;2,09801049995795;0,634;0,002;0
"Col4a2";0;1,93753778329497;0,756;0,005;0
"Plvap";0;3,32507940850387;0,683;0,002;0
"Nrp1";0;2,074173415116;0,756;0,002;0
"Akap12";0;1,21230360371286;0,512;0;0
"C1qtnf2";0;1,47533800954666;0,488;0;0
"Ebf1";0;2,50042899050949;0,829;0;0
"Ramp2";0;2,21085146967895;0,829;0,001;0
"Lamb1";0;1,58447829362116;0,61;0;0
"Clec14a";0;1,29969122639207;0,585;0;0
"Tmem204";0;0,68684211474037;0,488;0;0
"Fxyd1";1,11783890890115e-304;1,70805297873969;0,488;0;1,64735920004762e-300
"Ifi203";9,13392401224698e-299;1,57723462129454;0,659;0,004;1,34606638168484e-294
"Col3a1";6,3412093816396e-294;3,61541045115353;0,512;0,001;9,34504026572228e-290
"Serpinf1";6,7632433795541e-294;3,70439094263651;0,512;0,001;9,96699176844888e-290
"Vim";1,96083501938871e-291;3,93796540753928;0,805;0,009;2,88968256807315e-287
"Serping1";8,24329356171105e-291;3,02470015382206;0,488;0,001;1,21481417218936e-286
"Htra3";1,0775860525223e-290;2,77909653987807;0,488;0,001;1,58803856560211e-286
"Rarres2";9,98498513864058e-289;2,18063855474831;0,463;0;1,47148725988146e-284
"Col6a3";1,02169727610628e-288;1,54885438389044;0,463;0;1,50567527579783e-284
"Icam2";5,63471051537834e-288;1,19703684705955;0,439;0;8,30387288651305e-284
"Ms4a4d";5,63475596168546e-288;1,37036844994512;0,439;0;8,30393986073587e-284
"Abca8a";5,63661957481721e-288;1,48793804632629;0,439;0;8,30668626740813e-284
"Emcn";5,63757434634513e-288;2,65367525080517;0,439;0;8,30809331420882e-284
"Srgn";6,58564673579406e-282;2,39057134229681;0,512;0,001;9,7052675945397e-278
"Rcn3";1,03610801286103e-281;1,39250072411682;0,512;0,001;1,52691237855329e-277
"Aebp1";3,42386935789858e-279;2,08007413039471;0,585;0,003;5,04575627273514e-275
"Col1a1";3,78684479103497e-278;2,8596806617584;0,488;0,001;5,58067316854824e-274
"Col5a2";4,21270111921632e-278;1,54788645695652;0,488;0,001;6,2082576393891e-274
"Zeb2";7,79651740277675e-275;0,981329746524902;0,463;0,001;1,14897276964721e-270
"Col6a2";7,80362401447353e-275;1,67441886288545;0,463;0,001;1,15002007101296e-270
"Fbn1";1,97929512010131e-274;0,925430802238457;0,463;0,001;2,9168872184933e-270
"Srpx";9,26120337906133e-273;2,03379716641904;0,439;0;1,36482354197227e-268
"Rgl1";1,16472175135785e-272;0,729426629532262;0,439;0;1,71645044497607e-268
"Mfap2";1,77346542850562e-272;0,925914360158482;0,439;0;2,61355600198874e-268
"Pdgfra";5,24503174302816e-272;1,50042899050949;0,415;0;7,72960327970059e-268
"Apod";1,50271757831567e-266;4,25338063858727;0,488;0,001;2,2145548951638e-262
"Lum";2,00398241758454e-262;3,47704621640607;0,463;0,001;2,95326888879434e-258
"Mmp2";2,2755750281363e-262;2,02421643377029;0,463;0,001;3,35351491896446e-258
"Gimap6";3,54435487854474e-262;1,1167292923144;0,463;0,001;5,22331578451139e-258
"Ogn";4,58361834331932e-259;1,72894258489062;0,439;0,001;6,75487835254969e-255
"Adgrl4";8,49255272530816e-257;1,19655263995956;0,415;0;1,25154749512866e-252
"Mrc2";9,30756963623298e-257;0,750488245060092;0,415;0;1,37165653729165e-252
"Cyyr1";9,30756963623298e-257;0,851417153910872;0,415;0;1,37165653729165e-252
"Jam3";9,30797090252728e-257;0,889891301725508;0,415;0;1,37171567190545e-252
"Mfap5";4,77114099735451e-256;1,85190136101087;0,39;0;7,03123048780134e-252
"Ccl11";4,77164065899994e-256;2,8712666858778;0,39;0;7,03196683916822e-252
"Sept4";1,57229285648788e-255;0,961956678263571;0,488;0,002;2,31708798260619e-251
"Col6a1";5,04864052993639e-251;2,19510099297387;0,463;0,001;7,44018154896726e-247
"Clec3b";5,04925209013523e-251;3,49849313642381;0,463;0,001;7,44108280523228e-247
"Gm13889";8,90638105155797e-251;1,71636078453011;0,463;0,001;1,3125333755681e-246
