"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Ucma";0;2,86916741813681;0,652;0,004;0
"Ptn";0;4,20221953901419;0,774;0,013;0
"Lgals7";0;2,25067190481608;0,661;0,006;0
"Rbp1";0;2,39253976612941;0,8;0,021;0
"Krt5";0;2,43332559591429;0,609;0,007;0
"Smoc2";0;2,45007135919289;0,748;0,011;0
"Krt15";9,20255071900371e-300;2,63093411009698;0,539;0,003;1,35617989945958e-295
"Wnt10a";2,70412634923767e-270;0,985910857592663;0,443;0,001;3,98507100087155e-266
"Krt17";5,49675832868637e-266;3,93907794282375;0,661;0,016;8,1005727489851e-262
"Krt14";2,21588735401428e-255;4,89490883515926;0,696;0,021;3,26555319361084e-251
"Sostdc1";5,44948688154124e-228;0,960366945735374;0,409;0,002;8,03090881732733e-224
"Sparc";1,53591677557877e-214;1,54707627917428;0,635;0,021;2,26348055217044e-210
"Igfbp4";1,94615182169625e-209;1,21283742271009;0,557;0,014;2,86804393963376e-205
"Cdh3";6,97644143533253e-204;0,697436871094804;0,357;0,002;1,02811817432496e-199
"Trim29";1,2164686724803e-187;0,885265788746195;0,504;0,014;1,79270988263422e-183
"Aldh3a1";1,7216024004472e-179;1,81363412414524;0,722;0,044;2,53712545753904e-175
"Dcn";1,40197131424671e-174;3,73704792737941;0,913;0,09;2,06608512580538e-170
"Pltp";2,29394248308741e-174;0,815273665354067;0,417;0,008;3,38058303732592e-170
"Serpinb5";2,83942318518878e-169;1,59216135770223;0,713;0,046;4,18445794801271e-165
"Ppic";4,75877045530972e-169;1,35779354744437;0,791;0,062;7,01300001998993e-165
"Vsnl1";4,676337956073e-153;0,491878962436494;0,27;0,001;6,89151924586478e-149
"Lef1";8,68055014947404e-153;0,490887760033444;0,27;0,001;1,27925267552799e-148
"Cp";3,42285347666366e-148;0,892540131911798;0,539;0,026;5,04425916855924e-144
"Mgp";6,65302278041502e-145;0,545448879127136;0,443;0,015;9,80455967149762e-141
"Apoe";1,97271089004771e-141;3,33872780601982;0,626;0,044;2,90718403866331e-137
"Snai2";8,32439295918345e-137;0,799614417628267;0,287;0,004;1,22676579039487e-132
"Emp1";2,54273860704941e-136;1,65226572674367;0,739;0,069;3,74723388520872e-132
"Igf2bp2";1,24952354648333e-134;0,639426998174923;0,278;0,003;1,84142285045248e-130
"Il18r1";3,13021770542117e-133;0,539397166358897;0,287;0,004;4,61300183247918e-129
"Gpr87";4,03584589311781e-132;0,473461368112113;0,243;0,002;5,94762609268772e-128
"Dlk2";2,32189225313102e-127;0,433964945311587;0,261;0,003;3,42177261343919e-123
"Mdk";7,17055659322054e-126;0,88446845978923;0,33;0,008;1,05672492514291e-121
"Fhl2";4,18387666709336e-122;1,91356179234698;0,626;0,053;6,16577904429549e-118
"Dapl1";2,02211928158901e-118;1,78565814417729;0,774;0,095;2,97999718527772e-114
"Igfbp2";6,02434169223216e-112;0,876483181012538;0,235;0,003;8,87807235184253e-108
"Htra1";1,19861878729791e-111;0,628006403405356;0,313;0,009;1,76640450684093e-107
"Col17a1";1,89251662573916e-111;0,367236749891787;0,235;0,003;2,7890017513518e-107
"Rap2b";5,67024408018767e-111;1,46828430642172;0,73;0,089;8,35623870097256e-107
"Ccnd2";5,51220287785663e-110;0,835785192329331;0,322;0,01;8,12333338109731e-106
"Moxd1";6,75604529581477e-109;0,885611862258072;0,539;0,042;9,95638395244223e-105
"Pcdh19";5,78586741934388e-107;0,503554171869605;0,287;0,008;8,52663281588707e-103
