"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Itih5";0;1,73769217045627;0,85;0,048;0
"Trp53i11";0;1,114406618244;0,667;0,029;0
"Slc4a11";0;2,10327169347534;0,951;0,07;0
"Atp6v0d2";0;1,84173413282312;0,972;0,292;0
"Tspan1";0;1,90286687902495;0,92;0,21;0
"Ociad2";0;1,45499211940912;0,856;0,13;0
"Stap1";0;3,07795045956098;0,989;0,088;0
"Hepacam2";0;2,36956373557237;0,983;0,07;0
"Pde1c";0;1,43030773520328;0,859;0,125;0
"Aldh1a3";0;2,13622168728696;0,94;0,072;0
"Ascl3";0;2,78303923449675;0,911;0,057;0
"Nrip3";0;1,45463468678359;0,771;0,049;0
"Cpxm2";0;1,47203560144637;0,799;0,035;0
"Pdlim3";0;1,63090816104868;0,905;0,172;0
"Hexa";0;1,37768185561586;0,89;0,171;0
"Foxi1";0;1,90366075426856;0,782;0,035;0
"Gng4";0;1,14580055468946;0,658;0,025;0
"Serpinb9";0;2,07359346158753;0,905;0,159;0
"Rcan2";0;1,78943073405108;0,887;0,035;0
"Aldh1a1";0;1,42702954738678;0,802;0,067;0
"Ldhb";9,62969941993136e-300;2,09032142551316;0,995;0,685;1,41912880351528e-295
"Pam";6,38796540986989e-299;1,89953829849303;0,98;0,42;9,41394462452525e-295
"Colec12";4,5045303944398e-297;0,893287915172384;0,604;0,022;6,63832644228593e-293
"App";2,35565516141449e-296;1,85913598999803;1;0,821;3,47152901137653e-292
"2610016A17Rik";5,12880090322769e-296;1,03997193138844;0,583;0,018;7,55831389108665e-292
"Gnas";9,35489931660565e-296;1,66274246304888;1;0,986;1,37863151228817e-291
"Dsc3";3,64172987549547e-295;1,1479912543544;0,65;0,041;5,36681731751768e-291
"Mal";4,65162593613683e-292;1,52254829127649;0,922;0,218;6,85510114208484e-288
"Clcnka";2,39008464185476e-289;1,16344712267277;0,586;0,022;3,52226773670136e-285
"Khdrbs3";4,09882618975134e-289;1,18503954026279;0,759;0,098;6,04044015583655e-285
"Gprc6a";1,07674500181144e-281;0,866754033547291;0,515;0,006;1,58679910916952e-277
"Itpr2";1,8664470445787e-280;1,70050490846896;0,966;0,382;2,75058300959563e-276
"Btg3";7,0485894721433e-280;1,42406993552072;0,896;0,207;1,03875063050976e-275
"Plxna4";2,97434232506722e-277;1,20908649145812;0,778;0,107;4,38328828445156e-273
"Slc12a2";1,31762167718695e-276;2,05030690497962;1;0,675;1,94177906567041e-272
"Neurl1a";1,722403200362e-272;0,836185936237254;0,543;0,016;2,53830559637349e-268
"Pdlim4";4,96862022030841e-272;1,66911161878707;0,946;0,31;7,3222556186685e-268
"Plcg2";1,48578885971658e-271;1,11029460200015;0,753;0,098;2,18960704256432e-267
"Atp6v0b";4,30985460379457e-270;1,5175375486344;0,998;0,881;6,35143272961206e-266
"Atp6ap2";2,31558060309464e-268;1,62569850844454;0,982;0,609;3,41247113478057e-264
