"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Gm26917";2,23830691182281e-204;4,13808669653982;0,967;0,403;3,29859289595327e-200
"Gm42418";4,27424665808542e-198;2,42406710148834;1;1;6,29895730002049e-194
"Lars2";2,92967678749366e-123;1,77936266456066;0,985;0,627;4,31746468172941e-119
"Scgb1b27";3,2460192666369e-114;-0,301632558525105;1;0,999;4,7836585932428e-110
"Cd9";1,97162394119317e-112;-1,22102000212352;1;0,953;2,90558220213637e-108
"Scgb2b27";8,88072584615766e-101;-0,477634131043239;1;0,997;1,30875256794825e-96
"Eef1a1";4,82233119991329e-87;-0,999373984990123;1;1;7,10666948931221e-83
"Tpt1";4,88367143951068e-83;-0,918456149395693;1;0,999;7,19706660040689e-79
"Itm2b";4,19751270485493e-81;-1,21697106827328;0,998;0,956;6,18587447314471e-77
"Car6";4,21838160325064e-80;-0,901479987502483;0,996;0,896;6,21662896871048e-76
"Btf3";4,50307072431676e-77;-0,874775724059233;0,998;0,948;6,63617532642562e-73
"Ebp";1,67935373530827e-71;-0,725069100237255;0,068;0,561;2,4748635997238e-67
"Scgb2b26";8,14009494997031e-70;-0,378373961024564;0,998;0,911;1,19960579277713e-65
"Tmsb4x";2,52192527453506e-68;-1,20459306717843;0,998;0,986;3,71656127708232e-64
"Yif1a";8,92256642147641e-68;-0,672378014108158;0,055;0,529;1,31491861353298e-63
"Epcam";1,0657395356725e-67;-1,04402841129231;1;0,959;1,57058035372056e-63
"Actg1";2,53547007441944e-67;-1,65762750339118;1;0,978;3,73652224867192e-63
"Snrpd1";1,27746537467604e-64;-0,672523449440761;0,088;0,56;1,88260072266009e-60
"Mydgf";8,19096554596193e-64;-0,671944035951499;0,097;0,568;1,20710259250841e-59
"Emc4";8,2361669621772e-64;-0,645802065410357;0,064;0,531;1,21376392521605e-59
"Tmem59";1,8404370279068e-63;-0,87003427464029;0,985;0,92;2,71225204802626e-59
"Dhrs7";1,1785958577217e-61;-0,719081226350776;0,092;0,544;1,73689671552446e-57
"Pdia6";7,74477743218552e-61;-0,684176476975773;0,057;0,504;1,14134785018118e-56
"Cd151";2,79429816983331e-60;-0,671629494001094;0,075;0,53;4,11795721288335e-56
"Yipf4";3,31160764698909e-60;-0,674904626033955;0,086;0,536;4,88031618936782e-56
"Prmt1";3,20123258045063e-59;-0,657049261476241;0,088;0,541;4,7176564538101e-55
"Tmem11";4,65516435804247e-59;-0,675214649682056;0,064;0,504;6,86031571444719e-55
"Cd47";8,98759880439331e-59;-0,683882222153212;0,077;0,524;1,32450243580344e-54
"Ier3ip1";9,13426996990046e-59;-0,616134619525011;0,081;0,533;1,34611736546423e-54
"S100a16";1,00417732975347e-58;-0,787167623502731;0,075;0,512;1,47985613085769e-54
"Klk1";2,77255477231445e-58;-0,638035473604933;1;0,998;4,0859139679598e-54
"Pam16";2,83138064412724e-58;-0,646688383584758;0,077;0,527;4,17260565525031e-54
"Krt18";2,95211245806111e-58;-1,33514027457865;1;0,982;4,35052812944466e-54
"Alg5";3,39692224455952e-58;-0,629060219704793;0,055;0,485;5,00604431180736e-54
"Cd63";3,50028395635463e-58;-0,942945720163142;0,987;0,92;5,15836846647982e-54
"Tmbim6";8,51979376030427e-58;-0,676753050426323;0,991;0,962;1,25556200645604e-53
"Mrpl17";1,8583729349815e-57;-0,621546378670398;0,095;0,543;2,73868419428224e-53
"Laptm4a";7,96049515163429e-57;-0,761685380879098;0,993;0,937;1,17313817049635e-52
"Lamtor5";1,54500281908556e-56;-0,620456842011578;0,101;0,547;2,27687065448639e-52
"Vps29";3,84450013085137e-56;-0,572508805363407;0,09;0,535;5,66563984283566e-52
"Rab11a";5,16636518211642e-56;-0,615319399644844;0,081;0,518;7,61367236888498e-52
"Cltb";6,17083398425451e-56;-0,653843010506125;0,101;0,543;9,09395804259587e-52
"Polr2c";1,48186009675434e-55;-0,570508374115248;0,081;0,517;2,18381722458687e-51
"Sys1";1,61972877496572e-55;-0,693500952648344;0,075;0,504;2,38699429566699e-51
"Rwdd1";2,59910121539259e-55;-0,595136575011245;0,077;0,512;3,83029546112407e-51
"Lsm12";3,93902305453219e-55;-0,607044124453295;0,077;0,505;5,80493827546408e-51
"Naca";4,15536708940195e-55;-0,792646799595857;0,998;0,973;6,12376447965166e-51
"Psmb7";6,21978170922285e-55;-0,572606050187813;0,103;0,551;9,16609230488172e-51
