"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Esp4";0;3,01940709953965;0,895;0,115;0
"Gjb2";2,83750773399365e-244;1,79296872427215;0,828;0,159;4,37486942427142e-240
"Wfdc18";5,26116430443335e-233;3,47635421202496;0,998;0,483;8,11166312457534e-229
"Ccnd1";1,64910596677684e-225;2,03988158071511;0,838;0,195;2,54259157957652e-221
"BC006965";1,47157854795218e-221;1,23674405932422;0,643;0,087;2,26887980523267e-217
"Car2";6,60165479063926e-216;2,4353003988221;0,927;0,31;1,01784313562076e-211
"Slc13a2";4,86194519354732e-210;0,951678178418399;0,471;0,036;7,49614709941125e-206
"Slc9a3";5,24960200246943e-199;0,85398406842171;0,471;0,041;8,09383636740736e-195
"Ano1";1,33961714741553e-177;1,0985372169926;0,629;0,109;2,06542171788526e-173
"Aox3";1,78487121589708e-175;1,11725377939766;0,613;0,1;2,75191444067012e-171
"Fads2";5,4395427797039e-157;0,660092714477036;0,428;0,045;8,38668705774748e-153
"Pir";2,22434160690909e-144;1,02111853086973;0,492;0,075;3,42948988953244e-140
"Tmem176b";4,61208887751104e-143;2,11776357037697;0,991;0,771;7,11091863134653e-139
"Il34";2,64035710156924e-138;0,672839266844849;0,46;0,066;4,07090257919946e-134
"Ctsh";8,29347918853502e-138;1,53574543719186;0,849;0,409;1,27868862128833e-133
"Nkd2";1,42436669677509e-135;0,931181355378751;0,554;0,108;2,19608857308783e-131
"Tmem176a";2,88922031782458e-134;2,09304035018992;0,904;0,603;4,45459988602195e-130
"Tspan33";8,24779886520377e-130;0,817204199572086;0,519;0,098;1,27164562903712e-125
"Gpc6";3,85574383571825e-120;0,491322741001764;0,32;0,031;5,9447858459104e-116
"Wnt5b";3,27745800565886e-114;0,545153429613554;0,366;0,049;5,05318475312483e-110
"Taldo1";4,93749799249743e-114;1,35547696941239;0,995;0,945;7,61263440483254e-110
"Foxc1";4,91697145238923e-113;1,16560274076872;0,769;0,324;7,58098658529371e-109
"Cyp2f2";2,99420587092613e-110;1,58464405982864;0,993;0,736;4,61646661179391e-106
"Mgst1";1,6516692563391e-109;1,32966211216149;0,773;0,312;2,54654365942363e-105
"Elf5";1,07586066517677e-107;1,23342879370708;0,769;0,333;1,65876197356954e-103
"Lmo4";6,47980437352292e-107;1,27120766695791;0,844;0,495;9,99056238309763e-103
"Bst1";6,46399505199396e-106;0,492014227396197;0,279;0,027;9,96618757116429e-102
"Aldoc";8,855912644521e-104;1,10128499762874;0,611;0,187;1,36540461153225e-99
"Barx2";1,45282822996689e-102;1,18059991554738;0,787;0,366;2,23997056496296e-98
"Dclk1";1,5110283336963e-102;0,685175110918894;0,455;0,091;2,32970348489296e-98
"Cyba";7,04584624906866e-100;1,12198633906095;0,764;0,332;1,08632857468141e-95
"Ehf";4,9498017510889e-97;1,19770662761143;0,959;0,757;7,63160433982887e-93
"Gm16136";1,00519931326973e-95;1,12572759200822;0,822;0,443;1,54981630119927e-91
"Hp";1,63499250111194e-94;1,9494580781772;0,622;0,204;2,52083143821439e-90
"Pdgfa";1,20263325837347e-93;1,09925023406216;0,831;0,455;1,85421995776022e-89
"Enpp3";1,01351475329904e-90;0,883834834905549;0,508;0,142;1,56263704663646e-86
"Kit";1,10817958299071e-88;0,842489087552284;0,618;0,2;1,70859128105507e-84
"Atf3";8,70117019681119e-88;-3,11248593172959;0,6;0,838;1,34154642094435e-83
"Paqr6";1,68534737384445e-87;1,09414505082062;0,728;0,354;2,59846858099338e-83
"Clec2d";7,4139918904286e-87;0,965089196106078;0,968;0,834;1,14308926966628e-82
"Ank";6,24739164519858e-86;0,381987262213118;0,243;0,026;9,63222843856716e-82
"Gmnn";4,65120145331245e-85;0,80010282477217;0,46;0,119;7,17122240071713e-81
"Mt1";1,59660472645289e-84;-3,10352202083921;0,922;0,957;2,46164516724506e-80
"Mt2";8,45218719359879e-84;-2,47290546718405;0,32;0,73;1,30315822150906e-79
"Gsta3";8,78399183832993e-84;0,761742772400527;0,451;0,108;1,35431586163371e-79
"Vamp5";1,35403900024397e-83;0,966951239646614;0,673;0,285;2,08765733057615e-79
"Ubc";3,64380945019581e-83;-2,52648014290457;0,952;0,975;5,6180254103119e-79
"Cyb5a";3,78700893177326e-83;1,07985631638517;0,945;0,792;5,83881037100801e-79
"Tsc22d1";7,24905289686714e-83;-1,99857946855283;0,41;0,781;1,11765897563898e-78
"Fth1";1,14330421123421e-81;0,989915386063515;1;0,987;1,7627464328809e-77
"Cd81";1,05392936938203e-79;1,02806230318531;0,952;0,75;1,62494830171321e-75
"Cxcl17";4,0321036215108e-79;0,996952459023001;0,993;0,761;6,21669736364535e-75
