"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Serpinb11";0;1,9800287450074;0,796;0,018;0
"5330417C22Rik";0;1,1902569283699;0,725;0,037;0
"Col11a1";0;1,64416286108314;0,716;0,005;0
"Gm44410";0;2,15803949081545;0,802;0,008;0
"A630073D07Rik";0;4,11005710639949;0,956;0,116;0
"Tll1";0;1,74455979286123;0,846;0,004;0
"Tmem59l";0;1,30872259090021;0,661;0,006;0
"Lman1l";0;2,09460408943134;0,793;0,019;0
"Dcdc2a";0;1,24126923119966;0,689;0,005;0
"Cldn10";0;2,69981483399638;0,989;0,131;0
"Prlr";0;2,26093585572511;0,981;0,116;0
"Aqp5";0;2,80118970913352;0,942;0,09;0
"Kitl";5,07333254938019e-296;1,26774520913429;0,782;0,063;7,5247668372407e-292
"Fam25c";2,71024572608725e-277;1,76542987342083;0,678;0,044;4,01983646093261e-273
"Gdpd1";3,73587686803939e-277;1,95901005876297;0,928;0,163;5,54105257067603e-273
"Sval2";1,0586268922868e-269;0,901097119144069;0,482;0,006;1,57015540663978e-265
"Ank2";1,67451700272516e-269;1,08809357949976;0,719;0,053;2,48364361844196e-265
"Dhrs3";2,91387839128763e-255;1,29953026170106;0,84;0,111;4,32186442995781e-251
"Snca";2,21310447202395e-250;0,984179306895735;0,587;0,03;3,28247655290592e-246
"A530053G22Rik";1,86242117325507e-243;0,927548288920867;0,413;0,002;2,76234308417192e-239
"Slc38a1";2,40481185495922e-237;0,821505924460243;0,554;0,027;3,56681694327551e-233
"Spdef";1,60803216729111e-232;0,921449218257281;0,656;0,056;2,38503331052617e-228
"Asrgl1";7,43804916305593e-232;1,5924330352593;0,851;0,15;1,10321145186446e-227
"Gm34006";2,52013878326602e-230;0,874365155318989;0,562;0,032;3,73786984334016e-226
"Tekt5";5,35045091041781e-221;0,61613486926117;0,419;0,008;7,93578879033169e-217
"Gpr37l1";1,99053559106252e-218;0,621530144961582;0,38;0,003;2,95236238866393e-214
"Smgc";4,95823611957976e-212;7,89914176736186;1;0,921;7,3540558125607e-208
"St3gal4";2,32783458175198e-211;1,28590234481728;0,804;0,125;3,45264425165453e-207
"Ubd";1,38933434530094e-208;1,01309817142608;0,355;0,002;2,06066070095036e-204
"Phyh";3,62840819293714e-207;2,74724048556606;1;0,731;5,38165503176437e-203
"Fbp2";8,00763950500138e-195;0,793401136793301;0,455;0,022;1,1876930913818e-190
"Creb3l4";1,63088158204035e-192;0,789203261126188;0,537;0,042;2,41892356248225e-188
"Ggta1";2,94727217874891e-191;0,597495113237708;0,421;0,016;4,37139409552038e-187
"Rab3d";1,04421416457854e-189;1,0169143270254;0,738;0,116;1,54877844890289e-185
"Rexo2";2,69971056595077e-187;1,78858272774012;0,994;0,638;4,00421071141819e-183
"Fxyd3";1,72624350664824e-185;1,9745018573059;1;0,937;2,56036436906066e-181
"Fam161a";1,93688095855234e-182;0,640107146899005;0,408;0,016;2,87278183772483e-178
"H2afj";1,13401906747808e-180;1,78033868921948;1;0,913;1,68197708088348e-176
"Tmed3";1,18501446495397e-178;1,74237198371172;0,953;0,458;1,75761345441972e-174
"Rpl32";1,21340220674609e-173;1,37160748453053;1;0,998;1,79971815304581e-169
