"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Gm26917";3,93526282520985e-198;4,19209942526468;0,969;0,41;5,83678182235124e-194
"Gm42418";1,23956007216524e-191;2,47698876259426;1;1;1,83851549903549e-187
"Lars2";6,24073678235142e-126;1,87351216076778;0,984;0,624;9,25626079558363e-122
"Scgb1b27";3,05674725839921e-118;-0,452841736505539;1;0,999;4,53376753365771e-114
"Scgb2b27";3,06049975037034e-107;-0,601821465845105;1;0,995;4,53933322974929e-103
"Cd9";6,00471197642372e-107;-1,11467073289726;1;0,957;8,90618880343166e-103
"Prol1";1,00424707489047e-99;-0,262728546833674;1;0,992;1,48949926147755e-95
"Rpl9";8,63243073737787e-84;-0,929053596830745;1;0,985;1,28036212696789e-79
"Car6";3,80373477184007e-83;-0,885975699941156;0,996;0,892;5,64169941359319e-79
"Eef1a1";7,46565045343546e-83;-0,894334368438896;1;1;1,10730527525355e-78
"Tpt1";1,77112917336809e-81;-0,840177226112678;1;1;2,62693878993955e-77
"Scgb2b26";4,9021195176713e-79;-0,333508640293833;0,996;0,908;7,27082366861007e-75
"Rps27a";8,84698327801566e-75;-0,88333908710058;1;0,993;1,31218455979528e-70
"Itm2b";8,64810952911776e-73;-1,13041574965067;0,998;0,96;1,28268760535875e-68
"Rps3a1";1,89538800090563e-68;-0,891324396699223;1;0,991;2,81123948294323e-64
"Yif1a";2,83065514982207e-68;-0,670139572887296;0,049;0,53;4,19842771821609e-64
"Btf3";4,17456954611896e-67;-0,739894992054885;1;0,953;6,19172155080364e-63
"Rpl21";9,62387035032313e-67;-0,814837851352358;1;0,996;1,42741245035993e-62
"Rps24";1,01702388378998e-66;-0,785365518357548;1;0,997;1,5084498244373e-62
"Rplp1";2,02679263157746e-66;-0,787509152636077;1;1;3,00613883115569e-62
"Rpl23";2,91917801043707e-66;-0,766019880405478;1;0,997;4,32972482508027e-62
"Rplp0";3,05934258038348e-66;-0,803018987777978;1;0,997;4,53761691522477e-62
"Rps16";7,69953384682967e-66;-0,783154238921492;1;0,991;1,14199486016178e-61
"Rpl10";1,55708724764267e-65;-0,719047410501747;1;0,983;2,30947180570361e-61
"Rps10";3,76386661774956e-64;-0,829466357978437;1;0,993;5,58256696744615e-60
