"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Ifi211";0;0,787793005400897;0,396;0,01;0
"Orm1";0;1,81788891557734;0,69;0,002;0
"Orm3";0;0,830709810746475;0,38;0,001;0
"Tnc";0;2,2258840279801;0,775;0,039;0
"Htr1d";0;1,06239888353095;0,342;0,005;0
"Ltb4r2";0;0,424539205676593;0,305;0,004;0
"Col25a1";1,11847270466272e-298;0,328912586286172;0,187;0;2,00922436665611e-294
"Dkk3";1,16615944091794e-287;0,919756278061754;0,599;0,035;2,09488881966499e-283
"Ifi204";4,39696936230715e-279;0,604395222350519;0,369;0,011;7,89871576244856e-275
"Defb1";1,18089089061515e-260;1,4425774098377;0,727;0,062;2,12135239590105e-256
"Anxa8";1,21177708968823e-256;1,14032246982853;0,583;0,038;2,17683636391594e-252
"Crisp1";1,87035176156565e-254;1,73157767835392;0,353;0,011;3,35989990447653e-250
"F5";4,86536796959286e-253;0,691606848254144;0,273;0,005;8,74014702057662e-249
"Ifi202b";4,62801360284873e-244;4,22098190202178;0,952;0,146;8,31376363615747e-240
"Cyp3a13";6,9139950750836e-233;0,284930834641408;0,15;0;1,24203007528802e-228
"Ifi203";3,00437801785029e-215;0,998870973322207;0,513;0,034;5,39706467126625e-211
"Kcnh1";2,17515716327968e-207;0,883223632372176;0,551;0,043;3,90745232811561e-203
"Ces2b";2,45304747462267e-206;0,347772531758182;0,214;0,004;4,40665448341216e-202
"Fst";4,33755550100855e-202;3,3430512606591;0,791;0,101;7,79198470201176e-198
"Slc6a6";2,34782880881129e-194;1,79343315408683;0,898;0,154;4,21763967214861e-190
"Tpm2";4,00729260390055e-192;0,742244600914659;0,85;0,116;7,19870043364696e-188
"Dapk2";4,34100840298833e-187;0,481108002936841;0,316;0,013;7,79818749512824e-183
"Il33";5,45782945395051e-185;1,48100426354917;0,77;0,099;9,8044448310767e-181
"Ccdc3";5,43466630844909e-183;0,606817013155718;0,385;0,022;9,76283455649794e-179
"Kcnj15";8,78172974388026e-181;0,876662909315675;0,594;0,058;1,57754993119065e-176
"Tnfrsf11b";1,95782138196601e-171;1,92634438494748;0,626;0,072;3,51703033056374e-167
"Ecm1";2,26119449183683e-169;1,45690071963301;0,69;0,092;4,06200978513568e-165
"Tacstd2";3,75249569952786e-154;3,34683548681861;0,989;0,326;6,74098327463185e-150
"Cdo1";8,10798405487852e-151;2,3797324421615;0,941;0,228;1,45651825561838e-146
"Bace2";1,01999931827631e-150;1,22738960061979;0,722;0,111;1,83232677535156e-146
"Gpr87";6,9750995421609e-144;1,6006934094255;0,775;0,141;1,25300688175378e-139
"Ptprz1";7,59838629658923e-137;0,749169483487081;0,476;0,048;1,36497411431929e-132
"Plb1";1,23107848675256e-136;0,672995918749242;0,321;0,021;2,21150939360229e-132
"Hlf";1,69951566935247e-133;0,527672410731122;0,364;0,028;3,05300994842477e-129
"Cat";1,31888347067179e-131;3,45840731789854;1;0,561;2,36924226671481e-127
"Capg";1,37345870359502e-130;1,6898789150392;0,93;0,276;2,4672812151381e-126
"Ahnak2";3,01246749000612e-130;0,481005575243345;0,321;0,022;5,411596599047e-126
"Mndal";3,2550686183515e-126;0,693999880669819;0,337;0,025;5,84740526600664e-122
"Cbr2";2,53295298103705e-124;2,47153293686379;0,995;0,559;4,55019673513496e-120
"Krt19";5,10129324793627e-124;1,2034765987025;0,396;0,037;9,16396319059271e-120
"Ltbp1";8,80743941735439e-120;0,601545312848129;0,428;0,044;1,58216841693354e-115
"Ces2e";2,8790768060793e-119;0,392216124863321;0,257;0,015;5,17197357444085e-115
