"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"F3";8,23781223825659e-238;-1,94683479146876;0,828;0,995;1,47984059048041e-233
"Tnfrsf12a";1,323276216223e-223;-1,11154903531068;0,917;1;2,37713339482301e-219
"Sfn";1,67793861634604e-209;-1,45774193830279;0,954;1;3,01424893040403e-205
"S100a10";1,60448677639979e-198;-1,00763403947264;0,996;1;2,88230004512458e-194
"S100a11";1,60177797709231e-183;-0,83687599560848;1;1;2,87743395804862e-179
"Rtn4";6,56054113869978e-176;-0,899291632251077;0,978;1;1,17853561015603e-171
"S100a6";1,16561010751186e-173;-1,80628459301169;0,905;0,991;2,0939019971343e-169
"Tuba1c";1,27904525400052e-172;-1,13310254076741;0,847;0,992;2,29767689428654e-168
"Fhl2";3,17847910642626e-171;-1,37879304577692;0,449;0,889;5,70981986678413e-167
"Anxa2";1,48388332318457e-170;-1,04574143570425;0,947;0,996;2,66564800176876e-166
"Clic4";4,0337861877116e-165;-1,18163028292961;0,589;0,947;7,24629350760512e-161
"Eif4a1";3,37863174365727e-162;-0,735847791967054;0,997;1;6,06937406430592e-158
"Sdc4";7,92736073420139e-161;-1,00631338609024;0,97;0,999;1,42407108229194e-156
"Fosl1";1,70656423306557e-160;-1,05345944001866;0,58;0,953;3,065671988279e-156
"Cfl1";3,53958312348759e-158;-0,82166094270652;0,971;1;6,35850712303311e-154
"Pmepa1";9,9654826378301e-156;-1,18715663685267;0,439;0,873;1,7901993010598e-151
"Eif1";2,34250096606173e-153;-0,587493449645608;1;1;4,2080687354333e-149
"Krt14";5,13631054191615e-152;-1,33476360393878;0,891;0,992;9,22686825749817e-148
"Myl12a";1,74753134828163e-151;-0,774439390266794;0,992;1;3,13926531405312e-147
"Ier5";1,8192866015003e-151;-1,13166571195442;0,847;0,995;3,26816645093515e-147
"Tpm1";1,7826723890615e-148;-1,05125978541958;0,939;0,989;3,20239267971008e-144
"Ccn1";6,16956599485894e-148;-1,37227807602814;0,908;0,989;1,10830083531646e-143
"Plaur";1,05611239108893e-142;-1,350049653078;0,163;0,633;1,89720029935215e-138
"Mat2a";5,12068492539972e-141;-1,01640643327073;0,695;0,952;9,19879839998806e-137
"Hes1";7,52270391792748e-140;-1,29741715806141;0,902;0,982;1,35137853181649e-135
"Tpm4";1,54025207595493e-138;-0,881225137246791;0,869;0,992;2,76690882924544e-134
"Eif6";6,96099524607284e-138;-0,840312200381357;0,857;0,988;1,25047318600452e-133
"Serpinb5";1,21904352125642e-137;-0,997752645000076;0,59;0,921;2,18988978158504e-133
"Epcam";4,86532520165307e-135;-0,719451993022387;0,998;1;8,74007019224958e-131
