"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Ecrg4";0;4,38243275369601;0,961;0,01;0
"Gm29157";0;0,310327375636701;0,194;0;0
"Igfbp2";0;3,38238044671716;0,975;0,134;0
"Ackr3";0;2,28683968744222;0,839;0,034;0
"Chil1";0;0,975975308739649;0,348;0,01;0
"Lmod1";0;1,9806263796065;0,839;0,038;0
"Vim";0;2,81710720720715;0,914;0,085;0
"Nebl";0;1,49817028517144;0,728;0,054;0
"Lcn2";0;2,45621523265394;0,771;0,073;0
"Fbn1";0;0,608942810760452;0,398;0,015;0
"Fgf7";0;1,55686164914811;0,71;0,002;0
"Ism1";0;1,62675901612852;0,717;0,004;0
"Myl9";0;3,87945128286108;0,968;0,023;0
"Lhfp";0;2,33406451014523;0,921;0,153;0
"Postn";0;1,90498094498979;0,588;0,008;0
"Tspan2";0;2,22558013926513;0,781;0,005;0
"Synpo2";0;0,617085974842219;0,348;0,003;0
"Tpm2";0;4,80749351420661;0,989;0,103;0
"Tmem88b";0;0,679818200632966;0,348;0,006;0
"Steap4";0;1,3320433964466;0,606;0,017;0
"Hgf";0;0,482779703892022;0,265;0,002;0
"Sparcl1";0;1,54586299207246;0,642;0,024;0
"Rcn3";0;1,06660128320861;0,656;0,026;0
"Synm";0;0,770989236089713;0,344;0,004;0
"Ntrk3";0;1,70091227332922;0,817;0,086;0
"Plekhb1";0;0,852723826284211;0,491;0,013;0
"Tgfb1i1";0;1,62574265624661;0,774;0,024;0
"Sfrp1";0;1,46151361920826;0,703;0,003;0
"Nkd1";0;1,41727341301808;0,631;0,024;0
"Dpep1";0;0,867886843979014;0,441;0,003;0
"Cnn1";0;3,25233551294924;0,903;0,01;0
"Clmp";0;0,614586564419714;0,369;0,005;0
"Tagln";0;4,93339577581335;0,932;0,029;0
"Ncam1";0;0,798223556300505;0,384;0,006;0
"Rasl12";0;0,560321277746838;0,323;0,003;0
"Trf";0;2,15062948369282;0,824;0,004;0
"Cck";0;2,54656799046855;0,699;0,022;0
"Spock2";0;0,607130755214152;0,351;0,008;0
"1500009L16Rik";0;0,880057479730863;0,52;0,007;0
"Lyz2";0;0,776286798600296;0,251;0,003;0
"Wif1";0;0,852261134166894;0,24;0,001;0
"Pmp22";0;1,6676230173106;0,774;0,031;0
"Osr1";0;1,5903497263341;0,667;0,003;0
"Fam49a";0;0,586518676815202;0,369;0,012;0
"Rgs6";0;0,520108805131457;0,319;0,002;0
"Pgf";0;2,02530165416978;0,799;0,011;0
"Asb2";0;0,487099954523226;0,283;0,002;0
"Meg3";0;2,77739992965461;0,71;0,009;0
"Rian";0;0,690803291364834;0,269;0,004;0
"Ckb";0;2,25091873994407;0,703;0,033;0
"Gas1";0;3,14756362051135;0,878;0,031;0
"Irx4";0;0,662415847860546;0,423;0,005;0
"Mef2c";0;1,10695763043546;0,659;0,03;0
"Fst";0;2,42361795167438;0,885;0,09;0
"Sema5a";0;1,13502569777189;0,634;0,009;0
"Matn2";0;1,51051062973185;0,753;0,039;0
"Has2";0;1,05803013961959;0,412;0,014;0
"Myh11";0;3,2736406730655;0,896;0,009;0
"Apod";0;0,937986851294943;0,448;0,005;0
"Abi3bp";0;0,8763290179692;0,48;0,007;0
