"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Sgo2a";0;0,759116925157079;0,505;0,009;0
"Kif14";0;0,399908482726699;0,291;0,001;0
"Aspm";0;0,683452502179238;0,408;0,003;0
"Nuf2";0;0,787827966322531;0,524;0,001;0
"Cenpf";0;2,13899261519545;0,728;0,01;0
"Arhgap11a";0;0,795176545276625;0,563;0,015;0
"Bub1b";0;0,749852625921998;0,485;0,01;0
"Knl1";0;0,868031617323347;0,553;0,003;0
"Nusap1";0;1,23305050071166;0,592;0,002;0
"Bub1";0;0,786775160359326;0,485;0,001;0
"Tpx2";0;1,48498512795204;0,825;0,016;0
"Ube2c";0;3,13596935948938;0,796;0,01;0
"Ect2";0;0,922781674138759;0,602;0,008;0
"Ccna2";0;1,24592669729175;0,641;0,002;0
"Iqgap3";0;0,826215452662003;0,544;0,002;0
"Cenpe";0;1,54870076462888;0,689;0,007;0
"Depdc1a";0;0,615875283533237;0,388;0,001;0
"Melk";0;1,07554727179176;0,68;0,004;0
"Kif2c";0;0,633496131226319;0,359;0,001;0
"Cdc20";0;2,29757422857668;0,757;0,013;0
"Cdca8";0;1,98592481478828;0,893;0,015;0
"Tacc3";0;1,52058251005135;0,835;0,024;0
"Ncapg";0;0,623398569662316;0,408;0,002;0
"Kntc1";0;0,476763173050002;0,369;0,004;0
"Cdca3";0;1,96137124936381;0,835;0,008;0
"Rad51ap1";0;0,526706435040226;0,359;0,004;0
"Foxm1";0;0,62806686275289;0,476;0,005;0
"Lockd";0;2,06805548349866;0,835;0,014;0
"E2f8";0;0,508785923107004;0,34;0,003;0
"Prc1";0;1,95827011577532;0,767;0,027;0
"Plk1";0;0,461315155843639;0,282;0,001;0
"Kif22";0;0,982940956349456;0,544;0,014;0
"Mki67";0;2,0556570280972;0,864;0,017;0
"Shcbp1";0;1,1547446815876;0,68;0,007;0
"Neil3";0;0,686432010702888;0,466;0,001;0
"Ankle1";0;0,411004543884365;0,262;0;0
"Cenpn";0;0,670364802969034;0,524;0,006;0
"Spc24";0;2,16709457339821;0,942;0,025;0
"Anln";0;0,944862617649531;0,612;0,003;0
"Kif23";0;1,5682642328943;0,767;0,023;0
"Pclaf";0;3,0999374190916;0,922;0,012;0
"Ccnb2";0;1,74607258720658;0,728;0,006;0
"Mns1";0;0,719871890759006;0,553;0,012;0
"Ttk";0;0,489898781169054;0,32;0,002;0
"Kif15";0;0,900695034373962;0,592;0,003;0
"Cdk1";0;2,56993064998625;0,883;0,007;0
"Eldr";0;0,690437323711476;0,524;0,009;0
"Hmmr";0;1,66299170764091;0,718;0,004;0
"Aurkb";0;0,881599122994136;0,534;0,001;0
"Pimreg";0;0,850726847446988;0,388;0;0
"Top2a";0;2,69790726292596;0,864;0,014;0
"Tk1";0;1,02014188270626;0,612;0,012;0
"Birc5";0;2,38455149321939;0,893;0,013;0
"Mis18bp1";0;0,614121033510564;0,369;0,002;0
"Hist1h1b";0;2,15577387891758;0,66;0,02;0
"Hist1h2af";0;0,357717900152745;0,214;0;0
"Hist1h2ab";0;0,584712571081084;0,398;0,003;0
"Cenpp";0;1,0568297899268;0,757;0,02;0
"Mxd3";0;0,685555045724885;0,417;0,002;0
"Ccnb1";0;1,55651567925043;0,67;0,002;0
"Cdkn3";0;1,08575145400198;0,476;0,004;0
"Dlgap5";0;0,701435147076265;0,495;0,008;0
"Pbk";0;1,6492115345119;0,796;0,003;0
"Esco2";0;1,17755272025219;0,553;0,003;0
"Diaph3";0;1,32691439311978;0,767;0,021;0
"Cenpm";0;1,35024243532592;0,796;0,02;0
"Racgap1";0;1,5082728919004;0,806;0,012;0
"Kifc1";0;0,693693983628172;0,447;0,002;0
"Ndc80";0;0,886911951549621;0,553;0,006;0
"Kif20a";0;0,806159474099615;0,485;0,004;0
"Ska1";0;0,904376051601929;0,583;0,001;0
"Cdca5";0;0,677188550648328;0,379;0,001;0
"Incenp";0;1,35542415522195;0,786;0,022;0
"Kif20b";0;0,941369941562057;0,544;0,014;0
"Kif11";0;1,29857059089669;0,699;0,006;0
"Cep55";0;0,577828270087829;0,388;0,002;0
"Kif4";0;0,757349879697856;0,495;0,004;0
"Cenph";2,02196771756309e-307;0,859471558361375;0,592;0,018;3,63226280783033e-303
"Rad51";6,46281952708404e-306;0,751653046780358;0,524;0,013;1,16098089984538e-301
"Ckap2l";5,84375061754197e-293;1,28409656993583;0,728;0,031;1,04977136093524e-288
"Cdc25c";1,02499442559036e-292;0,430158216432524;0,243;0,001;1,84129998613052e-288
"Prr11";1,21388571846804e-292;0,344815580893413;0,243;0,001;2,18062430465599e-288
"Knstrn";5,64362691122399e-291;1,32431857439649;0,689;0,028;1,01382113833228e-286
"Ncaph";1,70891498982649e-284;0,672290395891938;0,456;0,01;3,06989488772431e-280
"Nek2";7,6893705786166e-282;0,448489771919642;0,291;0,003;1,38131853074269e-277
"Dscc1";1,36992865033598e-277;0,688179176777443;0,466;0,011;2,46093982746355e-273
"Hist1h3c";3,51807528590477e-277;0,408197060554433;0,243;0,002;6,31987044359932e-273
"Psrc1";2,62627096486486e-270;0,657237311137865;0,398;0,008;4,71783316128324e-266
"Zwilch";1,04715946395175e-262;0,580396395084537;0,456;0,012;1,88111726104293e-258
"Traip";1,09244362011073e-258;0,414838043794579;0,32;0,005;1,96246571916691e-254
"Cdc45";9,85591580182136e-253;0,687832083057282;0,447;0,012;1,77051671463919e-248
"Sapcd2";6,11655334814316e-252;0,278581117727545;0,165;0;1,09877764346044e-247
"Cenpi";3,73216158787925e-248;0,51227458821691;0,369;0,007;6,70445507646628e-244
"Cenpw";5,60047338381291e-248;1,74032933372269;0,913;0,066;1,00606903866815e-243
"Cenpk";6,60469369927156e-245;0,893133850976587;0,612;0,025;1,18646717613714e-240
