"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Gm26917";6,29742521520316e-166;3,92159960799668;0,895;0,43;1,1312694656591e-161
"Gm42418";1,58647293364139e-161;2,40897865903494;1;1;2,84993997799339e-157
"Mucl2";2,25774019796061e-144;-0,26949929456352;1;0,738;4,05580449161645e-140
"Scgb1b27";1,67406180543589e-136;-1,21160536374738;1;0,571;3,00728462728504e-132
"Car6";1,55113327406774e-134;-1,32421559516999;0,989;0,454;2,78645581353529e-130
"Cd9";2,11818650312287e-132;-1,2912334778964;1;0,973;3,80511023420993e-128
"Scgb2b27";1,79135006171753e-129;-1,22961396624588;1;0,549;3,21798125086937e-125
"Klk1b11";1,15369875310945e-125;-1,01524306627844;0,967;0,329;2,07250444008581e-121
"Klk1b26";2,68853156072688e-125;-1,61015947784083;0,993;0,397;4,82967809568977e-121
"Prol1";4,24086869730293e-125;-0,742059723262577;1;0,555;7,61829652783499e-121
"Scgb2b26";7,86145512265748e-122;-1,07626512375631;0,991;0,468;1,41223179823419e-117
"Tpt1";2,16709604904756e-117;-1,25615798676142;1;1;3,89297134250904e-113
"Itm2b";2,9231487733887e-116;-1,18292911354542;0,998;0,976;5,25114445651547e-112
"Lars2";6,74964367143554e-116;1,80873132067454;0,969;0,589;1,21250598913668e-111
"Eef1a1";9,92769271727441e-112;-1,22540634804582;1;1;1,78341071973118e-107
"Klk1";2,00632577597522e-111;-0,639341485214377;1;0,671;3,60416362396189e-107
"Smgc";3,21367893769956e-111;-4,2144907545104;0,996;0,462;5,77305284368348e-107
"Rpl9";1,16165513227085e-107;-1,15384977274969;1;0,994;2,08679727961136e-103
"Rpl21";7,99873479104054e-107;-1,14094165899765;1;0,999;1,43689271786252e-102
"Rpl23";2,03556259796914e-106;-1,24544044356278;1;1;3,65668465099177e-102
"Rps16";8,19803820991801e-106;-1,27125865468739;1;0,998;1,47269558402967e-101
"Rps24";6,1647471713044e-104;-1,27994239606478;1;0,999;1,10743518185312e-99
"Rps27a";1,37443561307145e-102;-1,21333518437001;1;0,998;2,46903613532155e-98
"Rpl41";8,70097647620874e-102;-1,06807963442647;1;1;1,56304341418614e-97
"Crisp3";1,10338369691266e-101;-1,20340445250828;0,984;0,352;1,9821184731339e-97
"Rpl18";3,52420340961782e-100;-1,04478134466391;1;0,997;6,33087900503746e-96
"Rpl27a";6,12762657545384e-100;-1,15758653450561;1;0,998;1,10076683801453e-95
"Rplp0";8,19395306969742e-99;-1,22517302827501;1;0,999;1,47196172944044e-94
"Rps10";8,05742293386635e-98;-1,13045311965599;1;0,998;1,44743545583975e-93
"Rplp1";9,90863439893959e-98;-0,978770443631922;1;1;1,77998708342551e-93
"Rpl30";5,3188791386376e-97;-1,1542840005135;1;0,996;9,55483448464859e-93
"Rps3a1";1,04730375727016e-96;-1,19456254949647;1;0,997;1,88137646956011e-92
"Rps15a";8,9329461169263e-96;-1,35995559912132;1;0,99;1,60471444044464e-91
