"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Ramp1";0;1,43163092631358;0,787;0,069;0
"Serpinb11";0;2,14898075517145;0,818;0,018;0
"Gpr37l1";0;0,646513302188181;0,385;0,006;0
"Lrrc26";0;2,35319283283537;0,982;0,231;0
"Wfdc12";0;3,37190516035758;0,941;0,162;0
"Gm15417";0;0,968730772672401;0,642;0,077;0
"Creb3l4";0;0,850729913875246;0,585;0,055;0
"5330417C22Rik";0;1,33909172949899;0,765;0,035;0
"Col11a1";0;1,87458565189832;0,757;0,006;0
"Adh1";0;1,56326986848256;0,887;0,142;0
"Pip";0;4,86056838921907;0,998;0,462;0
"Sval2";0;0,995900973837871;0,52;0,005;0
"A530053G22Rik";0;0,977014379658381;0,433;0,001;0
"Gm44410";0;2,32734660261921;0,82;0,004;0
"Snca";0;1,13196241064696;0,646;0,018;0
"A630073D07Rik";0;4,39958771936709;0,964;0,065;0
"5530400C23Rik";0;2,97670456538934;0,379;0,003;0
"Syne4";0;1,58054795896654;0,877;0,122;0
"Fam174b";0;0,593342071182595;0,407;0,025;0
"Tll1";0;1,82780603522465;0,844;0,004;0
"Tmem59l";0;1,45240082010267;0,698;0,015;0
"Rab3d";0;1,19031537083381;0,773;0,089;0
"St3gal4";0;1,48002184633156;0,84;0,127;0
"Lman1l";0;2,31613585773193;0,818;0,012;0
"Gm34006";0;0,934511892189471;0,589;0,042;0
"Susd2";0;0,499703212431559;0,34;0,014;0
"Gstt3";0;1,48588286156586;0,862;0,165;0
"Gstt2";0;0,947912259550312;0,656;0,062;0
"Lyrm9";0;0,895409404620425;0,583;0,066;0
"Gdpd1";0;2,11622613621338;0,939;0,164;0
"Abcc3";0;0,664450847545725;0,441;0,024;0
"Gm11716";0;0,866441565990822;0,565;0,062;0
"Agr2";0;0,861567148509607;0,387;0,011;0
"Tspan13";0;1,59317389583594;0,893;0,169;0
"Smoc1";0;0,36383354059875;0,237;0,002;0
"Dcdc2a";0;1,32596087055908;0,719;0,004;0
"Fbp2";0;0,84495551700963;0,482;0,021;0
"Fam25c";0;1,81334598083012;0,694;0,08;0
"Cldn10";0;2,77418035740515;0,992;0,194;0
