"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"B2m";4,76605950574008e-238;1,47014174589875;0,997;0,891;8,56174929611148e-234
"Cd74";5,51383321131692e-191;1,94921713992406;0,812;0,219;9,90504998080972e-187
"H2-D1";1,08730945154699e-189;1,1180011141248;0,998;0,974;1,953242698759e-185
"H2-Q7";5,25716421559359e-181;1,43911695445687;0,835;0,303;9,44396979689232e-177
"S100a6";2,15456751484603e-160;-1,82455272101179;0,929;0,991;3,87046508366942e-156
"Tmem176b";9,05793107290321e-159;1,00447519509388;0,998;0,988;1,62716673793633e-154
"Tmem176a";2,24571557449968e-151;1,18576366739161;0,979;0,841;4,03420345803123e-147
"Rps20";5,2856965364116e-149;0,447486246121187;1;1;9,49522525800979e-145
"Anxa2";2,98543026880149e-143;-0,968473928723995;0,96;0,996;5,363026934875e-139
"Cxcl17";4,54816889357946e-142;-1,15698237459876;0,576;0,917;8,17033060042614e-138
"H2-K1";8,35377043623373e-140;0,913728037740269;1;0,985;1,50067132116503e-135
"S100a10";5,16247107383442e-135;-0,759877839145533;0,998;1;9,27386303703616e-131
"H2-Q6";2,48297885850481e-130;1,03043469173349;0,645;0,159;4,46042322141804e-126
"Fxyd3";2,85201601297821e-130;-0,876536223951597;0,968;0,997;5,12336156571405e-126
"Apoe";4,92776038895427e-124;1,04139555709896;0,996;0,943;8,85222876271745e-120
"Cyp2f2";2,03369133703798e-122;-1,4763179564162;0,117;0,559;3,65332311785503e-118
"Ifitm3";9,3776432086844e-122;0,670978663770373;1;1;1,68459982600807e-117
"Rps12";1,17922431418281e-121;0,391999000484928;1;1;2,118358557998e-117
"Il18r1";7,09874273804513e-121;0,905728587383367;0,801;0,365;1,27521814546243e-116
"Rpsa";7,37483013426667e-118;0,384598496023638;1;1;1,32481448531966e-113
"Nupr1";1,00714366477803e-117;-1,72181210756922;0,814;0,957;1,80923287940726e-113
"Igfbp2";3,22942367257308e-115;1,10918019613859;0,567;0,118;5,80133668541027e-111
"Odc1";1,72404595374011e-114;1,36705988351506;0,901;0,632;3,09707615129874e-110
"Aldh1a7";3,01760614523129e-114;-0,850581168895269;0,08;0,503;5,42082767929349e-110
"Lmna";5,80168947850547e-110;-0,957992423025226;0,955;0,996;1,04221549791872e-105
"Igfbp5";8,74825887771115e-110;-1,81023043612867;0,235;0,643;1,57153722479203e-105
"Prxl2b";3,74686449852853e-109;1,05299540062953;0,782;0,407;6,73086738515665e-105
"Rpl3";6,81265698658757e-109;0,379456542530655;1;1;1,22382570107059e-104
"S100a11";2,65818460154991e-107;-0,573845150326257;1;1;4,77516281822426e-103
"Rps16";1,08640257462572e-106;0,289219525499916;1;1;1,95161358505763e-102
"Actg1";8,70504308780282e-106;-0,535346076326491;1;1;1,5637739402929e-101
