"";"id";"module";"supermodule";"dim_1";"dim_2"
"11156";"Terf2ip";"10";"1";1,44774729680285;0,245687738352028
"11157";"Pkhd1l1";"10";"1";2,00640673112139;-0,780340835161003
"11158";"Dync2h1";"8";"1";-2,38949435282484;1,30995418160459
"11159";"Gm30003";"20";"1";-5,26760261584059;-2,34815607935885
"11160";"Cdk10";"4";"1";2,86024290990099;1,06400038331052
"11161";"Zfp518b";"5";"1";0,182851082794516;-2,78639195830325
"11162";"Crbn";"8";"1";-1,66076641608015;0,984498992853371
"11163";"Ypel1";"1";"1";-1,7998974852635;-1,07768820197085
"11164";"Ptcd3";"8";"1";-2,36798112917677;0,570509448938576
"11165";"1110046J04Rik";"6";"1";-3,91459720659986;0,278508797579018
"11166";"Prx";"13";"1";1,0698711938785;-1,07541759283045
"11167";"Gm21103";"15";"1";3,02602297734484;3,76208712189695
"11168";"Cep120";"2";"1";-2,86446803141371;-1,14247404009798
"11169";"Ndst2";"1";"1";-2,50889175463453;0,00682105153104429
"11170";"Dcp1b";"15";"1";2,73801428746447;2,36818029015562
"11171";"Mgat5";"5";"1";-0,306664221770914;-3,10995708376864
"11172";"Ctc1";"16";"1";-2,88710611391798;-3,80037139327029
"11173";"Bcas3os2";"2";"1";-4,08971756029859;-0,976250871724876
"11174";"Grk6";"16";"1";-3,49731295634046;-3,61907504469851
"11175";"Ap5z1";"7";"1";2,6490121550487;-1,03577963978747
"11176";"Fam126b";"13";"1";1,15901250313982;-0,302980050153526
"11177";"Msh5";"2";"1";-2,8268408112599;-1,05330873996714
"11178";"Angptl6";"13";"1";1,8324496216701;-1,25172100932101
"11179";"Cox11";"8";"1";-1,30021970797315;1,16137768357298
"11180";"Hmbox1";"1";"1";-2,43936818171278;-0,183741196698936
"11181";"Gys1";"15";"1";3,2373910612987;2,23578979104063
"11182";"Cyb5r2";"11";"1";6,11074668835863;1,93196250527403
"11183";"Fancb";"10";"1";2,21631199788317;0,178533688478676
"11184";"C1qtnf6";"2";"1";-3,63990657854811;-2,20794467598894
"11185";"Rprd2";"1";"1";-1,77949767637983;-0,166394576139244
"11186";"Gm15690";"5";"1";0,730311579220144;-3,45533858210543
"11187";"Pknox2";"17";"1";-0,850668662078531;-1,92329059512118
"11188";"Smcr8";"13";"1";0,286485917084067;-0,710557862825187
"11189";"Nadsyn1";"10";"1";2,86719924878344;0,48509885399839
"11190";"Plekhd1";"11";"1";5,89200336407885;1,84061075776121
"11191";"Zpbp";"2";"1";-2,66050665903822;-1,89993183285693
"11192";"Ccdc134";"9";"1";4,07028252553209;0,477858320169655
"11193";"Nbn";"3";"1";1,72657389115557;1,55311371415159
"11194";"Gm11273";"14";"1";1,89443523358568;3,31927801697752
"11195";"Syde2";"1";"1";-1,37132530737654;-1,03763873846033
"11196";"1810030O07Rik";"3";"1";1,88593418072924;0,972001090936867
"11197";"Eno1b";"3";"1";2,16675979565844;1,0219571742346
"11198";"Synj1";"1";"1";-1,802425556667;0,345841661386696
"11199";"Gm7072";"10";"1";2,46067482899889;0,642359033518044
"11200";"Gm4675";"2";"1";-3,72031372118727;-1,30273617774943
"11201";"2810002D19Rik";"10";"1";3,10260302495226;0,376362577371804
"11202";"Tinf2";"7";"1";2,4393273062633;-1,36698374123076
"11203";"Tbkbp1";"5";"1";0,162385090403406;-2,17449842364291
"11204";"Sec24b";"1";"1";-2,1865705781056;0,220069662027565
"11205";"Gm49579";"8";"1";-2,97148602534071;1,02730323403379
"11206";"Kif7";"1";"1";-1,54280298281446;-1,20950527460078
"11207";"Gen1";"16";"1";-3,61248224306837;-3,83295892149905
"11208";"Cc2d1a";"10";"1";1,83564562272295;-0,0409060564706647
"11209";"Mast2";"1";"1";-0,942304068095835;-0,478719457692894
"11210";"D230025D16Rik";"1";"1";-3,12209957171217;0,106886878900734
"11211";"Gm10115";"9";"1";4,45008212994799;-0,269461139745506
"11212";"Samd1";"16";"1";-2,9081556134297;-3,48096464545229
"11213";"Gm15743";"10";"1";1,65388221215471;-0,205599054403099
"11214";"Gm12059";"2";"1";-3,03985660601393;-0,942768439359459
"11215";"Kcnk2";"2";"1";-3,68115537691847;-1,63554333866337
"11216";"Rars2";"7";"1";2,9159467883037;-0,968240007467064
"11217";"Mpz";"9";"1";4,28689510297045;0,285421863489357
"11218";"Lncbate3";"19";"1";-4,96232669878736;-3,23501323134402
"11219";"Zfp62";"1";"1";-1,50466507006422;0,102246061258522
"11220";"Nav1";"1";"1";-2,49676244784132;-0,210607871122154
"11221";"Morc2a";"1";"1";-1,02956753302351;-0,687710985250267
"11222";"Fhl3";"18";"1";-4,56552761126295;0,462234393053261
"11223";"Kat7";"8";"1";-0,678686016090067;0,420625344209877
"11224";"Gm21149";"5";"1";-0,892957084663065;-2,99277673632601
"11225";"Pigm";"6";"1";-3,02497499514356;0,743469253473488
"11226";"Plekhg5";"13";"1";1,07317221831545;-1,00820516020754
"11227";"Trit1";"4";"1";2,86443359326586;1,16118933289549
"11228";"Klhl18";"1";"1";-2,53868573237196;-0,338245495862755
"11229";"Rfxank";"10";"1";2,48779184293017;-0,351600393361839
"11230";"Enpp6";"5";"1";-0,400078230388315;-3,13392947585085
"11231";"Dchs1";"5";"1";-0,170921587236078;-3,30074070364931
"11232";"Phkg1";"7";"1";2,69472653340563;-1,08929519326189
"11233";"Dgat2";"13";"1";-0,253648095615061;-0,261730536527427
"11234";"Dedd";"10";"1";1,71029908131823;0,523639932565895
"11235";"Bend6";"11";"1";6,27694351147875;2,11279012291929
"11236";"Dnajc28";"4";"1";3,12461215924486;0,48547841637632
"11237";"Gm6133";"12";"1";-3,44601576853529;4,66514660447141
"11238";"1700047I17Rik2";"8";"1";-2,39166396189466;1,01980520813963
"11239";"Ppef1";"16";"1";-3,56729143191114;-4,142461284704
"11240";"5830454E08Rik";"4";"1";3,2179601855205;1,06441785424253
"11241";"Rprd1a";"1";"1";-1,23970263529554;0,0863142165472186
"11242";"Stamos";"9";"1";3,6359973616527;-0,437140926427635
"11243";"Amz1";"2";"1";-4,04496639300123;-1,09267757803896
"11244";"Lrig2";"1";"1";-1,10024982023969;-0,663072928495201
"11245";"Tonsl";"13";"1";1,27454609345659;-1,10092495352724
"11246";"Wdr19";"15";"1";3,43337637852892;3,09646631806394
"11247";"F420014N23Rik";"5";"1";-0,947569184787424;-3,5502891388605
"11248";"Rimbp3";"11";"1";5,31979591321215;1,51754261582395
"11249";"Apba3";"10";"1";2,99164564084276;0,347737327509133
"11250";"C330018D20Rik";"4";"1";2,38109714459643;1,25656129448911
